CONFIG_ID;IS_ELITE;particles;topology;modInfluence;branching;tSchedule;phi1;phi2;inertia
58;FALSE;24;3;0;NA;NA;0.55;0.8;0.6
59;FALSE;166;5;2;NA;8;0.99;2.01;0.2
60;FALSE;148;4;2;NA;NA;2.03;0.48;0.67
61;FALSE;44;3;1;NA;NA;2.12;1.9;0.45
62;FALSE;91;6;1;20;NA;0.52;1.63;0.03
63;FALSE;54;2;2;NA;NA;0.54;1.62;0.73
64;TRUE;34;4;1;NA;NA;2.06;1.96;0.25
65;FALSE;36;3;2;NA;NA;1.79;1.82;0.68
66;FALSE;25;0;2;NA;NA;1.69;1.67;0.58
67;FALSE;36;4;1;NA;NA;2.11;1.93;0.05
68;FALSE;21;1;2;NA;NA;0.18;2.28;0.59
69;FALSE;108;5;0;NA;7;1.27;1.73;0.8
70;FALSE;57;4;1;NA;NA;1.02;1.88;0.3
71;TRUE;13;4;1;NA;NA;1.1;2.13;0.05
72;TRUE;36;4;1;NA;NA;2.1;1.74;0.25
73;FALSE;55;1;2;NA;NA;1.75;0.07;0.84
74;TRUE;8;0;1;NA;NA;1.87;2.04;0.18
75;FALSE;7;5;2;NA;3;0.09;2.05;0.06
76;FALSE;91;1;2;NA;NA;1.67;2.36;0.23
77;FALSE;44;3;2;NA;NA;1.33;1.28;0.14
78;TRUE;73;1;2;NA;NA;0.3;2.49;0.49
79;FALSE;84;2;1;NA;NA;0.29;1.46;0.4
80;FALSE;91;4;2;NA;NA;1.47;1.85;0.15
81;FALSE;57;5;2;NA;4;2.29;1.54;0.24
82;FALSE;18;6;0;17;NA;1.61;1.73;0.63
83;FALSE;45;1;2;NA;NA;1.32;1.72;0.69
84;FALSE;85;2;2;NA;NA;0.57;1.12;0.22
85;FALSE;43;4;1;NA;NA;0.98;1.08;0.54
86;FALSE;52;1;2;NA;NA;1.8;0.45;0.83
87;FALSE;86;0;0;NA;NA;1.42;1.15;0.26
88;FALSE;23;4;1;NA;NA;0.82;2.32;0.04
89;FALSE;4;1;1;NA;NA;1.71;2.08;0.34
90;FALSE;9;3;1;NA;NA;2.2;1.76;0.36
91;FALSE;47;4;1;NA;NA;1.89;1.23;0.26
92;FALSE;43;4;1;NA;NA;0.8;2.41;0.08
93;FALSE;81;4;1;NA;NA;2.1;1.15;0.14
94;FALSE;18;0;1;NA;NA;1.69;2.4;0.07
95;FALSE;26;4;1;NA;NA;1.48;2.3;0.07
96;FALSE;22;3;1;NA;NA;2.08;1.48;0.21
97;FALSE;85;1;0;NA;NA;0.43;2.23;0.6
98;FALSE;14;1;2;NA;NA;0.12;2.19;0.5
99;FALSE;4;4;1;NA;NA;1.14;1.83;0.15
100;TRUE;38;4;1;NA;NA;2.49;1.81;0.32
101;FALSE;77;0;0;NA;NA;0.6;2.47;0.52
102;FALSE;47;4;1;NA;NA;1.91;1.84;0.23
103;FALSE;34;3;1;NA;NA;2.42;1.09;0.22
104;FALSE;25;4;1;NA;NA;2.47;1.64;0.15
105;FALSE;98;1;2;NA;NA;0.11;2.31;0.62
106;FALSE;31;0;1;NA;NA;1.79;2.03;0.24
107;FALSE;22;0;1;NA;NA;1.55;1.67;0.04
108;TRUE;53;4;1;NA;NA;2.42;2.05;0.2
109;FALSE;21;0;1;NA;NA;2.11;2.1;0.3
110;FALSE;23;0;2;NA;NA;2.43;2.38;0.13
111;FALSE;126;1;1;NA;NA;0.16;1.99;0.54
112;FALSE;69;4;1;NA;NA;1.5;2.14;0.02
113;FALSE;5;5;2;NA;8;1.15;2.08;0.06
114;FALSE;52;4;1;NA;NA;2.37;1.96;0.14
115;FALSE;75;1;2;NA;NA;0.45;2.26;0.44
116;FALSE;15;4;1;NA;NA;2.18;1.66;0.22
117;FALSE;53;1;2;NA;NA;0.12;2.23;0.45
118;TRUE;86;1;2;NA;NA;0.11;2.4;0.46
119;TRUE;51;1;2;NA;NA;0.36;2.14;0.5
120;FALSE;36;4;1;NA;NA;2.42;1.85;0.23
121;FALSE;24;4;1;NA;NA;1.88;1.58;0.18
122;FALSE;37;4;1;NA;NA;2.35;1.6;0.32
123;FALSE;36;5;1;NA;5;1.99;2.07;0.35
124;TRUE;58;4;0;NA;NA;1.8;1.4;0.27
125;FALSE;15;4;1;NA;NA;2.12;1.67;0.23
126;FALSE;85;1;2;NA;NA;0.18;2.46;0.44
127;FALSE;35;4;1;NA;NA;2.16;1.51;0.17
128;FALSE;36;4;1;NA;NA;1.95;1.21;0.23
129;FALSE;74;4;1;NA;NA;2.43;2.29;0.12
130;FALSE;80;1;1;NA;NA;0.28;2.46;0.41
131;FALSE;17;4;1;NA;NA;2.36;1.71;0.27
132;FALSE;31;4;1;NA;NA;2.28;1.67;0.3
133;FALSE;80;1;2;NA;NA;0.54;2.1;0.41
134;FALSE;47;4;1;NA;NA;2.07;1.45;0.25
135;FALSE;35;4;1;NA;NA;1.95;1.66;0.42
136;FALSE;16;4;1;NA;NA;1.88;1.87;0.14
137;FALSE;53;1;2;NA;NA;0.52;2.27;0.37
138;TRUE;95;1;2;NA;NA;0;2.43;0.48
139;FALSE;24;4;1;NA;NA;1.98;1.84;0.33
140;FALSE;14;4;1;NA;NA;2.29;1.32;0.1
141;FALSE;68;1;2;NA;NA;0.38;2.48;0.53
142;FALSE;102;1;2;NA;NA;0.02;2.24;0.43
143;FALSE;68;4;0;NA;NA;1.88;1.51;0.32
144;FALSE;46;1;2;NA;NA;0.21;2.05;0.48
145;FALSE;108;1;2;NA;NA;0.3;2.47;0.37
146;FALSE;62;4;0;NA;NA;1.82;1.06;0.25
147;FALSE;85;1;2;NA;NA;0.14;2.3;0.46
148;FALSE;69;1;2;NA;NA;0.27;1.95;0.53
149;FALSE;67;1;2;NA;NA;0.56;2.43;0.5
150;FALSE;90;1;2;NA;NA;0.1;2.47;0.35
151;FALSE;64;1;2;NA;NA;0.48;2.45;0.4
152;FALSE;91;1;2;NA;NA;0.47;2.32;0.41
153;FALSE;67;4;0;NA;NA;1.88;1.24;0.41
154;FALSE;91;1;2;NA;NA;0.16;2.18;0.53
155;FALSE;80;1;2;NA;NA;0.07;2.48;0.57
156;FALSE;112;1;2;NA;NA;0.17;2.46;0.49
157;FALSE;95;1;2;NA;NA;0.15;2.3;0.45
158;FALSE;52;1;2;NA;NA;0.44;1.87;0.55
159;FALSE;89;1;2;NA;NA;0.11;2.37;0.48
160;FALSE;77;1;2;NA;NA;0.22;2.48;0.57
161;FALSE;72;1;2;NA;NA;0.23;2.37;0.5
162;FALSE;77;1;2;NA;NA;0.28;2.39;0.55
163;FALSE;60;1;2;NA;NA;0.38;2.38;0.57
164;FALSE;65;1;2;NA;NA;0.43;2.46;0.48
165;FALSE;90;1;2;NA;NA;0.17;2.28;0.51
166;FALSE;105;1;2;NA;NA;0.03;2.48;0.54
167;FALSE;88;1;2;NA;NA;0.16;2.29;0.53
