EXPERIMENT_ID;INSTANCE_ID;SEED;NAME;OPTIMUM
1;385;299192313;2000-925.tsp;32749795
2;212;742493094;2000-516.tsp;32517137
3;339;1698549864;2000-820.tsp;32370285
4;27;845420067;2000-123.tsp;32443167
5;386;910196161;2000-926.tsp;32132200
6;396;837343272;2000-936.tsp;32384794
7;178;763366269;2000-423.tsp;32554598
8;255;483200788;2000-618.tsp;32130139
9;239;1586011495;2000-602.tsp;32622216
10;262;689218366;2000-625.tsp;32800450
11;169;2094603513;2000-414.tsp;32702125
12;113;1268401739;2000-309.tsp;32771166
13;107;1577861341;2000-303.tsp;32440203
14;326;1212336619;2000-807.tsp;32066653
15;357;1068861450;2000-838.tsp;32777711
16;223;918030334;2000-527.tsp;32704448
17;352;736541180;2000-833.tsp;32801772
18;139;589754898;2000-332.tsp;32448906
