CONFIG_ID;IS_ELITE;IS_BEST;algorithm;localsearch;alpha;beta;rho;ants;q0;rasrank;elitistants;nnls;dlb
1;FALSE;FALSE;eas;1;4.9;6.09;0.57;96;NA;NA;689;15;1
2;FALSE;FALSE;as;3;2.4;1.09;0.07;48;NA;NA;NA;38;0
3;FALSE;FALSE;mmas;0;3.65;8.59;0.32;24;NA;NA;NA;NA;NA
4;FALSE;FALSE;acs;2;1.15;3.59;0.81;72;0.95;NA;NA;27;1
5;FALSE;FALSE;mmas;1;0.52;2.34;0.2;12;NA;NA;NA;21;1
6;FALSE;FALSE;ras;3;3.02;7.34;0.69;60;NA;63;NA;44;0
7;FALSE;FALSE;acs;0;1.77;4.84;0.94;84;0.32;NA;NA;NA;NA
8;FALSE;FALSE;eas;2;4.27;9.84;0.44;36;NA;NA;408;10;1
9;TRUE;FALSE;mmas;3;0.83;5.47;1;6;NA;NA;NA;18;0
10;FALSE;FALSE;ras;1;3.33;0.47;0.5;54;NA;19;NA;41;1
11;FALSE;FALSE;as;0;4.58;2.97;0.75;30;NA;NA;NA;NA;NA
12;FALSE;FALSE;eas;2;2.08;7.97;0.26;78;NA;NA;549;30;1
13;FALSE;FALSE;mmas;1;1.46;6.72;0.88;42;NA;NA;NA;35;1
14;FALSE;FALSE;acs;3;3.96;1.72;0.38;90;0.51;NA;NA;12;0
15;FALSE;FALSE;as;2;2.71;4.22;0.63;18;NA;NA;NA;47;1
16;FALSE;FALSE;ras;0;0.21;9.22;0.13;66;NA;81;NA;NA;NA
17;FALSE;FALSE;mmas;3;4.74;7.65;0.84;87;NA;NA;NA;40;1
18;FALSE;FALSE;ras;1;2.24;2.65;0.35;39;NA;10;NA;17;0
19;FALSE;FALSE;acs;2;3.49;5.15;0.1;15;0.04;NA;NA;5;0
20;FALSE;FALSE;eas;0;0.99;0.15;0.6;63;NA;NA;478;NA;NA
21;FALSE;FALSE;acs;0;4.11;6.4;0.23;51;0.67;NA;NA;NA;NA
22;FALSE;FALSE;mmas;2;1.61;1.4;0.72;99;NA;NA;NA;22;0
23;FALSE;FALSE;ras;3;0.36;3.9;0.47;27;NA;72;NA;34;1
24;FALSE;FALSE;as;1;2.86;8.9;0.97;75;NA;NA;NA;11;0
25;FALSE;FALSE;ras;2;4.43;0.78;0.91;45;NA;28;NA;48;0
26;FALSE;FALSE;as;0;1.93;5.78;0.41;93;NA;NA;NA;NA;NA
27;FALSE;FALSE;eas;3;3.18;3.28;0.16;69;NA;NA;713;14;1
28;FALSE;FALSE;acs;1;0.68;8.28;0.66;21;0.85;NA;NA;37;0
29;FALSE;FALSE;ras;3;1.3;9.53;0.54;33;NA;66;NA;20;1
30;FALSE;FALSE;mmas;1;3.8;4.53;0.04;81;NA;NA;NA;43;0
31;FALSE;FALSE;eas;0;2.55;2.03;0.78;9;NA;NA;432;NA;NA
32;FALSE;FALSE;as;2;0.05;7.03;0.29;57;NA;NA;NA;31;0
