EXPERIMENT_ID;INSTANCE_ID;SEED;NAME;OPTIMUM
1;28;1238063273;2000-124.tsp;32497041
2;103;1878399250;2000-3.tsp;32550968
3;149;1817308137;2000-35.tsp;32322162
4;10;271696267;2000-108.tsp;32619567
5;102;326312785;2000-29.tsp;32764650
6;86;1421689503;2000-230.tsp;32630603
7;230;299719296;2000-534.tsp;32544014
8;144;341915173;2000-337.tsp;32561519
9;291;387708794;2000-713.tsp;32552910
10;216;571126833;2000-520.tsp;32516318
11;90;722254518;2000-234.tsp;32461835
12;235;1695806084;2000-539.tsp;32265417
13;351;616481275;2000-832.tsp;32802424
14;158;825236848;2000-403.tsp;32518474
15;364;1581608384;2000-904.tsp;32375103
16;232;772094763;2000-536.tsp;31995605
17;99;141968774;2000-26.tsp;32778444
18;358;1175214429;2000-839.tsp;32344694
19;1;1611191616;2000-1.tsp;32525797
20;247;658887136;2000-610.tsp;32617183
21;271;342442503;2000-634.tsp;32455580
22;100;579646970;2000-27.tsp;32804705
23;263;1994535193;2000-626.tsp;32373993
24;236;1400432432;2000-540.tsp;32533637
25;130;1900989828;2000-324.tsp;32704398
26;217;2128788719;2000-521.tsp;32850905
27;89;877695430;2000-233.tsp;32353234
