EXPERIMENT_ID;INSTANCE_ID;SEED;NAME;OPTIMUM
1;47;1257317038;--competition 3 --problem 46 --dimensions 30;500.332847296344
2;13;1840383395;--competition 3 --problem 12 --dimensions 30;1.09737782220866
3;26;736843779;--competition 3 --problem 25 --dimensions 30;0.161688035417893
4;31;367776091;--competition 3 --problem 30 --dimensions 30;12.1225871898022
5;25;1626123520;--competition 3 --problem 24 --dimensions 30;0.220193318569508
6;18;1235810476;--competition 3 --problem 17 --dimensions 30;0.47434198629815
7;36;67141956;--competition 3 --problem 35 --dimensions 30;28549.1258064126
8;8;1788339471;--competition 3 --problem 7 --dimensions 30;2.25264945282164
9;44;971852332;--competition 3 --problem 43 --dimensions 30;809.224949847411
10;12;280284385;--competition 3 --problem 11 --dimensions 30;46.4635802489204
11;2;1599106691;--competition 3 --problem 1 --dimensions 30;593951.784457862
12;16;1273551435;--competition 3 --problem 15 --dimensions 30;13.9211049906887
13;28;1707198581;--competition 3 --problem 27 --dimensions 30;63.1436795974611
14;22;1795845960;--competition 3 --problem 21 --dimensions 30;15342.9712658704
15;32;1094708162;--competition 3 --problem 31 --dimensions 30;83.5182136563334
