EXPERIMENT_ID;INSTANCE_ID;SEED;NAME;OPTIMUM
1;4;2057948477;--competition 3 --problem 3 --dimensions 30;32.9808500420154
2;30;1320249782;--competition 3 --problem 29 --dimensions 30;2.7901875507105
3;27;1600851267;--competition 3 --problem 26 --dimensions 30;4.48324444001056
4;20;1996523157;--competition 3 --problem 19 --dimensions 30;38.8262439792608
5;10;1090848583;--competition 3 --problem 9 --dimensions 30;8.46228001893886
6;1;1496155970;--competition 3 --problem 0 --dimensions 30;0.306044520859778
7;24;524782210;--competition 3 --problem 23 --dimensions 30;0.137444192250541
8;44;323157418;--competition 3 --problem 43 --dimensions 30;809.224949847411
9;6;530819061;--competition 3 --problem 5 --dimensions 30;0.3845179246014
10;18;765775155;--competition 3 --problem 17 --dimensions 30;0.47434198629815
11;22;326486431;--competition 3 --problem 21 --dimensions 30;15307.0172274794
12;8;1428309720;--competition 3 --problem 7 --dimensions 30;2.25264945282164
13;21;744175500;--competition 3 --problem 20 --dimensions 30;14252.1970780264
14;49;1455297436;--competition 3 --problem 48 --dimensions 30;534.367133830453
15;40;369981219;--competition 3 --problem 39 --dimensions 30;5.89263277661501
16;16;1442040378;--competition 3 --problem 15 --dimensions 30;13.9211049906887
17;19;1008398106;--competition 3 --problem 18 --dimensions 30;143.021564787288
18;36;463940918;--competition 3 --problem 35 --dimensions 30;28549.1258064126
