CONFIG_ID;IS_ELITE;IS_BEST;particles;topology;modInfluence;branching;tSchedule;phi1;phi2;inertia
1;FALSE;FALSE;178;2;0;NA;NA;0.72;0.97;0.05
2;FALSE;FALSE;129;4;2;NA;NA;0.09;1.59;0.28
3;FALSE;FALSE;29;1;1;NA;NA;1.34;0.34;0.73
4;FALSE;FALSE;54;2;2;NA;NA;1.65;0.65;0.17
5;TRUE;FALSE;153;5;0;NA;9;0.4;1.9;0.62
6;FALSE;FALSE;4;3;0;NA;NA;2.28;1.28;0.39
7;FALSE;FALSE;104;0;1;NA;NA;1.03;0.03;0.84
8;FALSE;FALSE;116;6;0;5;NA;0.87;2.06;0.67
9;FALSE;FALSE;17;3;1;NA;NA;2.12;0.81;0.22
10;FALSE;FALSE;166;1;2;NA;NA;0.25;0.19;0.9
11;TRUE;FALSE;66;5;0;NA;10;1.5;1.44;0.45
12;FALSE;FALSE;191;4;1;NA;NA;1.19;1.75;0.34
13;FALSE;FALSE;91;0;0;NA;NA;2.44;0.5;0.79
14;FALSE;FALSE;141;2;1;NA;NA;0.56;1.12;0.11
15;FALSE;FALSE;23;6;1;11;NA;0.17;0.11;0.64
16;FALSE;FALSE;122;3;2;NA;NA;1.42;1.36;0.19
17;FALSE;FALSE;73;1;2;NA;NA;0.79;1.98;0.87
18;FALSE;FALSE;172;4;0;NA;NA;2.04;0.73;0.42
19;FALSE;FALSE;147;5;1;NA;10;2.36;0.42;0.53
20;FALSE;FALSE;48;2;0;NA;NA;1.11;1.67;0.08
21;TRUE;FALSE;197;0;0;NA;NA;1.73;2.3;0.76
22;FALSE;FALSE;97;4;2;NA;NA;0.48;1.05;0.31
23;FALSE;FALSE;60;5;0;NA;8;0.95;0.26;0.59
24;FALSE;FALSE;160;1;2;NA;NA;2.2;1.51;0.14
25;FALSE;FALSE;110;3;1;NA;NA;1.58;0.89;0.36
26;FALSE;FALSE;10;0;2;NA;NA;0.33;2.14;0.81
27;FALSE;FALSE;85;2;1;NA;NA;0.01;1.83;0.03
28;FALSE;FALSE;135;0;0;NA;NA;1.89;2.45;0.7
29;FALSE;FALSE;35;4;1;NA;NA;0.64;1.2;0.25
30;TRUE;FALSE;26;1;0;NA;NA;0.52;1.55;0.52
31;FALSE;FALSE;125;5;2;NA;2;1.77;0.3;0.07
32;FALSE;FALSE;175;3;1;NA;NA;2.4;2.18;0.29
33;FALSE;FALSE;150;0;2;NA;NA;2.08;1.87;0.63
34;FALSE;FALSE;51;4;1;NA;NA;0.83;0.62;0.18
35;FALSE;FALSE;200;6;0;10;NA;1.46;1.24;0.86
36;FALSE;FALSE;101;2;1;NA;NA;0.21;2.49;0.41
37;FALSE;FALSE;38;3;2;NA;NA;0.99;2.33;0.35
38;FALSE;FALSE;138;6;0;20;NA;2.24;1.08;0.8
39;FALSE;FALSE;188;1;1;NA;NA;1.62;1.71;0.57
40;FALSE;FALSE;88;4;0;NA;NA;0.37;0.46;0.12
41;FALSE;FALSE;63;0;1;NA;NA;0.68;1.4;0.46
42;FALSE;FALSE;163;3;2;NA;NA;1.93;0.15;0.01
43;FALSE;FALSE;14;5;1;NA;3;0.05;0.77;0.69
44;FALSE;FALSE;113;2;0;NA;NA;1.3;2.02;0.24
45;FALSE;FALSE;119;1;1;NA;NA;1.22;0.69;0.55
46;FALSE;FALSE;20;5;2;NA;5;2.47;1.94;0.1
47;FALSE;FALSE;69;3;0;NA;NA;1.85;0.07;0.32
48;FALSE;FALSE;169;6;1;16;NA;0.6;1.32;0.77
49;FALSE;FALSE;45;0;2;NA;NA;1.54;1.01;0.66
50;TRUE;FALSE;144;4;0;NA;NA;0.29;2.26;0.21
51;FALSE;FALSE;194;2;2;NA;NA;0.91;0.38;0.43
52;FALSE;FALSE;94;5;1;NA;2;2.16;1.63;0.88
53;FALSE;FALSE;181;4;1;NA;NA;1.07;2.41;0.15
54;FALSE;FALSE;82;1;2;NA;NA;2.32;1.16;0.6
55;FALSE;FALSE;32;6;0;13;NA;1.69;1.79;0.83
56;FALSE;FALSE;132;2;2;NA;NA;0.44;0.54;0.38
57;FALSE;FALSE;107;5;2;NA;4;0.76;1.48;0.71
58;FALSE;FALSE;7;1;0;NA;NA;2.01;0.23;0.26
59;FALSE;FALSE;157;0;0;NA;NA;0.13;0.85;0.49
60;FALSE;FALSE;57;3;1;NA;NA;1.38;2.1;0.04
61;FALSE;FALSE;83;5;2;NA;10;0.85;1.3;0.08
62;FALSE;FALSE;183;2;1;NA;NA;2.1;0.05;0.53
63;FALSE;FALSE;34;0;0;NA;NA;0.23;0.67;0.3
64;FALSE;FALSE;133;3;1;NA;NA;1.48;1.92;0.75
65;FALSE;FALSE;9;4;1;NA;NA;1.17;2.24;0.86
66;FALSE;FALSE;43;5;2;NA;6;2.17;1.09;0.1
67;FALSE;FALSE;52;0;0;NA;NA;0.45;2.46;0.81
68;FALSE;FALSE;138;2;0;NA;NA;0.85;1.86;0.81
69;FALSE;FALSE;156;0;1;NA;NA;1.24;2.23;0.67
70;FALSE;FALSE;164;1;1;NA;NA;1.33;1.87;0.66
71;FALSE;FALSE;57;2;1;NA;NA;1.38;2.24;0.52
72;FALSE;FALSE;104;4;0;NA;NA;1.57;1.48;0.34
73;FALSE;FALSE;43;1;0;NA;NA;0.45;0.69;0.76
74;FALSE;FALSE;55;3;0;NA;NA;0.13;2.28;0.29
75;TRUE;FALSE;93;4;0;NA;NA;0.32;2.39;0.46
76;FALSE;FALSE;65;0;1;NA;NA;1.46;1.11;0.78
77;FALSE;FALSE;133;6;1;6;NA;0.53;2.29;0.14
78;FALSE;FALSE;133;5;0;NA;8;0.83;2.35;0.4
79;FALSE;FALSE;136;3;0;NA;NA;0.22;1.89;0.68
80;FALSE;FALSE;94;4;0;NA;NA;1.13;1.52;0.47
81;FALSE;FALSE;34;3;0;NA;NA;0.46;0.7;0.53
82;FALSE;FALSE;196;5;0;NA;10;2.38;1.94;0.76
83;FALSE;FALSE;188;3;2;NA;NA;2.5;1.92;0.85
84;FALSE;FALSE;170;4;0;NA;NA;0.33;1.9;0.62
85;FALSE;FALSE;14;1;2;NA;NA;1.01;1.84;0.46
86;FALSE;FALSE;154;5;0;NA;10;2.13;1.49;0.73
87;FALSE;FALSE;138;5;0;NA;10;1.91;1.17;0.37
88;TRUE;FALSE;153;5;0;NA;8;0.83;2.26;0.33
89;FALSE;FALSE;193;5;2;NA;5;2.04;2.16;0.28
90;FALSE;FALSE;106;2;1;NA;NA;0.09;2.41;0.8
91;FALSE;FALSE;126;2;0;NA;NA;0.03;2.22;0.13
92;FALSE;FALSE;144;1;0;NA;NA;1.52;1.88;0.66
93;FALSE;FALSE;90;0;0;NA;NA;1.45;1.93;0.88
94;FALSE;FALSE;97;2;0;NA;NA;1.72;2.02;0.46
95;FALSE;FALSE;33;4;0;NA;NA;0.8;2.22;0.66
96;FALSE;FALSE;118;0;1;NA;NA;1.79;2.19;0.58
97;FALSE;FALSE;149;3;1;NA;NA;1.62;2.35;0.76
98;FALSE;FALSE;43;2;0;NA;NA;0.43;1.69;0.68
99;FALSE;FALSE;134;1;2;NA;NA;2.01;1.25;0.35
100;FALSE;FALSE;97;5;2;NA;7;1.46;1.58;0.29
101;FALSE;FALSE;129;5;0;NA;7;0.36;1.6;0.26
102;FALSE;FALSE;114;4;0;NA;NA;1.13;1.81;0.19
103;FALSE;FALSE;126;5;1;NA;6;0.79;1.26;0.23
104;FALSE;FALSE;160;3;0;NA;NA;1.42;1.41;0.08
105;FALSE;FALSE;141;0;1;NA;NA;1.16;1.63;0.74
106;FALSE;FALSE;67;1;1;NA;NA;0.79;2.22;0.72
107;FALSE;FALSE;155;6;0;6;NA;2.2;1.59;0.49
108;FALSE;FALSE;55;0;0;NA;NA;0.58;0.37;0.23
109;FALSE;FALSE;186;5;0;NA;3;1.68;2.34;0.05
110;TRUE;FALSE;164;0;0;NA;NA;0.71;2.21;0.49
111;FALSE;FALSE;47;2;0;NA;NA;2.39;1.41;0.48
112;FALSE;FALSE;96;4;1;NA;NA;1.65;1.34;0.37
113;FALSE;FALSE;180;5;2;NA;7;0.41;2.18;0.25
114;FALSE;FALSE;68;4;1;NA;NA;0.95;2.14;0.26
115;FALSE;FALSE;95;5;0;NA;8;1.52;1.14;0.53
116;FALSE;FALSE;77;6;1;12;NA;0.8;2.15;0.54
117;FALSE;FALSE;34;1;1;NA;NA;0.64;2.14;0.58
118;TRUE;FALSE;200;5;0;NA;5;1.07;1.75;0.3
119;FALSE;FALSE;175;5;0;NA;9;0.83;1.75;0.66
120;FALSE;FALSE;144;4;1;NA;NA;0.2;2.2;0.81
121;FALSE;FALSE;95;6;0;11;NA;0.2;1.24;0.64
122;FALSE;FALSE;105;0;0;NA;NA;0.86;2.29;0.69
123;FALSE;FALSE;162;4;2;NA;NA;0.27;2.06;0.57
124;FALSE;FALSE;109;1;0;NA;NA;0.72;2.2;0.36
125;FALSE;FALSE;46;5;0;NA;3;0.42;2.35;0.88
126;FALSE;FALSE;176;5;0;NA;7;0.91;1.74;0.29
127;TRUE;FALSE;190;5;0;NA;5;0.96;2.41;0.28
128;FALSE;FALSE;191;5;0;NA;7;0.77;1.56;0.12
129;FALSE;FALSE;65;0;0;NA;NA;0.11;1.9;0.1
130;FALSE;FALSE;95;0;0;NA;NA;1.21;1.81;0.68
131;FALSE;FALSE;145;5;0;NA;9;0.77;1.31;0.29
132;TRUE;FALSE;140;0;0;NA;NA;0.8;2.48;0.46
133;FALSE;FALSE;188;0;0;NA;NA;0.48;0.93;0.67
134;FALSE;FALSE;155;5;0;NA;6;0.97;1.92;0.35
135;FALSE;FALSE;157;0;2;NA;NA;0.94;2.26;0.23
136;FALSE;FALSE;188;4;2;NA;NA;0.42;2.25;0.16
137;FALSE;FALSE;165;5;0;NA;8;0.95;1.47;0.21
138;FALSE;FALSE;155;4;1;NA;NA;0.07;1.9;0.68
139;FALSE;FALSE;189;0;0;NA;NA;1.07;2.33;0.65
140;FALSE;FALSE;196;5;2;NA;3;0.78;1.54;0.22
141;FALSE;FALSE;152;3;0;NA;NA;0.2;1.59;0.49
142;FALSE;FALSE;119;4;0;NA;NA;0.18;2.18;0.04
143;FALSE;FALSE;119;5;0;NA;6;0.36;2.03;0.07
144;FALSE;FALSE;159;5;0;NA;9;0.88;2.36;0.46
145;FALSE;FALSE;89;5;0;NA;6;1.45;2.3;0.35
146;FALSE;FALSE;133;4;0;NA;NA;0.95;1.77;0.2
147;FALSE;FALSE;184;0;0;NA;NA;0.82;1.87;0.36
148;FALSE;FALSE;137;6;0;5;NA;0.82;2.34;0.28
149;FALSE;FALSE;182;3;1;NA;NA;0.48;2.32;0.43
150;FALSE;FALSE;128;5;2;NA;7;0.62;1.76;0.65
151;FALSE;FALSE;171;4;0;NA;NA;0.96;2.4;0.3
152;FALSE;FALSE;167;4;0;NA;NA;0.13;2.21;0.35
153;FALSE;FALSE;112;4;1;NA;NA;0.46;1.53;0.36
154;FALSE;FALSE;153;0;0;NA;NA;1.09;2.07;0.41
155;FALSE;FALSE;170;0;0;NA;NA;1;1.43;0.24
156;FALSE;FALSE;169;2;0;NA;NA;1.04;1.22;0.4
157;FALSE;FALSE;199;0;2;NA;NA;0.91;1.57;0.17
158;FALSE;FALSE;133;2;0;NA;NA;0.06;2.49;0.45
159;FALSE;FALSE;190;4;0;NA;NA;0.73;1.49;0.27
160;FALSE;FALSE;110;4;1;NA;NA;0.21;1.86;0.34
161;FALSE;FALSE;196;1;0;NA;NA;1.27;2.26;0.58
162;FALSE;FALSE;153;2;0;NA;NA;0.28;2.13;0.57
163;FALSE;FALSE;58;6;0;11;NA;0.38;2.25;0.23
164;FALSE;FALSE;190;0;0;NA;NA;0.96;2.04;0.8
165;FALSE;FALSE;152;0;0;NA;NA;0.37;2.39;0.47
166;FALSE;FALSE;190;5;2;NA;6;1.76;2.17;0.14
167;FALSE;FALSE;195;5;0;NA;8;1.18;1.67;0.55
