EXPERIMENT_ID;INSTANCE_ID;SEED;NAME;OPTIMUM
1;296;1639734666;2000-718.tsp;32850845
2;383;61358812;2000-923.tsp;32375760
3;55;1923946535;2000-202.tsp;32327825
4;274;1607570947;2000-637.tsp;32354573
5;308;1499902982;2000-730.tsp;32361419
6;279;1993288018;2000-701.tsp;32307607
7;227;731825984;2000-531.tsp;32543319
8;337;1698208933;2000-818.tsp;32670954
9;77;1224447129;2000-222.tsp;32634966
10;66;1468727838;2000-212.tsp;32464310
11;257;1330222166;2000-620.tsp;32506365
12;151;401444666;2000-37.tsp;32475142
13;176;82006428;2000-421.tsp;32725801
14;344;1536027288;2000-825.tsp;32294317
15;103;1377871593;2000-3.tsp;32550968
16;182;285784332;2000-427.tsp;32573141
17;352;1923192036;2000-833.tsp;32841797
18;134;1454920203;2000-328.tsp;32474532
