EXPERIMENT_ID;INSTANCE_ID;SEED;NAME;OPTIMUM
1;229;85126756;2000-533.tsp;32591564
2;343;1049324618;2000-824.tsp;32454565
3;315;297657888;2000-737.tsp;32510192
4;249;311909327;2000-612.tsp;32635182
5;54;1381933336;2000-201.tsp;32537552
6;35;1567130559;2000-130.tsp;32474402
7;398;2039941326;2000-938.tsp;32215316
8;226;2011378134;2000-530.tsp;32829281
9;291;2124946898;2000-713.tsp;32524120
10;81;1634480864;2000-226.tsp;32734686
11;99;1977279430;2000-26.tsp;32745778
12;26;2018016462;2000-122.tsp;32450518
13;245;307306380;2000-608.tsp;32617440
14;1;812539579;2000-1.tsp;32488690
15;314;1487462064;2000-736.tsp;32470639
16;261;2063394925;2000-624.tsp;32371292
17;263;358046138;2000-626.tsp;32361511
