EXPERIMENT_ID;INSTANCE_ID;SEED;NAME;OPTIMUM
1;385;299192313;2000-925.tsp;NA
2;212;742493094;2000-516.tsp;NA
3;339;1698549864;2000-820.tsp;NA
4;27;845420067;2000-123.tsp;NA
5;386;910196161;2000-926.tsp;NA
6;396;837343272;2000-936.tsp;NA
7;178;763366269;2000-423.tsp;NA
8;255;483200788;2000-618.tsp;NA
9;239;1586011495;2000-602.tsp;NA
10;262;689218366;2000-625.tsp;NA
11;169;2094603513;2000-414.tsp;NA
12;113;1268401739;2000-309.tsp;NA
13;107;1577861341;2000-303.tsp;NA
14;326;1212336619;2000-807.tsp;NA
15;357;1068861450;2000-838.tsp;NA
16;223;918030334;2000-527.tsp;NA
17;352;736541180;2000-833.tsp;NA
18;139;589754898;2000-332.tsp;NA
19;368;1997615501;2000-908.tsp;NA
20;311;791469233;2000-733.tsp;NA
21;236;214759959;2000-540.tsp;NA
22;45;1608496535;2000-14.tsp;NA
23;207;31515384;2000-511.tsp;NA
24;157;333162331;2000-402.tsp;NA
