EXPERIMENT_ID;INSTANCE_ID;SEED;NAME;OPTIMUM
1;199;504573387;2000-503.tsp;NA
2;294;1007057382;2000-716.tsp;NA
3;321;1956119107;2000-802.tsp;NA
4;398;1087946959;2000-938.tsp;NA
5;348;1128821490;2000-829.tsp;NA
6;192;1611590185;2000-437.tsp;NA
7;224;1675494595;2000-528.tsp;NA
8;57;837357959;2000-204.tsp;NA
9;173;381953828;2000-418.tsp;NA
10;395;1394168806;2000-935.tsp;NA
11;315;941805929;2000-737.tsp;NA
12;231;192986028;2000-535.tsp;NA
13;275;635462356;2000-638.tsp;NA
14;27;1030207531;2000-123.tsp;NA
15;223;117259319;2000-527.tsp;NA
16;119;1115184076;2000-314.tsp;NA
17;87;1765820093;2000-231.tsp;NA
18;109;1974759677;2000-305.tsp;NA
19;180;55491304;2000-425.tsp;NA
20;302;30643084;2000-724.tsp;NA
21;79;2102737581;2000-224.tsp;NA
22;84;1410693112;2000-229.tsp;NA
23;48;772026769;2000-16.tsp;NA
24;369;147350522;2000-909.tsp;NA
25;314;528510063;2000-736.tsp;NA
