EXPERIMENT_ID;INSTANCE_ID;SEED;NAME;OPTIMUM
1;68;405447520;2000-214.tsp;32664390
2;188;1985541088;2000-433.tsp;32227076
3;127;1227243254;2000-321.tsp;32519420
4;346;1625451962;2000-827.tsp;32401361
5;36;1829515897;2000-131.tsp;32703099
6;314;2033924670;2000-736.tsp;32508852
7;382;1632976187;2000-922.tsp;32842612
8;29;1315917051;2000-125.tsp;32526183
9;244;440427067;2000-607.tsp;32725155
10;260;653339755;2000-623.tsp;32641841
11;116;767324381;2000-311.tsp;32998489
12;356;2030882258;2000-837.tsp;32240681
13;354;588677556;2000-835.tsp;32719238
14;386;529711143;2000-926.tsp;32170325
15;40;239235668;2000-135.tsp;32741730
16;336;1737891670;2000-817.tsp;32615996
17;85;995549113;2000-23.tsp;32685657
18;80;970365209;2000-225.tsp;32526117
19;179;1785391967;2000-424.tsp;32634567
20;236;1448068231;2000-540.tsp;32533637
