EXPERIMENT_ID;INSTANCE_ID;SEED;NAME;OPTIMUM
1;247;310303817;2000-610.tsp;32560980
2;240;2014451005;2000-603.tsp;32589094
3;47;1438122795;2000-15.tsp;32543953
4;170;1211069962;2000-415.tsp;32897939
5;200;32630774;2000-504.tsp;32347072
6;195;696877790;2000-440.tsp;32755688
7;348;705401518;2000-829.tsp;32428059
8;310;146043505;2000-732.tsp;32378499
9;287;1889454856;2000-709.tsp;32031558
10;226;1791908889;2000-530.tsp;32829281
11;146;1862344833;2000-339.tsp;32383294
12;315;1435213773;2000-737.tsp;32510192
13;144;1058603442;2000-337.tsp;32509011
14;179;489605930;2000-424.tsp;32581340
15;359;1854126927;2000-840.tsp;32636306
16;236;320704020;2000-540.tsp;32473943
