EXPERIMENT_ID;INSTANCE_ID;SEED;NAME;OPTIMUM
1;223;488158807;2000-527.tsp;32729956
2;126;1331974593;2000-320.tsp;32396057
3;285;1708000527;2000-707.tsp;32595833
4;313;1047854545;2000-735.tsp;32430672
5;286;31830795;2000-708.tsp;32727025
6;295;947122156;2000-717.tsp;32414542
7;144;1773623907;2000-337.tsp;32561519
8;324;1118425013;2000-805.tsp;32823739
9;310;1635958868;2000-732.tsp;32383736
10;78;1290969689;2000-223.tsp;31976970
11;382;1117597248;2000-922.tsp;32842612
12;385;1856085123;2000-925.tsp;32801466
13;128;1869497183;2000-322.tsp;32600968
14;320;1444850780;2000-801.tsp;32667812
15;335;1192207250;2000-816.tsp;32764060
16;108;847864697;2000-304.tsp;32574687
17;175;111783067;2000-420.tsp;32591063
18;156;990270610;2000-401.tsp;32787847
19;273;1322457627;2000-636.tsp;32514538
20;171;198764826;2000-416.tsp;32458812
21;338;1005183959;2000-819.tsp;32552052
22;53;1962775395;2000-20.tsp;32767228
23;215;1485438328;2000-519.tsp;32938804
24;33;1481348341;2000-129.tsp;32611699
25;299;1119113105;2000-721.tsp;32387902
26;177;819177421;2000-422.tsp;32504369
27;176;1960076642;2000-421.tsp;32725801
28;326;986824442;2000-807.tsp;32113853
29;1;2099539052;2000-1.tsp;32525797
30;226;1956053201;2000-530.tsp;32860423
