EXPERIMENT_ID;INSTANCE_ID;SEED;NAME;OPTIMUM
1;346;99725373;2000-827.tsp;32378193
2;106;1586494366;2000-302.tsp;32505593
3;96;1392529394;2000-24.tsp;32396894
4;214;654834744;2000-518.tsp;32738869
5;182;1306234294;2000-427.tsp;32500691
6;70;1596229461;2000-216.tsp;32273685
7;359;1682936911;2000-840.tsp;32636306
8;129;1335410843;2000-323.tsp;32604858
9;5;1026176251;2000-103.tsp;32746739
10;374;2097764319;2000-914.tsp;32490553
11;239;451383834;2000-602.tsp;32622216
12;271;997587345;2000-634.tsp;32443328
13;299;1878358663;2000-721.tsp;32323199
14;149;1874239610;2000-35.tsp;32308720
15;21;46805914;2000-118.tsp;32502711
16;153;259650640;2000-39.tsp;32558477
17;52;1116907016;2000-2.tsp;32494630
18;343;238579086;2000-824.tsp;32454565
19;9;1166495749;2000-107.tsp;32603482
