EXPERIMENT_ID;INSTANCE_ID;SEED;NAME;OPTIMUM
1;339;725225040;2000-820.tsp;32427404
2;233;434421172;2000-537.tsp;32781634
3;174;226244411;2000-419.tsp;32592992
4;321;717744373;2000-802.tsp;32957115
5;310;549400729;2000-732.tsp;32383736
6;236;753248646;2000-540.tsp;32533637
7;3;428376136;2000-101.tsp;32576449
8;171;151937217;2000-416.tsp;32458812
9;249;1206275738;2000-612.tsp;32658828
10;334;20732993;2000-815.tsp;32460820
11;348;1624477179;2000-829.tsp;32464737
12;200;858814721;2000-504.tsp;32379944
13;389;1036586307;2000-929.tsp;32454320
14;68;2099795740;2000-214.tsp;32664390
15;331;1779409774;2000-812.tsp;32488696
16;158;274228967;2000-403.tsp;32518474
17;317;1203084707;2000-739.tsp;32565894
18;270;249939252;2000-633.tsp;32075680
19;347;1657388500;2000-828.tsp;32340939
20;301;1834823449;2000-723.tsp;32544524
21;80;381316756;2000-225.tsp;32526117
22;123;1238559655;2000-318.tsp;32428494
23;143;220983132;2000-336.tsp;32540513
24;151;314487751;2000-37.tsp;32475142
25;14;590238774;2000-111.tsp;32532898
