EXPERIMENT_ID;INSTANCE_ID;SEED;NAME;OPTIMUM
1;199;504573387;2000-503.tsp;32218092
2;294;1007057382;2000-716.tsp;32279529
3;321;1956119107;2000-802.tsp;32957115
4;398;1087946959;2000-938.tsp;32242154
5;348;1128821490;2000-829.tsp;32464737
6;192;1611590185;2000-437.tsp;32670303
7;224;1675494595;2000-528.tsp;32797992
8;57;837357959;2000-204.tsp;32360764
9;173;381953828;2000-418.tsp;32908947
10;395;1394168806;2000-935.tsp;32423427
11;315;941805929;2000-737.tsp;32539531
12;231;192986028;2000-535.tsp;32513178
13;275;635462356;2000-638.tsp;32282536
14;27;1030207531;2000-123.tsp;32474317
15;223;117259319;2000-527.tsp;32729956
16;119;1115184076;2000-314.tsp;32390860
17;87;1765820093;2000-231.tsp;32959047
18;109;1974759677;2000-305.tsp;32663170
19;180;55491304;2000-425.tsp;32645097
20;302;30643084;2000-724.tsp;32761924
21;79;2102737581;2000-224.tsp;32793417
22;84;1410693112;2000-229.tsp;32379499
23;48;772026769;2000-16.tsp;32763863
24;369;147350522;2000-909.tsp;32650172
25;314;528510063;2000-736.tsp;32508852
26;62;2076333649;2000-209.tsp;32701056
27;125;1352641232;2000-32.tsp;32808844
