EXPERIMENT_ID;INSTANCE_ID;SEED;NAME;OPTIMUM
1;68;662941118;2000-214.tsp;32664390
2;158;559971909;2000-403.tsp;32518474
3;347;1357480866;2000-828.tsp;32340939
4;189;625631365;2000-434.tsp;32417762
5;276;832022233;2000-639.tsp;32423441
6;305;1682473081;2000-727.tsp;32493975
7;266;261411610;2000-629.tsp;32701921
8;257;1715946347;2000-620.tsp;32506365
9;280;1850335840;2000-702.tsp;32398929
10;24;1233893289;2000-120.tsp;32503354
11;198;665087088;2000-502.tsp;32637691
12;64;1713842441;2000-210.tsp;32456989
13;22;2073237350;2000-119.tsp;32465958
14;243;210443250;2000-606.tsp;32585728
15;124;206737195;2000-319.tsp;32460590
16;302;1524329283;2000-724.tsp;32761924
17;200;606102145;2000-504.tsp;32379944
18;105;1890067580;2000-301.tsp;32410369
19;123;2077416146;2000-318.tsp;32428494
20;234;2067409417;2000-538.tsp;32668399
21;382;1700119828;2000-922.tsp;32842612
22;150;1565452989;2000-36.tsp;32636170
23;336;1348050467;2000-817.tsp;32615996
24;147;88483948;2000-34.tsp;32492612
25;370;917968104;2000-910.tsp;32225357
26;342;1535149927;2000-823.tsp;32538214
27;221;931350260;2000-525.tsp;32271873
28;131;860000652;2000-325.tsp;32436261
