EXPERIMENT_ID;INSTANCE_ID;SEED;NAME;OPTIMUM
1;8;1384437208;--competition 3 --problem 7 --dimensions 30;2.25264945282164
2;35;464035018;--competition 3 --problem 34 --dimensions 30;6806.64081196766
3;41;167833494;--competition 3 --problem 40 --dimensions 30;349.51563600863
4;19;2055712281;--competition 3 --problem 18 --dimensions 30;143.021564787288
5;16;1294762740;--competition 3 --problem 15 --dimensions 30;13.9211049906887
6;39;494262159;--competition 3 --problem 38 --dimensions 30;3.11399343705823
7;5;1083981458;--competition 3 --problem 4 --dimensions 30;0.215654563298031
8;47;219741468;--competition 3 --problem 46 --dimensions 30;500.332847296344
9;44;1649066570;--competition 3 --problem 43 --dimensions 30;809.224949847411
10;48;1899446259;--competition 3 --problem 47 --dimensions 30;856.385034976123
11;18;1714619089;--competition 3 --problem 17 --dimensions 30;0.47434198629815
12;9;1103746157;--competition 3 --problem 8 --dimensions 30;20.8995320998706
13;42;1206886333;--competition 3 --problem 41 --dimensions 30;180.350057545316
14;27;1519942354;--competition 3 --problem 26 --dimensions 30;4.48324444001056
15;22;1402986746;--competition 3 --problem 21 --dimensions 30;15342.9712658704
16;38;1737046213;--competition 3 --problem 37 --dimensions 30;49993.4460265801
17;37;1376943602;--competition 3 --problem 36 --dimensions 30;25.8205740548393
18;21;1738420634;--competition 3 --problem 20 --dimensions 30;14252.1970780264
19;4;1045014782;--competition 3 --problem 3 --dimensions 30;32.9808500420154
20;33;1353132783;--competition 3 --problem 32 --dimensions 30;36.1246410181014
