EXPERIMENT_ID;INSTANCE_ID;SEED;NAME;OPTIMUM
1;50;1635490863;2000-18.tsp;32522981
2;325;657864138;2000-806.tsp;32947891
3;200;1497996336;2000-504.tsp;32379944
4;282;991699098;2000-704.tsp;32563733
5;29;1493133073;2000-125.tsp;32526183
6;386;1703614620;2000-926.tsp;32170325
7;263;1578151867;2000-626.tsp;32373993
8;149;583191633;2000-35.tsp;32322162
9;127;617451711;2000-321.tsp;32519420
10;284;1471543326;2000-706.tsp;32163058
11;244;1651711745;2000-607.tsp;32725155
12;387;1607850637;2000-927.tsp;32688274
13;253;676954590;2000-616.tsp;32422077
14;106;449075851;2000-302.tsp;32548523
15;273;1645131385;2000-636.tsp;32514538
16;338;74652056;2000-819.tsp;32552052
17;121;1530979767;2000-316.tsp;32621671
18;40;1123839475;2000-135.tsp;32741730
19;357;1788813739;2000-838.tsp;32794096
20;250;1031239523;2000-613.tsp;32751133
21;192;1046617645;2000-437.tsp;32670303
22;100;1554592689;2000-27.tsp;32804705
23;179;1856955938;2000-424.tsp;32634567
