CONFIG_ID;IS_ELITE;IS_BEST;algorithm;localsearch;alpha;beta;rho;ants;q0;rasrank;elitistants;nnls;dlb
1;FALSE;FALSE;as;3;0.5;4.93;0.04;81;NA;NA;NA;50;1
2;FALSE;FALSE;eas;1;3;9.93;0.53;33;NA;NA;87;27;0
3;FALSE;FALSE;mmas;0;4.25;7.43;0.29;57;NA;NA;NA;NA;NA
4;FALSE;FALSE;acs;2;1.75;2.43;0.78;9;0.98;NA;NA;15;0
5;TRUE;FALSE;ras;3;4.87;8.68;0.66;21;NA;10;NA;33;1
6;FALSE;FALSE;as;1;2.37;3.68;0.16;69;NA;NA;NA;10;0
7;FALSE;FALSE;acs;0;1.12;1.18;0.91;45;0.35;NA;NA;NA;NA
8;FALSE;FALSE;eas;2;3.62;6.18;0.41;93;NA;NA;368;21;0
9;FALSE;FALSE;ras;2;0.19;6.81;0.22;51;NA;91;NA;41;0
10;FALSE;FALSE;as;0;2.69;1.81;0.72;99;NA;NA;NA;NA;NA
11;TRUE;FALSE;mmas;3;1.44;9.31;0.97;75;NA;NA;NA;7;1
12;FALSE;FALSE;acs;1;3.94;4.31;0.47;27;0.17;NA;NA;30;0
13;FALSE;FALSE;mmas;2;4.56;0.56;0.6;63;NA;NA;NA;35;0
14;FALSE;FALSE;ras;0;2.06;5.56;0.1;15;NA;29;NA;NA;NA
15;TRUE;FALSE;acs;3;3.31;3.06;0.35;39;0.54;NA;NA;24;1
16;FALSE;FALSE;eas;1;0.81;8.06;0.84;87;NA;NA;134;47;0
17;TRUE;FALSE;mmas;2;0.97;2.74;0.75;30;NA;NA;NA;11;1
18;FALSE;FALSE;ras;0;3.47;7.74;0.26;78;NA;44;NA;NA;NA
19;FALSE;FALSE;as;1;4.72;5.24;1;6;NA;NA;NA;23;1
20;FALSE;FALSE;eas;3;2.22;0.24;0.5;54;NA;NA;157;46;0
21;FALSE;FALSE;ras;1;0.34;1.49;0.38;90;NA;57;NA;5;1
22;FALSE;FALSE;as;3;2.84;6.49;0.87;42;NA;NA;NA;28;0
23;FALSE;FALSE;eas;0;1.59;3.99;0.63;18;NA;NA;251;NA;NA
24;FALSE;FALSE;acs;2;4.09;8.99;0.13;66;0.01;NA;NA;17;1
25;FALSE;FALSE;mmas;1;3.16;0.87;0.07;48;NA;NA;NA;31;1
26;FALSE;FALSE;acs;3;0.66;5.87;0.56;96;0.45;NA;NA;8;0
27;FALSE;FALSE;as;2;1.91;8.37;0.32;24;NA;NA;NA;43;1
28;FALSE;FALSE;eas;0;4.41;3.37;0.81;72;NA;NA;298;NA;NA
29;FALSE;FALSE;mmas;0;0.03;9.62;0.44;36;NA;NA;NA;NA;NA
30;FALSE;FALSE;ras;2;2.53;4.62;0.94;84;NA;76;NA;37;1
31;FALSE;FALSE;acs;1;1.28;7.12;0.69;60;0.82;NA;NA;48;1
32;FALSE;FALSE;eas;3;3.78;2.12;0.19;12;NA;NA;17;25;0
33;FALSE;FALSE;mmas;3;0.27;0.71;0.27;7;NA;NA;NA;19;0
34;FALSE;FALSE;acs;1;2.77;5.71;0.77;55;0.59;NA;NA;42;1
35;FALSE;FALSE;ras;2;1.52;3.21;0.52;79;NA;71;NA;30;1
36;FALSE;FALSE;as;0;4.02;8.21;0.02;31;NA;NA;NA;NA;NA
37;FALSE;FALSE;as;2;3.39;9.46;0.15;19;NA;NA;NA;48;1
38;FALSE;FALSE;eas;0;0.89;4.46;0.64;67;NA;NA;661;NA;NA
39;FALSE;FALSE;mmas;1;2.14;1.96;0.39;43;NA;NA;NA;36;1
40;TRUE;FALSE;ras;3;4.64;6.96;0.89;91;NA;33;NA;13;0
41;FALSE;FALSE;mmas;3;1.83;5.09;0.7;49;NA;NA;NA;33;0
42;FALSE;FALSE;ras;1;4.33;0.09;0.21;97;NA;90;NA;10;1
43;FALSE;FALSE;acs;2;0.58;7.59;0.46;73;0.28;NA;NA;22;1
44;FALSE;FALSE;eas;0;3.08;2.59;0.95;25;NA;NA;614;NA;NA
45;FALSE;FALSE;acs;0;2.45;8.84;0.33;85;0.9;NA;NA;NA;NA
46;FALSE;FALSE;mmas;0;0.93;4.31;0.59;71;NA;NA;NA;NA;NA
47;TRUE;FALSE;mmas;3;2.12;7.28;0.51;22;NA;NA;NA;33;1
48;FALSE;FALSE;mmas;3;0.76;6.42;0.74;28;NA;NA;NA;19;0
49;FALSE;FALSE;acs;2;3.69;7.7;0.72;24;0.24;NA;NA;37;1
50;FALSE;FALSE;as;0;3.24;8.41;0.61;56;NA;NA;NA;NA;NA
51;FALSE;FALSE;eas;1;4.21;5.52;0.39;46;NA;NA;666;27;1
52;FALSE;FALSE;as;0;4.66;6.3;0.57;27;NA;NA;NA;NA;NA
53;FALSE;FALSE;mmas;1;1.74;5.31;0.82;57;NA;NA;NA;28;1
54;FALSE;FALSE;acs;0;4.17;3.21;0.89;98;0.87;NA;NA;NA;NA
55;FALSE;FALSE;as;3;3.67;9.06;0.79;26;NA;NA;NA;31;0
56;FALSE;FALSE;eas;3;4.47;6.26;0.81;100;NA;NA;625;16;0
57;FALSE;FALSE;as;3;4.88;4.37;0.63;39;NA;NA;NA;13;1
58;FALSE;FALSE;as;3;3.3;6.33;0.35;94;NA;NA;NA;31;1
59;FALSE;FALSE;acs;2;0.08;6.16;0.62;34;0.81;NA;NA;7;0
60;FALSE;FALSE;ras;3;1.18;6.48;0.97;59;NA;93;NA;17;0
61;FALSE;FALSE;mmas;1;4.27;4.56;0.72;65;NA;NA;NA;15;0
62;FALSE;FALSE;mmas;2;2.6;5.64;0.4;57;NA;NA;NA;17;1
63;FALSE;FALSE;mmas;3;2.87;7.34;0.59;12;NA;NA;NA;17;1
64;FALSE;FALSE;mmas;3;1.96;6.67;0.02;65;NA;NA;NA;17;1
65;FALSE;FALSE;acs;2;4.46;2.33;0.85;6;0.83;NA;NA;25;1
66;FALSE;FALSE;as;1;3.34;9.71;0.47;53;NA;NA;NA;21;0
67;TRUE;FALSE;acs;3;4.02;7.83;0.46;47;0.82;NA;NA;13;1
68;FALSE;FALSE;ras;2;4.82;9.42;0.51;70;NA;57;NA;27;1
69;FALSE;FALSE;mmas;3;3.39;6.8;0.88;26;NA;NA;NA;23;1
70;FALSE;FALSE;as;3;3.59;4.28;0.85;54;NA;NA;NA;35;0
71;FALSE;FALSE;acs;1;1.41;3.52;0.37;22;0.2;NA;NA;26;0
72;FALSE;FALSE;ras;2;4.96;7.04;0.45;46;NA;7;NA;31;1
73;TRUE;FALSE;mmas;3;2.07;7.21;0.61;82;NA;NA;NA;13;0
74;FALSE;FALSE;as;1;2.79;6.35;0.96;14;NA;NA;NA;38;0
75;FALSE;FALSE;as;3;1.96;9.26;0.91;78;NA;NA;NA;39;1
76;FALSE;FALSE;mmas;0;2.6;5.52;0.55;70;NA;NA;NA;NA;NA
77;FALSE;FALSE;mmas;1;0.81;9.31;0.77;76;NA;NA;NA;13;1
78;FALSE;FALSE;mmas;3;1.95;5.8;0.15;6;NA;NA;NA;12;1
79;FALSE;FALSE;as;3;2.66;0.07;0.46;59;NA;NA;NA;32;1
80;FALSE;FALSE;ras;2;2.89;8.16;0.66;42;NA;11;NA;43;0
81;FALSE;FALSE;acs;3;3.31;8.49;0.81;78;0.36;NA;NA;19;0
82;FALSE;FALSE;ras;2;4.05;7.53;0.73;41;NA;23;NA;20;0
83;FALSE;FALSE;as;3;2.45;6.89;0.53;45;NA;NA;NA;6;0
84;FALSE;FALSE;ras;1;3.16;6.14;0.24;6;NA;87;NA;32;0
85;FALSE;FALSE;mmas;0;3.82;5.65;0.72;57;NA;NA;NA;NA;NA
86;FALSE;FALSE;ras;3;4.67;8.71;0.8;53;NA;53;NA;28;1
87;FALSE;FALSE;eas;3;2.81;4.7;0.46;39;NA;NA;693;33;1
88;FALSE;FALSE;acs;3;4.4;5.54;0.32;15;0.33;NA;NA;30;0
89;FALSE;FALSE;ras;3;3.37;8.91;0.85;98;NA;35;NA;26;0
90;FALSE;FALSE;ras;3;3.42;8.21;0.75;53;NA;34;NA;41;1
91;FALSE;FALSE;as;1;4.64;8.32;0.08;7;NA;NA;NA;42;1
92;FALSE;FALSE;as;1;2.33;7.21;0.71;93;NA;NA;NA;20;0
93;FALSE;FALSE;mmas;1;3.14;8.02;0.29;38;NA;NA;NA;16;1
94;FALSE;FALSE;mmas;2;3.02;5.67;0.94;68;NA;NA;NA;13;0
95;TRUE;FALSE;acs;3;2.81;0.73;0.22;42;0.54;NA;NA;13;1
96;FALSE;FALSE;mmas;3;1.55;8.01;0.68;85;NA;NA;NA;11;1
97;FALSE;FALSE;mmas;0;0.66;9.88;0.56;39;NA;NA;NA;NA;NA
98;FALSE;FALSE;ras;3;2.84;6.68;0.71;57;NA;22;NA;30;1
99;FALSE;FALSE;mmas;3;1.82;6.33;0.69;42;NA;NA;NA;12;0
100;FALSE;FALSE;acs;3;2.39;4.22;0.32;72;0.11;NA;NA;33;0
101;FALSE;FALSE;ras;0;4.01;2.84;0.5;40;NA;80;NA;NA;NA
102;FALSE;FALSE;acs;3;2.27;5.14;0.65;9;0.86;NA;NA;31;0
103;FALSE;FALSE;ras;0;4.03;8.56;0.51;35;NA;3;NA;NA;NA
104;TRUE;FALSE;acs;3;2.39;2.07;0.79;52;0.38;NA;NA;31;0
105;FALSE;FALSE;acs;3;3.82;8.59;0.55;37;0.8;NA;NA;12;1
106;TRUE;FALSE;acs;3;2.64;0.18;0.17;31;0.49;NA;NA;17;1
107;FALSE;FALSE;ras;1;3.09;8.93;0.64;18;NA;79;NA;37;1
108;FALSE;FALSE;acs;1;3.03;0.86;0.52;33;0.23;NA;NA;44;1
109;FALSE;FALSE;mmas;3;0.36;7.01;0.89;95;NA;NA;NA;29;0
110;FALSE;FALSE;mmas;3;2.29;6.87;0.41;53;NA;NA;NA;24;0
111;FALSE;FALSE;acs;3;4.47;5.12;0.17;34;0.55;NA;NA;34;1
112;TRUE;FALSE;acs;3;4.23;6.92;0.45;41;0.07;NA;NA;34;1
113;FALSE;FALSE;mmas;3;1.39;9.13;0.72;83;NA;NA;NA;14;0
114;FALSE;FALSE;eas;2;4.84;8.4;0.7;17;NA;NA;398;23;1
115;FALSE;FALSE;as;2;1.44;7.28;0.53;79;NA;NA;NA;12;0
116;FALSE;FALSE;mmas;3;1.03;7.76;0.5;36;NA;NA;NA;39;1
117;FALSE;FALSE;mmas;1;3.79;1.97;0.69;75;NA;NA;NA;13;0
118;FALSE;FALSE;acs;3;1.09;6.69;0.66;66;0.19;NA;NA;6;1
119;FALSE;FALSE;acs;0;1.67;8.68;0.57;82;0.12;NA;NA;NA;NA
120;FALSE;FALSE;ras;3;2.77;9.85;0.63;43;NA;18;NA;18;1
