EXPERIMENT_ID;INSTANCE_ID;SEED;NAME;OPTIMUM
1;28;891988995;2000-124.tsp;NA
2;103;1848080901;2000-3.tsp;NA
3;149;468816532;2000-35.tsp;NA
4;10;908101104;2000-108.tsp;NA
5;102;6598499;2000-29.tsp;NA
6;86;1594642535;2000-230.tsp;NA
7;230;1912758769;2000-534.tsp;NA
8;144;292272166;2000-337.tsp;NA
9;291;1140710875;2000-713.tsp;NA
10;216;1578995138;2000-520.tsp;NA
11;90;57482269;2000-234.tsp;NA
12;235;389256372;2000-539.tsp;NA
13;351;1257950797;2000-832.tsp;NA
14;158;1130361966;2000-403.tsp;NA
15;364;596733961;2000-904.tsp;NA
16;232;675942345;2000-536.tsp;NA
17;99;2113259060;2000-26.tsp;NA
18;358;1891201397;2000-839.tsp;NA
19;1;508632022;2000-1.tsp;NA
