EXPERIMENT_ID;INSTANCE_ID;SEED;NAME;OPTIMUM
1;210;534022852;2000-514.tsp;32443647
2;108;314652879;2000-304.tsp;32574687
3;276;925913034;2000-639.tsp;32423441
4;378;1049889211;2000-918.tsp;33128678
5;208;1899248422;2000-512.tsp;32519760
6;53;1556421980;2000-20.tsp;32767228
7;251;906232382;2000-614.tsp;32625867
8;107;1845821902;2000-303.tsp;32475742
9;20;327495091;2000-117.tsp;32327837
10;233;2130633448;2000-537.tsp;32781634
11;179;1411121129;2000-424.tsp;32634567
12;331;860590239;2000-812.tsp;32488696
13;255;1463899155;2000-618.tsp;32195037
14;361;675817450;2000-901.tsp;32267581
15;99;30288025;2000-26.tsp;32778444
16;133;489431588;2000-327.tsp;32633139
17;232;1938557955;2000-536.tsp;31995605
18;43;282658597;2000-138.tsp;32612443
19;110;1788722354;2000-306.tsp;32718585
20;303;1189222780;2000-725.tsp;32523632
21;12;508918294;2000-11.tsp;32536169
22;351;626194127;2000-832.tsp;32802424
23;204;2128895848;2000-508.tsp;32322835
24;190;1741982445;2000-435.tsp;32721781
