EXPERIMENT_ID;INSTANCE_ID;SEED;NAME;OPTIMUM
1;4;2084036453;--competition 3 --problem 3 --dimensions 30;32.9808500420154
2;26;539424028;--competition 3 --problem 25 --dimensions 30;0.161688035417893
3;42;1543831576;--competition 3 --problem 41 --dimensions 30;180.350057545316
4;36;2028711691;--competition 3 --problem 35 --dimensions 30;28549.1258064126
5;22;1264739391;--competition 3 --problem 21 --dimensions 30;15307.0172274794
6;29;970350677;--competition 3 --problem 28 --dimensions 30;97.290328235139
7;50;1271211462;--competition 3 --problem 49 --dimensions 30;264.281959086732
8;47;1935123110;--competition 3 --problem 46 --dimensions 30;500.332847296344
9;39;396689097;--competition 3 --problem 38 --dimensions 30;3.11399343705823
10;25;1219570934;--competition 3 --problem 24 --dimensions 30;0.220193318569508
11;34;593057868;--competition 3 --problem 33 --dimensions 30;8.79681232598253
12;2;742010318;--competition 3 --problem 1 --dimensions 30;593951.784457862
13;16;1532289802;--competition 3 --problem 15 --dimensions 30;13.9211049906887
14;21;2136476708;--competition 3 --problem 20 --dimensions 30;14252.1970780264
15;38;906654496;--competition 3 --problem 37 --dimensions 30;49993.4460265801
