EXPERIMENT_ID;INSTANCE_ID;SEED;NAME;OPTIMUM
1;199;504573387;2000-503.tsp;32193389
2;294;1007057382;2000-716.tsp;32236403
3;321;1956119107;2000-802.tsp;32920371
4;398;1087946959;2000-938.tsp;32215316
5;348;1128821490;2000-829.tsp;32428059
6;192;1611590185;2000-437.tsp;32628066
7;224;1675494595;2000-528.tsp;32753048
8;57;837357959;2000-204.tsp;32314241
9;173;381953828;2000-418.tsp;32890172
10;395;1394168806;2000-935.tsp;32394402
11;315;941805929;2000-737.tsp;32510192
12;231;192986028;2000-535.tsp;32501458
13;275;635462356;2000-638.tsp;32260910
14;27;1030207531;2000-123.tsp;32443167
15;223;117259319;2000-527.tsp;32704448
16;119;1115184076;2000-314.tsp;32336475
