EXPERIMENT_ID;INSTANCE_ID;SEED;NAME;OPTIMUM
1;198;2006097543;2000-502.tsp;32637691
2;160;692395803;2000-405.tsp;32150434
3;126;820848628;2000-320.tsp;32396057
4;108;1055102375;2000-304.tsp;32574687
5;84;1505489904;2000-229.tsp;32379499
6;11;1835749132;2000-109.tsp;32637220
7;45;45532021;2000-14.tsp;32660857
8;85;1103729182;2000-23.tsp;32685657
9;68;1938461895;2000-214.tsp;32664390
10;129;798567558;2000-323.tsp;32621278
11;60;1884307594;2000-207.tsp;32881848
12;329;1820213801;2000-810.tsp;32370033
13;116;1817566871;2000-311.tsp;32998489
14;18;1296138280;2000-115.tsp;32267252
15;136;1062193877;2000-33.tsp;32374666
16;41;144083318;2000-136.tsp;32840511
17;262;1847463942;2000-625.tsp;32849192
18;250;1526370176;2000-613.tsp;32751133
19;277;1838069473;2000-640.tsp;32256792
20;371;99091004;2000-911.tsp;32072576
21;29;45011812;2000-125.tsp;32526183
22;173;1950470410;2000-418.tsp;32908947
