EXPERIMENT_ID;INSTANCE_ID;SEED;NAME;OPTIMUM
1;385;580049990;2000-925.tsp;32801466
2;212;627809366;2000-516.tsp;32556799
3;339;16884833;2000-820.tsp;32427404
4;27;118092974;2000-123.tsp;32474317
5;386;752801465;2000-926.tsp;32170325
6;396;555600552;2000-936.tsp;32442153
7;178;223827432;2000-423.tsp;32605612
8;255;1639350134;2000-618.tsp;32195037
9;239;1809242711;2000-602.tsp;32685626
10;262;1987043072;2000-625.tsp;32849192
11;169;112113676;2000-414.tsp;32766041
12;113;1714188088;2000-309.tsp;32830754
13;107;1810776807;2000-303.tsp;32475742
14;326;741937435;2000-807.tsp;32113853
15;357;2025279606;2000-838.tsp;32794096
16;223;2076983372;2000-527.tsp;32729956
17;352;64661190;2000-833.tsp;32841797
18;139;1171631521;2000-332.tsp;32484673
19;368;1411882701;2000-908.tsp;32751410
20;311;1024029917;2000-733.tsp;32654657
21;236;211315132;2000-540.tsp;32533637
22;45;1446837212;2000-14.tsp;32660857
23;207;1077749594;2000-511.tsp;32438284
24;157;14489255;2000-402.tsp;32609816
25;80;1612628745;2000-225.tsp;32526117
26;33;1949531202;2000-129.tsp;32611699
27;49;839461752;2000-17.tsp;32401552
