EXPERIMENT_ID;INSTANCE_ID;SEED;NAME;OPTIMUM
1;328;1299865880;2000-809.tsp;NA
2;227;499597748;2000-531.tsp;NA
3;169;206033752;2000-414.tsp;NA
4;123;1132179449;2000-318.tsp;NA
5;19;141208079;2000-116.tsp;NA
6;313;1233397996;2000-735.tsp;NA
7;80;1377281512;2000-225.tsp;NA
8;167;1024136779;2000-412.tsp;NA
9;5;571115387;2000-103.tsp;NA
10;211;2035197522;2000-515.tsp;NA
11;125;1161241062;2000-32.tsp;NA
12;120;15196470;2000-315.tsp;NA
13;325;1757096850;2000-806.tsp;NA
14;119;1771515153;2000-314.tsp;NA
15;210;105768197;2000-514.tsp;NA
16;201;1397235392;2000-505.tsp;NA
17;384;1311150036;2000-924.tsp;NA
18;197;871644346;2000-501.tsp;NA
19;27;1193322740;2000-123.tsp;NA
20;214;882341248;2000-518.tsp;NA
21;261;737326579;2000-624.tsp;NA
