CONFIG_ID;IS_ELITE;algorithm;localsearch;alpha;beta;rho;ants;q0;rasrank;elitistants;nnls;dlb
1;FALSE;acs;3;1.22;7.69;0.38;96;0.83;NA;NA;14;0
2;FALSE;mmas;1;3.72;2.69;0.87;48;NA;NA;NA;37;1
3;FALSE;as;2;2.47;5.19;0.62;24;NA;NA;NA;49;1
4;FALSE;eas;0;4.97;0.19;0.13;72;NA;NA;20;NA;NA
5;FALSE;eas;3;4.35;3.94;0.99;12;NA;NA;301;20;0
6;FALSE;acs;1;1.85;8.94;0.5;60;0.46;NA;NA;43;1
7;FALSE;ras;2;3.1;1.44;0.25;84;NA;1;NA;31;1
8;FALSE;mmas;0;0.6;6.44;0.75;36;NA;NA;NA;NA;NA
9;FALSE;mmas;2;0.91;0.81;0.44;30;NA;NA;NA;6;1
10;FALSE;ras;0;3.41;5.81;0.93;78;NA;69;NA;NA;NA
11;FALSE;eas;3;2.16;3.31;0.69;54;NA;NA;254;40;0
12;FALSE;as;1;4.66;8.31;0.19;6;NA;NA;NA;17;1
13;TRUE;acs;2;4.03;7.06;0.81;66;0.64;NA;NA;23;1
14;FALSE;eas;0;1.53;2.06;0.31;18;NA;NA;161;NA;NA
15;FALSE;as;3;2.78;9.56;0.07;42;NA;NA;NA;34;0
16;FALSE;ras;1;0.28;4.56;0.56;90;NA;32;NA;11;1
17;FALSE;acs;1;4.19;2.37;0.65;27;0.55;NA;NA;36;0
18;FALSE;mmas;3;1.69;7.37;0.16;75;NA;NA;NA;13;1
19;FALSE;ras;2;0.44;9.87;0.9;51;NA;16;NA;47;0
20;FALSE;as;0;2.94;4.87;0.41;99;NA;NA;NA;NA;NA
21;TRUE;acs;3;3.57;1.12;0.53;39;0.17;NA;NA;18;1
22;FALSE;eas;1;1.07;6.12;0.04;87;NA;NA;231;41;0
23;FALSE;ras;0;2.32;8.62;0.78;15;NA;54;NA;NA;NA
24;FALSE;mmas;2;4.82;3.62;0.28;63;NA;NA;NA;30;0
25;FALSE;mmas;0;3.88;9.25;0.59;57;NA;NA;NA;NA;NA
26;FALSE;acs;2;1.38;4.25;0.1;9;0.36;NA;NA;10;0
27;FALSE;as;3;0.13;1.75;0.84;81;NA;NA;NA;44;1
28;FALSE;eas;1;2.63;6.75;0.35;33;NA;NA;372;21;0
29;FALSE;eas;2;3.25;8;0.72;93;NA;NA;90;27;0
30;FALSE;acs;0;0.75;3;0.22;45;0.99;NA;NA;NA;NA
31;FALSE;as;1;2;0.5;0.96;69;NA;NA;NA;16;0
32;FALSE;ras;3;4.5;5.5;0.47;21;NA;85;NA;39;1
33;FALSE;ras;3;0.83;6.59;0.11;26;NA;68;NA;32;1
34;FALSE;mmas;1;3.33;1.59;0.61;74;NA;NA;NA;9;0
35;FALSE;acs;0;4.58;4.09;0.36;50;0.72;NA;NA;NA;NA
36;FALSE;eas;2;2.08;9.09;0.86;98;NA;NA;454;21;0
37;FALSE;mmas;0;0.21;7.84;0.98;62;NA;NA;NA;NA;NA
38;FALSE;acs;2;2.71;2.84;0.48;14;0.1;NA;NA;15;0
39;FALSE;ras;1;1.46;5.34;0.24;38;NA;5;NA;26;0
40;FALSE;as;3;3.96;0.34;0.73;86;NA;NA;NA;49;1
41;FALSE;mmas;3;3.02;5.97;0.3;68;NA;NA;NA;6;1
42;FALSE;ras;1;0.52;0.97;0.79;20;NA;12;NA;29;0
43;FALSE;as;0;1.77;3.47;0.05;92;NA;NA;NA;NA;NA
44;FALSE;eas;2;4.27;8.47;0.55;44;NA;NA;501;41;0
45;FALSE;eas;1;4.89;7.22;0.42;80;NA;NA;594;47;0
46;TRUE;acs;3;2.39;2.22;0.92;32;0.41;NA;NA;24;1
47;FALSE;as;2;1.14;4.72;0.18;56;NA;NA;NA;35;0
48;FALSE;ras;0;3.64;9.72;0.67;8;NA;99;NA;NA;NA
49;FALSE;ras;3;4.74;8.78;0.21;89;NA;58;NA;8;0
50;FALSE;mmas;1;2.24;3.78;0.7;41;NA;NA;NA;31;1
51;FALSE;as;2;3.49;6.28;0.95;17;NA;NA;NA;42;1
52;FALSE;eas;0;0.99;1.28;0.45;65;NA;NA;383;NA;NA
53;FALSE;ras;2;1.61;0.03;0.33;77;NA;46;NA;36;1
