EXPERIMENT_ID;INSTANCE_ID;SEED;NAME;OPTIMUM
1;199;93598521;2000-503.tsp;NA
2;302;1403882174;2000-724.tsp;NA
3;223;516131392;2000-527.tsp;NA
4;243;1472811099;2000-606.tsp;NA
5;79;2124841642;2000-224.tsp;NA
6;351;2119981777;2000-832.tsp;NA
7;337;327112454;2000-818.tsp;NA
8;173;1541289057;2000-418.tsp;NA
9;89;249789155;2000-233.tsp;NA
10;237;180426054;2000-6.tsp;NA
11;265;1307866359;2000-628.tsp;NA
12;96;972572752;2000-24.tsp;NA
13;260;640811859;2000-623.tsp;NA
14;121;200316220;2000-316.tsp;NA
15;250;950798784;2000-613.tsp;NA
16;36;13142932;2000-131.tsp;NA
17;328;1571368431;2000-809.tsp;NA
18;286;1147706488;2000-708.tsp;NA
19;180;1717130511;2000-425.tsp;NA
20;74;1869239034;2000-22.tsp;NA
