EXPERIMENT_ID;INSTANCE_ID;SEED;NAME;OPTIMUM
1;68;2084433250;2000-214.tsp;32664390
2;188;1205793383;2000-433.tsp;32227076
3;127;1427763502;2000-321.tsp;32519420
4;346;1175431509;2000-827.tsp;32401361
5;36;1757830723;2000-131.tsp;32703099
6;314;645086795;2000-736.tsp;32508852
7;382;1811069748;2000-922.tsp;32842612
8;29;1929535123;2000-125.tsp;32526183
9;244;974819280;2000-607.tsp;32725155
10;260;1950740894;2000-623.tsp;32641841
11;116;1750290513;2000-311.tsp;32998489
12;356;105390968;2000-837.tsp;32240681
13;354;267028593;2000-835.tsp;32719238
14;386;1177554896;2000-926.tsp;32170325
15;40;1338248767;2000-135.tsp;32741730
16;336;350967355;2000-817.tsp;32615996
17;85;405131877;2000-23.tsp;32685657
18;80;1044446075;2000-225.tsp;32526117
19;179;52844350;2000-424.tsp;32634567
20;236;1886731207;2000-540.tsp;32533637
21;226;869825380;2000-530.tsp;32860423
22;58;1320052410;2000-205.tsp;32494039
