PATH;ORIGIN_ITER;ORIGIN_CONFIG_ID;DESTINY_ITER;DESTINY_CONFIG_ID
FALSE;1;9;1;9
FALSE;1;45;1;45
FALSE;1;56;1;56
FALSE;1;72;1;72
TRUE;1;9;2;9
TRUE;1;56;2;56
TRUE;1;72;2;72
TRUE;1;45;2;45
TRUE;1;72;2;109
TRUE;1;56;2;157
TRUE;1;56;2;166
TRUE;2;9;3;9
TRUE;2;56;3;166
TRUE;2;56;3;157
TRUE;2;72;3;72
TRUE;2;72;3;109
TRUE;2;157;3;223
TRUE;2;157;3;236
TRUE;3;9;4;9
TRUE;3;157;4;236
TRUE;3;157;4;223
TRUE;3;72;4;109
TRUE;3;166;4;166
TRUE;3;9;4;273
TRUE;3;236;4;274
TRUE;3;223;4;281
TRUE;3;223;4;286
TRUE;4;223;5;286
TRUE;4;236;5;274
TRUE;4;9;5;273
TRUE;4;223;5;281
TRUE;4;236;5;236
TRUE;4;286;5;316
TRUE;4;273;5;355
TRUE;4;236;5;376
TRUE;5;236;6;376
TRUE;5;286;6;316
TRUE;5;286;6;286
TRUE;5;273;6;355
TRUE;5;281;6;281
TRUE;6;286;7;316
TRUE;6;355;7;355
TRUE;6;281;7;281
TRUE;6;286;7;286
TRUE;6;376;7;376
TRUE;7;376;8;376
TRUE;7;286;8;316
TRUE;7;355;8;355
TRUE;7;281;8;281
TRUE;7;286;8;286
TRUE;7;286;8;427
TRUE;8;286;9;316
TRUE;8;281;9;281
TRUE;8;376;9;376
TRUE;8;355;9;355
TRUE;8;286;9;427
