EXPERIMENT_ID;INSTANCE_ID;SEED;NAME;OPTIMUM
1;198;2006097543;2000-502.tsp;32614296
2;160;692395803;2000-405.tsp;32096828
3;126;820848628;2000-320.tsp;32330902
4;108;1055102375;2000-304.tsp;32538468
5;84;1505489904;2000-229.tsp;32329765
6;11;1835749132;2000-109.tsp;32571021
7;45;45532021;2000-14.tsp;32608651
8;85;1103729182;2000-23.tsp;32639292
9;68;1938461895;2000-214.tsp;32612028
10;129;798567558;2000-323.tsp;32604858
11;60;1884307594;2000-207.tsp;32860652
12;329;1820213801;2000-810.tsp;32326824
13;116;1817566871;2000-311.tsp;32959659
14;18;1296138280;2000-115.tsp;32231615
15;136;1062193877;2000-33.tsp;32358149
16;41;144083318;2000-136.tsp;32818128
17;262;1847463942;2000-625.tsp;32800450
18;250;1526370176;2000-613.tsp;32752354
