CONFIG_ID;IS_ELITE;IS_BEST;algorithm;localsearch;alpha;beta;rho;ants;q0;rasrank;elitistants;nnls;dlb
53;FALSE;FALSE;eas;2;1.32;8.53;0.37;41;NA;NA;298;29;1
54;FALSE;FALSE;acs;0;3.82;3.53;0.86;89;0.92;NA;NA;NA;NA
55;FALSE;FALSE;ras;3;0.07;6.03;0.61;65;NA;51;NA;18;0
56;FALSE;FALSE;mmas;1;2.57;1.03;0.12;17;NA;NA;NA;41;1
57;FALSE;FALSE;as;0;2.26;4.16;0.55;47;NA;NA;NA;NA;NA
58;FALSE;FALSE;eas;2;4.76;9.16;0.06;95;NA;NA;251;9;1
59;FALSE;FALSE;mmas;3;3.51;6.66;0.8;23;NA;NA;NA;44;0
60;FALSE;FALSE;acs;1;1.01;1.66;0.3;71;0.61;NA;NA;21;1
61;FALSE;FALSE;acs;3;1.63;0.41;0.43;83;0.24;NA;NA;38;0
62;FALSE;FALSE;eas;1;4.13;5.41;0.92;35;NA;NA;157;15;1
63;FALSE;FALSE;as;2;0.38;2.91;0.68;11;NA;NA;NA;26;1
64;FALSE;FALSE;ras;0;2.88;7.91;0.18;59;NA;82;NA;NA;NA
65;FALSE;FALSE;ras;0;4.79;5.64;0.67;10;NA;30;NA;NA;NA
66;FALSE;FALSE;as;2;2.29;0.64;0.17;58;NA;NA;NA;24;0
67;FALSE;FALSE;eas;1;3.54;8.14;0.42;82;NA;NA;351;12;0
68;FALSE;FALSE;acs;3;1.04;3.14;0.91;34;0.35;NA;NA;35;1
69;FALSE;FALSE;eas;2;2.92;6.89;0.54;46;NA;NA;69;7;0
70;FALSE;FALSE;as;0;0.42;1.89;0.05;94;NA;NA;NA;NA;NA
71;TRUE;FALSE;mmas;3;4.17;9.39;0.3;70;NA;NA;NA;41;1
72;FALSE;FALSE;ras;1;1.67;4.39;0.79;22;NA;68;NA;18;0
73;FALSE;FALSE;mmas;1;4.48;2.52;0.61;76;NA;NA;NA;44;0
74;FALSE;FALSE;ras;3;1.98;7.52;0.11;28;NA;11;NA;21;1
75;FALSE;FALSE;eas;2;0.73;5.02;0.85;100;NA;NA;116;33;0
76;FALSE;FALSE;acs;0;3.23;0.02;0.36;52;0.54;NA;NA;NA;NA
77;FALSE;FALSE;as;3;2.61;3.77;0.73;88;NA;NA;NA;15;1
78;FALSE;FALSE;eas;1;0.11;8.77;0.23;40;NA;NA;210;38;0
79;FALSE;FALSE;mmas;0;1.36;6.27;0.98;64;NA;NA;NA;NA;NA
80;FALSE;FALSE;acs;2;3.86;1.27;0.48;16;0.17;NA;NA;50;0
81;FALSE;FALSE;acs;0;0.89;8.46;0.51;85;0.45;NA;NA;NA;NA
82;FALSE;FALSE;mmas;2;3.39;3.46;0.02;37;NA;NA;NA;45;1
83;TRUE;FALSE;ras;3;4.64;0.96;0.76;61;NA;21;NA;11;0
84;FALSE;FALSE;as;1;2.14;5.96;0.27;13;NA;NA;NA;34;1
85;FALSE;FALSE;ras;1;2.76;2.21;0.88;97;NA;58;NA;40;1
86;FALSE;FALSE;mmas;3;0.26;7.21;0.39;49;NA;NA;NA;17;0
87;FALSE;FALSE;eas;0;4.01;4.71;0.14;25;NA;NA;46;NA;NA
88;FALSE;FALSE;acs;2;1.51;9.71;0.64;73;0.82;NA;NA;28;1
89;FALSE;FALSE;eas;3;1.83;1.58;0.57;7;NA;NA;280;37;0
90;FALSE;FALSE;acs;1;4.33;6.58;0.08;55;0.01;NA;NA;14;1
91;FALSE;FALSE;ras;2;0.58;4.08;0.33;79;NA;77;NA;25;1
92;FALSE;FALSE;eas;0;4.72;0.19;0.54;39;NA;NA;414;NA;NA
93;FALSE;FALSE;mmas;0;4.06;3.03;0.27;53;NA;NA;NA;NA;NA
94;FALSE;FALSE;acs;0;2.55;1.79;0.97;59;0.73;NA;NA;NA;NA
95;FALSE;FALSE;ras;1;3.1;5.46;0.12;47;NA;19;NA;14;1
96;FALSE;FALSE;as;0;0.9;2.16;0.64;28;NA;NA;NA;NA;NA
97;FALSE;FALSE;eas;3;3.43;6.84;0.19;33;NA;NA;636;18;1
98;FALSE;FALSE;acs;3;4.42;3.39;0.76;49;0.33;NA;NA;14;1
99;FALSE;FALSE;ras;3;4.7;9.09;0.5;74;NA;20;NA;23;1
100;FALSE;FALSE;as;2;1.65;8.45;0.26;48;NA;NA;NA;30;0
101;FALSE;FALSE;mmas;3;0.81;9.51;0.23;13;NA;NA;NA;22;1
102;FALSE;FALSE;acs;3;4.19;2.7;0.35;46;0.42;NA;NA;16;1
103;FALSE;FALSE;as;0;0.99;8.54;0.61;45;NA;NA;NA;NA;NA
104;FALSE;FALSE;ras;1;4.88;1.06;0.53;68;NA;6;NA;23;0
105;FALSE;FALSE;acs;1;4.78;0.51;0.81;39;0.96;NA;NA;22;0
106;FALSE;FALSE;eas;1;2.82;5.6;0.8;59;NA;NA;16;12;1
107;FALSE;FALSE;ras;0;3.43;6.03;0.89;31;NA;29;NA;NA;NA
108;FALSE;FALSE;mmas;1;1.74;1.9;0.38;15;NA;NA;NA;32;1
109;FALSE;FALSE;ras;0;0.39;5.88;0.94;74;NA;15;NA;NA;NA
110;FALSE;FALSE;ras;2;4.41;2.4;0.51;43;NA;1;NA;8;0
111;FALSE;FALSE;acs;1;4.28;7.95;0.85;42;0.69;NA;NA;50;1
112;FALSE;FALSE;eas;3;2.04;1.54;0.81;63;NA;NA;158;22;0
113;FALSE;FALSE;as;0;4.25;6.16;0.14;98;NA;NA;NA;NA;NA
114;FALSE;FALSE;acs;2;3.77;0.51;0.55;87;0.17;NA;NA;13;0
115;FALSE;FALSE;acs;0;1.86;4.53;0.26;29;0.74;NA;NA;NA;NA
116;FALSE;FALSE;eas;3;3.59;6.45;0.21;38;NA;NA;184;14;1
117;FALSE;FALSE;acs;3;1.68;4.33;0.29;50;0.6;NA;NA;38;1
118;FALSE;FALSE;ras;0;2.71;0.31;0.79;58;NA;81;NA;NA;NA
119;FALSE;FALSE;as;0;3.41;4.01;0.11;36;NA;NA;NA;NA;NA
120;TRUE;FALSE;mmas;3;4.36;3.6;0.24;5;NA;NA;NA;17;0
121;FALSE;FALSE;as;3;4.87;8.64;0.36;65;NA;NA;NA;21;0
122;FALSE;FALSE;ras;0;3.33;5.39;0.66;25;NA;51;NA;NA;NA
123;FALSE;FALSE;mmas;3;2.06;6.44;0.66;84;NA;NA;NA;33;0
124;FALSE;FALSE;ras;3;4.62;8.61;0.23;82;NA;37;NA;28;0
125;FALSE;FALSE;ras;1;3.37;9.44;0.85;37;NA;24;NA;27;0
126;FALSE;FALSE;eas;2;3.67;3.53;0.61;65;NA;NA;581;34;1
127;FALSE;FALSE;mmas;2;0.37;4.63;0.28;66;NA;NA;NA;19;0
128;FALSE;FALSE;ras;1;4.67;5.39;0.65;46;NA;32;NA;10;0
129;FALSE;FALSE;eas;1;2.48;9.45;0.76;23;NA;NA;87;40;1
130;FALSE;FALSE;eas;3;2.56;1.59;0.13;40;NA;NA;387;10;0
131;FALSE;FALSE;as;3;2.08;1.79;0.5;33;NA;NA;NA;48;1
132;FALSE;FALSE;ras;1;2.39;7.48;0.73;60;NA;54;NA;26;1
133;FALSE;FALSE;as;1;2.56;6.27;0.39;52;NA;NA;NA;20;1
134;FALSE;FALSE;as;3;4.39;5.28;0.29;37;NA;NA;NA;22;0
135;FALSE;FALSE;acs;3;0.96;3.19;0.9;44;0.87;NA;NA;34;1
136;FALSE;FALSE;eas;0;4.39;2.18;0.31;54;NA;NA;254;NA;NA
137;FALSE;FALSE;as;2;1.91;2.26;0.69;40;NA;NA;NA;13;1
138;FALSE;FALSE;as;3;2.08;3.89;0.36;25;NA;NA;NA;16;1
139;FALSE;FALSE;mmas;3;3.76;8.45;0.6;32;NA;NA;NA;40;0
140;FALSE;FALSE;mmas;1;3.35;3.24;0.22;40;NA;NA;NA;30;1
141;TRUE;FALSE;acs;3;2.55;9.41;0.14;26;0.38;NA;NA;13;1
142;FALSE;FALSE;acs;2;4.02;9.55;0.13;99;0.11;NA;NA;24;1
143;FALSE;FALSE;ras;2;3.43;0.8;0.77;91;NA;56;NA;13;1
144;FALSE;FALSE;as;1;4.75;5.09;0.49;37;NA;NA;NA;31;0
145;FALSE;FALSE;mmas;2;3.63;3.85;0.84;65;NA;NA;NA;11;0
146;FALSE;FALSE;ras;3;2.16;3.89;0.35;30;NA;74;NA;17;0
147;FALSE;FALSE;mmas;3;0.31;9.39;0.02;38;NA;NA;NA;9;0
148;FALSE;FALSE;acs;1;2.35;4.37;0.4;47;0.98;NA;NA;11;0
149;FALSE;FALSE;eas;3;1.65;6.48;0.47;42;NA;NA;528;6;1
150;FALSE;FALSE;mmas;1;2.02;8.34;0.09;55;NA;NA;NA;29;1
151;FALSE;FALSE;eas;0;3.14;5.08;0.24;51;NA;NA;263;NA;NA
152;TRUE;FALSE;acs;3;4.97;5.54;0.46;72;0.22;NA;NA;17;0
153;FALSE;FALSE;ras;1;2.09;3.46;0.31;87;NA;12;NA;35;1
154;FALSE;FALSE;as;2;4.81;1.71;0.95;56;NA;NA;NA;5;0
155;FALSE;FALSE;eas;3;1.86;3.01;0.82;39;NA;NA;139;22;1
156;FALSE;FALSE;as;3;3.93;1.11;0.89;83;NA;NA;NA;20;0
157;FALSE;FALSE;ras;2;0.56;1.26;0.02;93;NA;17;NA;26;1
158;FALSE;FALSE;ras;3;2.34;6.96;0.59;68;NA;48;NA;23;1
159;FALSE;FALSE;ras;3;3.92;2.81;0.27;75;NA;50;NA;25;1
160;FALSE;FALSE;eas;3;2.68;2.55;0.2;55;NA;NA;440;13;1
161;FALSE;FALSE;eas;3;4.68;8.96;0.11;86;NA;NA;261;45;0
162;FALSE;FALSE;eas;3;3.1;1.41;0.85;55;NA;NA;425;26;0
163;FALSE;FALSE;ras;3;4.37;9.37;0.16;65;NA;77;NA;48;1
164;FALSE;FALSE;ras;3;3.83;0.83;0.54;94;NA;51;NA;20;1
165;FALSE;FALSE;eas;1;3.04;0.54;0.75;12;NA;NA;628;14;1
166;FALSE;FALSE;ras;1;1.77;8.63;0.26;55;NA;47;NA;50;1
167;FALSE;FALSE;eas;0;1.64;3.29;0.05;34;NA;NA;209;NA;NA
168;FALSE;FALSE;as;2;2.63;1.91;0.82;53;NA;NA;NA;17;1
169;FALSE;FALSE;mmas;3;2.66;8.24;0.34;91;NA;NA;NA;48;1
170;FALSE;FALSE;mmas;3;2.64;8.08;0.84;42;NA;NA;NA;30;1
171;FALSE;FALSE;ras;0;0.56;0.99;0.44;70;NA;29;NA;NA;NA
172;FALSE;FALSE;ras;0;3.46;3.26;0.46;54;NA;41;NA;NA;NA
173;FALSE;FALSE;mmas;3;4.33;4.5;0.33;72;NA;NA;NA;9;0
174;FALSE;FALSE;eas;2;4.64;6.03;0.16;26;NA;NA;666;19;1
175;FALSE;FALSE;ras;3;4.4;5.11;0.08;26;NA;47;NA;7;1
176;FALSE;FALSE;mmas;3;4.25;4.52;0.29;9;NA;NA;NA;21;0
177;FALSE;FALSE;ras;1;4.12;3.91;0.72;34;NA;50;NA;14;0
178;FALSE;FALSE;ras;3;1.32;8.81;0.28;36;NA;96;NA;18;0
179;FALSE;FALSE;ras;3;4.14;8.29;0.3;47;NA;15;NA;15;1
180;FALSE;FALSE;mmas;3;3.88;2.63;0.16;21;NA;NA;NA;23;0
181;FALSE;FALSE;eas;3;3.82;8.39;0.65;13;NA;NA;349;15;0
182;FALSE;FALSE;ras;3;3.45;0.01;0.88;94;NA;8;NA;6;0
183;TRUE;FALSE;ras;3;4.28;1.46;0.94;96;NA;28;NA;23;0
184;FALSE;FALSE;mmas;3;4.02;5.47;0.13;9;NA;NA;NA;17;1
185;FALSE;FALSE;acs;3;1.67;7.72;0.21;53;0.21;NA;NA;5;1
186;FALSE;FALSE;eas;2;1.14;8.68;0.43;38;NA;NA;444;18;0
187;FALSE;FALSE;acs;1;2.22;7.91;0.21;31;0.51;NA;NA;28;1
188;FALSE;FALSE;as;2;3.38;1.88;0.47;15;NA;NA;NA;16;0
189;FALSE;FALSE;acs;3;2.7;7.94;0.15;47;0.28;NA;NA;16;0
190;FALSE;FALSE;ras;0;4.8;1.83;0.33;68;NA;6;NA;NA;NA
191;FALSE;FALSE;as;3;3.27;0.59;0.85;73;NA;NA;NA;12;0
192;FALSE;FALSE;eas;3;2.07;9.96;0.02;68;NA;NA;533;8;0
193;FALSE;FALSE;as;1;4.26;6.73;0.43;38;NA;NA;NA;28;1
194;FALSE;FALSE;ras;1;4.38;7.03;0.47;40;NA;24;NA;27;0
195;FALSE;FALSE;ras;2;4.97;3.24;0.71;91;NA;26;NA;27;0
196;FALSE;FALSE;acs;3;3.22;8.72;0.3;6;0.91;NA;NA;19;1
197;FALSE;FALSE;ras;3;3.36;6.64;0.07;6;NA;79;NA;20;1
198;FALSE;FALSE;mmas;3;3.76;6.64;0.31;66;NA;NA;NA;13;0
199;FALSE;FALSE;acs;1;4.87;7.07;0.15;24;0.48;NA;NA;13;1
200;FALSE;FALSE;eas;0;2.8;9.62;0.23;40;NA;NA;256;NA;NA
201;FALSE;FALSE;mmas;3;3.77;0.45;0.51;57;NA;NA;NA;10;0
202;FALSE;FALSE;mmas;3;3.73;2.33;0.58;72;NA;NA;NA;28;0
203;TRUE;FALSE;ras;3;4.74;4.16;0.73;88;NA;16;NA;23;0
204;FALSE;FALSE;acs;3;1.11;8.5;0.03;36;0.13;NA;NA;12;1
205;FALSE;FALSE;eas;3;4.65;8.48;0.59;34;NA;NA;546;22;1
206;FALSE;FALSE;acs;0;2.76;6.54;0.14;33;0.71;NA;NA;NA;NA
207;FALSE;FALSE;mmas;3;1.42;9.38;0.22;39;NA;NA;NA;7;1
208;FALSE;FALSE;mmas;3;2.01;3.73;0.65;78;NA;NA;NA;22;1
209;FALSE;FALSE;ras;0;4.64;3.03;0.56;70;NA;27;NA;NA;NA
210;FALSE;FALSE;acs;1;4.38;2.16;0.69;85;0.17;NA;NA;14;1
211;TRUE;FALSE;mmas;3;2.64;3.54;0.19;30;NA;NA;NA;19;0
212;FALSE;FALSE;acs;3;1.6;9.86;0.34;69;0.12;NA;NA;30;1
213;FALSE;FALSE;ras;3;4.32;7.84;0.62;80;NA;37;NA;30;0
214;FALSE;FALSE;acs;3;4.79;4.01;0.39;81;0.42;NA;NA;21;0
215;FALSE;FALSE;as;3;4.53;7.42;0.55;99;NA;NA;NA;8;0
216;FALSE;FALSE;acs;1;4.22;2.86;0.65;44;0.74;NA;NA;24;0
217;FALSE;FALSE;mmas;3;4.61;2.71;0.67;65;NA;NA;NA;22;1
218;FALSE;FALSE;as;3;4.59;6.16;0.64;59;NA;NA;NA;16;0
219;FALSE;FALSE;eas;3;0.76;5.85;0.28;46;NA;NA;248;12;1
220;FALSE;FALSE;mmas;3;4.67;5.28;0.49;76;NA;NA;NA;19;0
221;FALSE;FALSE;as;3;3.53;9.78;0.11;6;NA;NA;NA;14;1
222;FALSE;FALSE;acs;1;4.49;9.57;0.28;55;0.03;NA;NA;29;1
223;FALSE;FALSE;ras;3;4.23;3.78;0.79;82;NA;12;NA;30;0
224;FALSE;FALSE;acs;0;2.4;7.16;0.25;21;0.27;NA;NA;NA;NA
225;FALSE;FALSE;mmas;3;3.34;5.09;0.08;6;NA;NA;NA;14;0
226;FALSE;FALSE;eas;3;4.83;5.17;0.44;71;NA;NA;393;28;0
227;FALSE;FALSE;acs;1;4.46;7.79;0.4;30;0.69;NA;NA;18;1
228;FALSE;FALSE;acs;3;2.37;6.31;0.17;33;0.63;NA;NA;20;1
229;FALSE;FALSE;mmas;3;3.53;1.14;0.27;99;NA;NA;NA;12;1
230;FALSE;FALSE;mmas;3;3.65;6.61;0.3;67;NA;NA;NA;14;0
231;FALSE;FALSE;as;3;4.47;4.37;0.73;86;NA;NA;NA;43;0
232;FALSE;FALSE;ras;2;3.2;5.4;0.16;17;NA;34;NA;9;1
233;FALSE;FALSE;acs;3;2.91;6.74;0.47;15;0.46;NA;NA;5;1
234;TRUE;FALSE;acs;3;3.59;9.76;0.04;25;0.69;NA;NA;13;1
235;FALSE;FALSE;acs;3;1.14;8.34;0.17;36;0.06;NA;NA;29;1
236;FALSE;FALSE;eas;1;1.62;8.6;0.08;48;NA;NA;593;12;0
237;FALSE;FALSE;ras;0;3.08;0.85;0.99;70;NA;31;NA;NA;NA
238;FALSE;FALSE;acs;3;1.22;8.95;0.55;38;0.48;NA;NA;15;1
239;FALSE;FALSE;ras;3;4.54;3.88;0.87;55;NA;65;NA;5;0
240;FALSE;FALSE;ras;2;4.64;5.92;0.15;9;NA;49;NA;24;1
241;FALSE;FALSE;acs;2;3.35;8.89;0.23;32;0.32;NA;NA;17;1
242;FALSE;FALSE;acs;3;2.56;0.71;0.06;26;0.22;NA;NA;18;0
243;FALSE;FALSE;as;2;2.54;9.34;0.05;51;NA;NA;NA;22;1
244;FALSE;FALSE;acs;3;4.75;3.15;0.79;55;0.06;NA;NA;9;0
245;FALSE;FALSE;mmas;3;4.03;3.03;0.27;8;NA;NA;NA;31;0
246;FALSE;FALSE;acs;3;0.64;6.45;0.3;17;0.45;NA;NA;10;1
247;FALSE;FALSE;acs;3;1.28;9.47;0.06;32;0.23;NA;NA;20;0
248;FALSE;FALSE;acs;3;2.9;3.86;0.3;86;0.13;NA;NA;32;1
249;FALSE;FALSE;acs;3;1.52;8.42;0.11;22;0.29;NA;NA;22;1
250;FALSE;FALSE;acs;2;3.06;8.89;0.2;19;0.2;NA;NA;17;1
251;FALSE;FALSE;acs;3;2.37;8.78;0.03;28;0.93;NA;NA;10;1
252;FALSE;FALSE;acs;3;2.63;8.23;0.32;25;0.36;NA;NA;15;1
253;FALSE;FALSE;mmas;3;3.86;2.25;0.2;33;NA;NA;NA;24;0
254;FALSE;FALSE;as;2;4.52;5.11;0.53;94;NA;NA;NA;18;0
255;FALSE;FALSE;ras;3;4.94;2.46;0.68;69;NA;33;NA;20;0
256;FALSE;FALSE;mmas;3;3.16;6.5;0.46;44;NA;NA;NA;20;0
257;FALSE;FALSE;acs;3;3.19;9.49;0.15;37;0.03;NA;NA;24;1
258;FALSE;FALSE;acs;3;3.69;8.59;0.39;11;0.04;NA;NA;9;1
259;TRUE;FALSE;mmas;3;3.6;4.82;0.12;17;NA;NA;NA;8;0
260;FALSE;FALSE;acs;3;2.64;9.84;0.22;35;0.21;NA;NA;7;1
261;FALSE;FALSE;acs;3;3.63;8.74;0.02;34;0.71;NA;NA;15;1
262;FALSE;FALSE;ras;3;4.29;4.33;0.86;81;NA;11;NA;34;0
263;FALSE;FALSE;acs;3;3.92;9.7;0.07;20;0.69;NA;NA;10;1
264;FALSE;FALSE;mmas;3;2.48;3.81;0.18;47;NA;NA;NA;10;0
265;TRUE;FALSE;acs;3;2.43;6.89;0.21;18;0.68;NA;NA;11;1
266;FALSE;FALSE;mmas;3;2.14;2.56;0.24;22;NA;NA;NA;16;0
267;FALSE;FALSE;ras;3;4.39;2.37;0.56;87;NA;12;NA;27;0
268;FALSE;FALSE;mmas;3;3.06;2.18;0.12;49;NA;NA;NA;23;0
269;FALSE;FALSE;mmas;3;3.78;5.44;0.28;57;NA;NA;NA;15;1
270;FALSE;FALSE;ras;0;3.59;3.63;0.71;98;NA;12;NA;NA;NA
271;FALSE;FALSE;acs;3;2.95;5.92;0.44;12;0.73;NA;NA;14;1
272;FALSE;FALSE;ras;1;4.75;6.87;0.68;91;NA;5;NA;31;0
273;FALSE;FALSE;acs;3;4.53;8.94;0.23;36;0.74;NA;NA;20;1
274;FALSE;FALSE;mmas;3;2.85;3.59;0.11;50;NA;NA;NA;22;0
275;FALSE;FALSE;acs;1;3.78;9.47;0.13;47;0.81;NA;NA;11;1
276;FALSE;FALSE;eas;3;3.19;5.9;0.18;45;NA;NA;398;16;0
277;FALSE;FALSE;acs;3;3.92;9.76;0.35;34;0.25;NA;NA;17;1
278;FALSE;FALSE;acs;3;2.4;8.35;0.16;24;0.76;NA;NA;10;1
279;FALSE;FALSE;as;3;2.43;8.03;0.15;25;NA;NA;NA;17;1
280;FALSE;FALSE;as;3;3.98;1.21;0.99;88;NA;NA;NA;5;0
281;FALSE;FALSE;acs;3;3.19;6.15;0.09;32;0.75;NA;NA;13;1
282;FALSE;FALSE;acs;3;2.06;9.19;0.13;11;0.47;NA;NA;18;1
283;FALSE;FALSE;acs;1;3.8;9.25;0.1;28;0.83;NA;NA;17;1
284;FALSE;FALSE;mmas;3;2.33;3.76;0.27;43;NA;NA;NA;15;0
285;FALSE;FALSE;eas;3;3.88;4.71;0.31;24;NA;NA;596;20;1
286;FALSE;FALSE;ras;3;4.72;3.52;0.52;96;NA;21;NA;22;0
287;FALSE;FALSE;mmas;3;2.61;1.8;0.17;34;NA;NA;NA;20;0
288;FALSE;FALSE;acs;3;3.72;8.69;0.19;5;0.58;NA;NA;15;1
289;FALSE;FALSE;mmas;3;2.47;4.76;0.22;26;NA;NA;NA;23;0
290;FALSE;FALSE;acs;3;3.83;9.13;0.14;26;0.81;NA;NA;15;1
291;FALSE;FALSE;mmas;3;3.79;6.1;0.05;27;NA;NA;NA;17;1
292;FALSE;FALSE;eas;2;4.46;6.07;0.79;93;NA;NA;595;33;0
293;TRUE;FALSE;acs;3;3.47;9.54;0.04;28;0.34;NA;NA;13;1
294;FALSE;FALSE;acs;2;4.48;8.29;0.02;13;0.67;NA;NA;22;1
295;FALSE;FALSE;acs;3;3.67;9.84;0.31;10;0.52;NA;NA;19;1
296;FALSE;FALSE;as;3;1.91;7.84;0.09;6;NA;NA;NA;14;1
297;FALSE;FALSE;acs;3;1.86;8.98;0.22;24;0.47;NA;NA;17;1
298;FALSE;FALSE;acs;3;4.09;8.89;0.09;9;0.68;NA;NA;15;1
299;FALSE;FALSE;mmas;3;2.81;3;0.04;22;NA;NA;NA;13;0
300;FALSE;FALSE;acs;3;2.5;9.87;0.17;20;0.25;NA;NA;26;0
301;FALSE;FALSE;acs;3;3.23;8.89;0.19;16;0.05;NA;NA;8;1
302;FALSE;FALSE;mmas;3;2.11;1.77;0.22;41;NA;NA;NA;14;0
303;FALSE;FALSE;mmas;2;1.89;3.83;0.16;26;NA;NA;NA;21;0
304;FALSE;FALSE;acs;3;3.62;8.72;0.05;12;0.74;NA;NA;8;1
305;FALSE;FALSE;ras;3;4.09;1.99;0.68;93;NA;8;NA;15;0
306;FALSE;FALSE;eas;3;2.06;9.6;0.18;17;NA;NA;44;9;1
307;FALSE;FALSE;mmas;3;3.01;5.31;0.44;56;NA;NA;NA;23;0
308;FALSE;FALSE;mmas;3;2.56;7.6;0.17;29;NA;NA;NA;19;1
309;FALSE;FALSE;eas;3;3.44;4.35;0.39;39;NA;NA;139;17;1
310;FALSE;FALSE;as;3;3.08;9.17;0.04;64;NA;NA;NA;18;1
311;FALSE;FALSE;acs;3;3.71;8.17;0.2;22;0.53;NA;NA;8;1
312;FALSE;FALSE;eas;2;2.38;3.42;0.27;35;NA;NA;297;10;0
313;FALSE;FALSE;acs;3;2.55;8.23;0.02;28;0.71;NA;NA;13;1
