EXPERIMENT_ID;INSTANCE_ID;SEED;NAME;OPTIMUM
1;119;1837910495;2000-314.tsp;NA
2;28;373954250;2000-124.tsp;NA
3;95;1188204775;2000-239.tsp;NA
4;68;765356281;2000-214.tsp;NA
5;325;1262051184;2000-806.tsp;NA
6;226;1321059655;2000-530.tsp;NA
7;321;844963387;2000-802.tsp;NA
8;308;380972832;2000-730.tsp;NA
9;108;718694983;2000-304.tsp;NA
10;229;929950266;2000-533.tsp;NA
11;329;1605214750;2000-810.tsp;NA
12;277;1887655522;2000-640.tsp;NA
13;112;953787958;2000-308.tsp;NA
14;51;722703460;2000-19.tsp;NA
15;359;2016667761;2000-840.tsp;NA
16;349;1206328879;2000-830.tsp;NA
17;169;1742039628;2000-414.tsp;NA
18;356;1613630361;2000-837.tsp;NA
19;111;1583037941;2000-307.tsp;NA
