CONFIG_ID;IS_ELITE;IS_BEST;algorithm;localsearch;alpha;beta;rho;ants;q0;rasrank;elitistants;nnls;dlb
1;FALSE;FALSE;eas;3;4.57;5.38;0.78;83;NA;NA;116;8;1
2;FALSE;FALSE;as;1;2.07;0.38;0.29;35;NA;NA;NA;31;0
3;FALSE;FALSE;mmas;2;3.32;7.88;0.04;11;NA;NA;NA;43;0
4;FALSE;FALSE;acs;0;0.82;2.88;0.53;59;0.86;NA;NA;NA;NA
5;FALSE;FALSE;eas;0;3.94;9.13;0.16;47;NA;NA;210;NA;NA
6;FALSE;FALSE;acs;2;1.44;4.13;0.66;95;0.48;NA;NA;37;0
7;FALSE;FALSE;as;3;0.19;1.63;0.41;23;NA;NA;NA;26;1
8;FALSE;FALSE;ras;1;2.69;6.63;0.91;71;NA;76;NA;49;0
9;FALSE;FALSE;acs;1;4.25;2.26;0.1;77;0.67;NA;NA;6;0
10;TRUE;FALSE;mmas;3;1.75;7.26;0.6;29;NA;NA;NA;29;1
11;FALSE;FALSE;ras;2;0.5;9.76;0.35;53;NA;57;NA;17;0
12;FALSE;FALSE;as;0;3;4.76;0.84;5;NA;NA;NA;NA;NA
13;FALSE;FALSE;ras;3;3.63;1.01;0.22;65;NA;45;NA;46;1
14;FALSE;FALSE;mmas;1;1.13;6.01;0.72;17;NA;NA;NA;23;0
15;FALSE;FALSE;eas;0;2.38;8.51;0.47;89;NA;NA;350;NA;NA
16;FALSE;FALSE;as;2;4.88;3.51;0.97;41;NA;NA;NA;11;0
17;FALSE;FALSE;ras;1;1.6;8.82;0.81;44;NA;98;NA;27;1
18;TRUE;FALSE;mmas;3;4.1;3.82;0.32;92;NA;NA;NA;50;0
19;FALSE;FALSE;as;0;0.35;6.32;0.07;68;NA;NA;NA;NA;NA
20;FALSE;FALSE;eas;2;2.85;1.32;0.57;20;NA;NA;280;16;1
21;TRUE;FALSE;acs;3;0.97;7.57;0.94;8;0.95;NA;NA;33;0
22;FALSE;FALSE;eas;1;3.47;2.57;0.44;56;NA;NA;186;10;1
23;FALSE;FALSE;as;2;2.22;5.07;0.19;80;NA;NA;NA;21;1
24;FALSE;FALSE;ras;0;4.72;0.07;0.69;32;NA;10;NA;NA;NA
25;FALSE;FALSE;as;3;2.53;9.45;0.75;62;NA;NA;NA;7;0
26;FALSE;FALSE;eas;1;0.03;4.45;0.26;14;NA;NA;45;30;1
27;FALSE;FALSE;acs;2;3.78;6.95;0.5;38;0.51;NA;NA;42;1
28;FALSE;FALSE;mmas;0;1.28;1.95;1;86;NA;NA;NA;NA;NA
29;FALSE;FALSE;ras;3;1.91;3.2;0.13;50;NA;29;NA;24;0
30;FALSE;FALSE;mmas;1;4.41;8.2;0.63;98;NA;NA;NA;47;1
31;FALSE;FALSE;eas;2;0.66;0.7;0.87;74;NA;NA;327;36;1
32;FALSE;FALSE;acs;0;3.16;5.7;0.38;26;0.14;NA;NA;NA;NA
33;FALSE;FALSE;eas;0;3.55;9.91;0.12;97;NA;NA;713;NA;NA
34;FALSE;FALSE;as;2;1.05;4.91;0.61;49;NA;NA;NA;5;0
35;FALSE;FALSE;mmas;1;4.8;7.41;0.86;25;NA;NA;NA;16;0
36;FALSE;FALSE;acs;3;2.3;2.41;0.36;73;0.31;NA;NA;39;1
37;FALSE;FALSE;eas;3;2.93;6.16;0.98;37;NA;NA;432;34;1
38;FALSE;FALSE;acs;1;0.43;1.16;0.49;85;0.94;NA;NA;11;0
39;FALSE;FALSE;mmas;0;1.68;3.66;0.74;13;NA;NA;NA;NA;NA
40;FALSE;FALSE;ras;2;4.18;8.66;0.24;61;NA;90;NA;22;0
41;FALSE;FALSE;as;1;3.24;1.79;0.18;31;NA;NA;NA;37;0
42;FALSE;FALSE;eas;3;0.74;6.79;0.67;79;NA;NA;479;14;1
43;FALSE;FALSE;mmas;2;1.99;9.29;0.43;7;NA;NA;NA;48;0
44;FALSE;FALSE;ras;0;4.49;4.29;0.92;55;NA;34;NA;NA;NA
45;FALSE;FALSE;mmas;0;0.11;8.04;0.3;43;NA;NA;NA;NA;NA
46;FALSE;FALSE;acs;2;2.61;3.04;0.8;91;0.25;NA;NA;31;0
47;FALSE;FALSE;ras;1;1.36;5.54;0.55;67;NA;71;NA;42;0
48;TRUE;FALSE;as;3;3.86;0.54;0.05;19;NA;NA;NA;19;1
49;FALSE;FALSE;as;3;1.52;8.35;0.83;58;NA;NA;NA;12;0
50;FALSE;FALSE;eas;1;4.02;3.35;0.33;10;NA;NA;409;35;1
51;FALSE;FALSE;mmas;0;2.77;0.85;0.58;82;NA;NA;NA;NA;NA
52;FALSE;FALSE;acs;2;0.27;5.85;0.09;34;0.78;NA;NA;47;1
53;FALSE;FALSE;eas;2;4.64;2.1;0.7;70;NA;NA;690;29;1
54;FALSE;FALSE;acs;0;2.14;7.1;0.21;22;0.4;NA;NA;NA;NA
55;TRUE;FALSE;ras;3;3.39;4.6;0.46;46;NA;24;NA;18;0
56;FALSE;FALSE;as;1;0.89;9.6;0.95;94;NA;NA;NA;41;1
57;FALSE;FALSE;ras;0;1.21;1.48;0.77;40;NA;43;NA;NA;NA
58;FALSE;FALSE;mmas;2;3.71;6.48;0.27;88;NA;NA;NA;26;1
59;FALSE;FALSE;eas;1;2.46;3.98;0.02;64;NA;NA;549;15;1
60;FALSE;FALSE;acs;3;4.96;8.98;0.52;16;0.72;NA;NA;38;0
61;FALSE;FALSE;as;0;4.33;5.23;0.4;76;NA;NA;NA;NA;NA
62;FALSE;FALSE;ras;2;1.83;0.23;0.89;28;NA;80;NA;9;1
63;FALSE;FALSE;acs;1;3.08;7.73;0.64;52;0.09;NA;NA;21;1
64;FALSE;FALSE;mmas;3;0.58;2.73;0.15;100;NA;NA;NA;44;0
65;FALSE;FALSE;ras;2;3.51;5.31;0.73;8;NA;50;NA;25;1
66;FALSE;FALSE;mmas;0;1.01;0.31;0.23;56;NA;NA;NA;NA;NA
67;FALSE;FALSE;acs;1;2.26;2.81;0.98;32;0.54;NA;NA;13;1
68;FALSE;FALSE;eas;3;4.76;7.81;0.48;80;NA;NA;614;36;0
69;FALSE;FALSE;acs;3;0.39;4.06;0.85;20;0.16;NA;NA;42;0
70;FALSE;FALSE;mmas;1;2.89;9.06;0.36;68;NA;NA;NA;19;1
71;FALSE;FALSE;as;2;1.64;1.56;0.11;92;NA;NA;NA;7;1
72;FALSE;FALSE;ras;0;4.14;6.56;0.6;44;NA;87;NA;NA;NA
73;FALSE;FALSE;mmas;2;0.07;7.18;0.91;62;NA;NA;NA;45;1
74;FALSE;FALSE;acs;0;2.57;2.18;0.42;14;0.97;NA;NA;NA;NA
75;FALSE;FALSE;as;1;3.82;4.68;0.67;86;NA;NA;NA;33;1
76;FALSE;FALSE;eas;3;1.32;9.68;0.17;38;NA;NA;661;10;0
77;FALSE;FALSE;acs;2;4.45;0.93;0.29;50;0.35;NA;NA;28;1
78;FALSE;FALSE;eas;0;1.95;5.93;0.79;98;NA;NA;379;NA;NA
79;FALSE;FALSE;ras;1;0.7;8.43;0.05;26;NA;19;NA;39;1
80;FALSE;FALSE;as;3;3.2;3.43;0.54;74;NA;NA;NA;16;0
81;FALSE;FALSE;as;0;3.67;8.74;0.88;17;NA;NA;NA;NA;NA
82;FALSE;FALSE;eas;2;1.17;3.74;0.39;65;NA;NA;450;6;0
83;FALSE;FALSE;acs;1;4.92;6.24;0.14;89;0.44;NA;NA;17;0
84;FALSE;FALSE;mmas;3;2.42;1.24;0.63;41;NA;NA;NA;40;1
85;FALSE;FALSE;ras;0;1.79;4.99;0.26;77;NA;97;NA;NA;NA
86;FALSE;FALSE;mmas;2;4.29;9.99;0.76;29;NA;NA;NA;23;0
87;FALSE;FALSE;eas;1;0.54;2.49;0.51;5;NA;NA;731;12;0
88;FALSE;FALSE;acs;3;3.04;7.49;0.02;53;0.82;NA;NA;35;1
89;FALSE;FALSE;acs;0;0.23;9.37;0.7;71;0.01;NA;NA;NA;NA
90;FALSE;FALSE;eas;2;2.73;4.37;0.2;23;NA;NA;497;32;0
91;FALSE;FALSE;as;2;0.04;4.54;0.82;49;NA;NA;NA;23;0
92;FALSE;FALSE;eas;0;4.65;2.86;0.61;84;NA;NA;319;NA;NA
93;FALSE;FALSE;ras;1;3.94;4.19;0.5;70;NA;10;NA;31;1
94;FALSE;FALSE;as;1;3.26;6.97;0.28;58;NA;NA;NA;45;0
95;FALSE;FALSE;as;2;2.88;1.78;0.3;61;NA;NA;NA;35;1
96;FALSE;FALSE;acs;2;4.33;2.72;0.36;77;0.53;NA;NA;44;0
97;FALSE;FALSE;as;3;4.5;3.64;0.25;63;NA;NA;NA;44;0
98;FALSE;FALSE;as;3;0.83;2.11;0.79;44;NA;NA;NA;41;0
99;FALSE;FALSE;acs;0;0.98;9.98;0.65;50;0.87;NA;NA;NA;NA
100;FALSE;FALSE;eas;1;1.99;1.39;0.87;90;NA;NA;519;9;0
101;FALSE;FALSE;as;1;0.22;7.03;0.54;52;NA;NA;NA;21;0
102;FALSE;FALSE;mmas;3;2.78;9.04;0.35;58;NA;NA;NA;42;1
103;FALSE;FALSE;as;0;3.49;0.77;0.25;38;NA;NA;NA;NA;NA
104;FALSE;FALSE;acs;0;1.16;8.54;0.01;66;0.74;NA;NA;NA;NA
105;FALSE;FALSE;acs;3;4.97;7.02;0.2;34;0.89;NA;NA;48;1
106;FALSE;FALSE;eas;3;1.97;4.96;0.98;34;NA;NA;239;29;1
107;FALSE;FALSE;acs;2;2.04;7.31;0.5;19;0.79;NA;NA;33;0
108;FALSE;FALSE;as;1;3.58;0.05;0.61;48;NA;NA;NA;41;1
109;FALSE;FALSE;eas;3;0.8;4.47;0.52;72;NA;NA;252;48;0
110;FALSE;FALSE;ras;1;3.81;3.36;0.38;21;NA;58;NA;14;0
111;FALSE;FALSE;eas;0;0.45;8.48;0.34;72;NA;NA;200;NA;NA
112;FALSE;FALSE;eas;2;1.38;0.26;0.17;68;NA;NA;448;44;1
113;FALSE;FALSE;as;3;2.42;0.32;0.23;10;NA;NA;NA;26;1
114;FALSE;FALSE;as;3;2.53;6.27;0.17;18;NA;NA;NA;32;1
115;FALSE;FALSE;acs;1;1.1;8.59;0.48;84;0.69;NA;NA;11;1
116;FALSE;FALSE;ras;2;1.47;2.64;0.89;44;NA;67;NA;34;1
117;FALSE;FALSE;as;1;1.19;3.87;0.69;12;NA;NA;NA;49;0
118;FALSE;FALSE;mmas;3;1.3;5.51;0.19;85;NA;NA;NA;41;0
119;FALSE;FALSE;acs;0;3.49;5.49;0.99;96;0.39;NA;NA;NA;NA
120;FALSE;FALSE;mmas;1;2.86;3.62;0.14;13;NA;NA;NA;6;1
121;FALSE;FALSE;acs;1;1.95;3.37;0.23;63;0.08;NA;NA;38;0
122;FALSE;FALSE;acs;2;1.92;8.21;0.4;27;0.72;NA;NA;32;0
123;FALSE;FALSE;eas;2;3.19;4.95;0.27;91;NA;NA;65;46;0
124;FALSE;FALSE;as;3;0.97;6.85;0.49;23;NA;NA;NA;14;0
125;FALSE;FALSE;ras;0;3.38;1.79;0.81;71;NA;5;NA;NA;NA
126;TRUE;FALSE;ras;3;3.91;4.82;0.5;24;NA;16;NA;25;0
127;FALSE;FALSE;ras;2;3.87;3.91;0.12;58;NA;47;NA;41;0
128;FALSE;FALSE;eas;0;2.18;2.94;0.77;37;NA;NA;451;NA;NA
129;FALSE;FALSE;as;3;4.13;3.28;0.69;61;NA;NA;NA;29;1
130;FALSE;FALSE;acs;2;3.53;8.15;0.84;47;0.54;NA;NA;45;0
131;FALSE;FALSE;acs;2;1.8;7.92;0.41;71;0.08;NA;NA;31;1
132;FALSE;FALSE;ras;3;1.98;3.21;0.64;33;NA;20;NA;38;0
133;FALSE;FALSE;ras;3;3.67;4.99;0.18;57;NA;22;NA;21;1
134;FALSE;FALSE;ras;0;4.73;1.47;0.84;35;NA;33;NA;NA;NA
135;FALSE;FALSE;acs;2;4.45;5.47;0.76;57;0.21;NA;NA;28;0
136;FALSE;FALSE;as;3;2.44;0.47;0.37;16;NA;NA;NA;24;0
137;FALSE;FALSE;ras;3;4.23;6.22;0.56;78;NA;95;NA;26;1
138;FALSE;FALSE;as;3;1.64;5.99;0.16;69;NA;NA;NA;34;1
139;FALSE;FALSE;mmas;0;4.84;2.58;0.37;69;NA;NA;NA;NA;NA
140;FALSE;FALSE;acs;3;2.01;5.52;0.82;84;0.37;NA;NA;26;0
141;FALSE;FALSE;eas;2;4.45;7.67;0.52;70;NA;NA;384;23;1
142;FALSE;FALSE;ras;3;1.49;8.24;0.81;32;NA;100;NA;21;1
143;FALSE;FALSE;ras;1;3.47;0.13;0.2;64;NA;34;NA;46;0
144;FALSE;FALSE;mmas;2;2.82;4.76;0.37;55;NA;NA;NA;24;1
145;FALSE;FALSE;ras;0;2.64;3.85;0.37;14;NA;31;NA;NA;NA
146;FALSE;FALSE;acs;0;4.04;6.39;0.56;87;0.79;NA;NA;NA;NA
147;FALSE;FALSE;eas;3;3.96;9.29;0.97;63;NA;NA;38;23;1
148;FALSE;FALSE;eas;1;3.71;0.02;0.87;78;NA;NA;17;43;0
149;FALSE;FALSE;ras;0;3.11;3.17;0.08;21;NA;63;NA;NA;NA
150;FALSE;FALSE;acs;2;4.79;6.1;0.54;82;0.73;NA;NA;41;0
151;FALSE;FALSE;as;3;3.17;2.48;0.71;30;NA;NA;NA;27;1
152;FALSE;FALSE;as;2;3.36;9.54;0.54;47;NA;NA;NA;21;1
153;FALSE;FALSE;acs;3;4.13;3.67;0.28;87;0.86;NA;NA;14;0
154;TRUE;FALSE;mmas;3;4.23;8.76;0.24;13;NA;NA;NA;35;1
155;FALSE;FALSE;acs;3;3.41;9.51;0.31;96;0.23;NA;NA;46;0
156;TRUE;FALSE;mmas;3;4.8;2.78;0.18;79;NA;NA;NA;44;0
157;FALSE;FALSE;ras;3;0.46;1.87;0.12;15;NA;10;NA;19;0
158;FALSE;FALSE;mmas;3;3.85;4.21;0.23;65;NA;NA;NA;41;1
159;FALSE;FALSE;acs;1;2.8;3.66;0.18;23;0.95;NA;NA;21;0
160;FALSE;FALSE;as;1;1.73;7.89;0.58;62;NA;NA;NA;31;1
161;FALSE;FALSE;ras;0;2.62;4.15;0.16;98;NA;66;NA;NA;NA
162;FALSE;FALSE;mmas;2;2.37;9.41;0.72;90;NA;NA;NA;45;1
163;FALSE;FALSE;ras;3;3.39;1.37;0.1;23;NA;65;NA;13;0
164;FALSE;FALSE;acs;1;4.3;3.21;0.12;80;0.71;NA;NA;46;0
165;FALSE;FALSE;eas;1;0.45;5.01;0.62;82;NA;NA;147;17;0
166;FALSE;FALSE;mmas;2;3.03;3.09;0.18;19;NA;NA;NA;48;1
167;FALSE;FALSE;eas;3;0.15;1.63;0.79;70;NA;NA;529;36;1
168;FALSE;FALSE;eas;3;0.61;6.36;0.19;92;NA;NA;388;50;0
169;FALSE;FALSE;eas;0;1.38;6.65;0.84;34;NA;NA;460;NA;NA
170;FALSE;FALSE;ras;0;3.22;3;0.8;31;NA;21;NA;NA;NA
171;FALSE;FALSE;ras;2;2.91;1.19;0.34;44;NA;65;NA;48;1
172;FALSE;FALSE;ras;3;4.32;8.67;0.41;84;NA;14;NA;12;0
173;FALSE;FALSE;as;2;2.83;0.28;0.38;31;NA;NA;NA;25;1
174;FALSE;FALSE;ras;3;2.34;3.3;0.05;93;NA;3;NA;30;0
175;FALSE;FALSE;mmas;3;1.9;5.01;0.54;86;NA;NA;NA;35;1
176;FALSE;FALSE;ras;1;4.04;4.63;0.32;25;NA;9;NA;11;0
177;FALSE;FALSE;as;3;4.58;4.75;0.19;14;NA;NA;NA;25;1
178;FALSE;FALSE;as;0;3.5;5.48;0.05;61;NA;NA;NA;NA;NA
179;FALSE;FALSE;acs;1;2.13;4.79;0.53;26;0.35;NA;NA;40;0
