EXPERIMENT_ID;INSTANCE_ID;SEED;NAME;OPTIMUM
1;199;17491401;2000-503.tsp;32218092
2;294;2124437982;2000-716.tsp;32279529
3;321;726716359;2000-802.tsp;32957115
4;398;1480051626;2000-938.tsp;32242154
5;348;1791947610;2000-829.tsp;32464737
6;192;902198696;2000-437.tsp;32670303
7;224;1760645073;2000-528.tsp;32797992
8;57;530785965;2000-204.tsp;32360764
9;173;1875888122;2000-418.tsp;32908947
10;395;1252410921;2000-935.tsp;32423427
11;315;162663964;2000-737.tsp;32539531
12;231;1005712869;2000-535.tsp;32513178
13;275;188966309;2000-638.tsp;32282536
14;27;1724540873;2000-123.tsp;32474317
15;223;1798095002;2000-527.tsp;32729956
16;119;1852348805;2000-314.tsp;32390860
17;87;140325164;2000-231.tsp;32959047
