EXPERIMENT_ID;INSTANCE_ID;SEED;NAME;OPTIMUM
1;50;1635490863;2000-18.tsp;NA
2;325;657864138;2000-806.tsp;NA
3;200;1497996336;2000-504.tsp;NA
4;282;991699098;2000-704.tsp;NA
5;29;1493133073;2000-125.tsp;NA
6;386;1703614620;2000-926.tsp;NA
7;263;1578151867;2000-626.tsp;NA
8;149;583191633;2000-35.tsp;NA
9;127;617451711;2000-321.tsp;NA
10;284;1471543326;2000-706.tsp;NA
11;244;1651711745;2000-607.tsp;NA
12;387;1607850637;2000-927.tsp;NA
13;253;676954590;2000-616.tsp;NA
14;106;449075851;2000-302.tsp;NA
15;273;1645131385;2000-636.tsp;NA
16;338;74652056;2000-819.tsp;NA
17;121;1530979767;2000-316.tsp;NA
18;40;1123839475;2000-135.tsp;NA
19;357;1788813739;2000-838.tsp;NA
20;250;1031239523;2000-613.tsp;NA
21;192;1046617645;2000-437.tsp;NA
