EXPERIMENT_ID;INSTANCE_ID;SEED;NAME;OPTIMUM
1;328;1120239038;2000-809.tsp;32348694
2;227;758994805;2000-531.tsp;32486057
3;169;1588048469;2000-414.tsp;32702125
4;123;262693705;2000-318.tsp;32397953
5;19;593049363;2000-116.tsp;32440128
6;313;2082070246;2000-735.tsp;32394669
7;80;688741658;2000-225.tsp;32476248
8;167;1867296310;2000-412.tsp;32449656
9;5;1831568476;2000-103.tsp;32746739
10;211;402619534;2000-515.tsp;32405374
11;125;1353577631;2000-32.tsp;32773078
12;120;1179676341;2000-315.tsp;32522930
13;325;199751857;2000-806.tsp;32925948
14;119;161614597;2000-314.tsp;32336475
15;210;358320070;2000-514.tsp;32405748
16;201;1608755405;2000-505.tsp;32424772
17;384;1975582158;2000-924.tsp;32972178
18;197;330801150;2000-501.tsp;32727270
19;27;632122904;2000-123.tsp;32443167
20;214;2015328047;2000-518.tsp;32738869
