EXPERIMENT_ID;INSTANCE_ID;SEED;NAME;OPTIMUM
1;332;1852684646;2000-813.tsp;NA
2;233;921852081;2000-537.tsp;NA
3;56;477309050;2000-203.tsp;NA
4;131;1370167441;2000-325.tsp;NA
5;189;108725283;2000-434.tsp;NA
6;222;852808423;2000-526.tsp;NA
7;57;1294701937;2000-204.tsp;NA
8;229;1585268640;2000-533.tsp;NA
9;30;615533662;2000-126.tsp;NA
10;287;205357845;2000-709.tsp;NA
11;305;1113386886;2000-727.tsp;NA
12;97;835280626;2000-240.tsp;NA
13;385;1494325655;2000-925.tsp;NA
14;71;388100919;2000-217.tsp;NA
15;379;760005680;2000-919.tsp;NA
16;306;306957375;2000-728.tsp;NA
