CONFIG_ID;IS_ELITE;algorithm;localsearch;alpha;beta;rho;ants;q0;rasrank;elitistants;nnls;dlb
1;FALSE;ras;3;0.06;1.47;0.49;77;NA;45;NA;48;0
2;FALSE;mmas;1;2.56;6.47;0.99;29;NA;NA;NA;25;1
3;FALSE;eas;0;3.81;8.97;0.24;53;NA;NA;331;NA;NA
4;FALSE;as;2;1.31;3.97;0.74;5;NA;NA;NA;14;1
5;FALSE;mmas;3;4.43;5.22;0.86;17;NA;NA;NA;31;0
6;FALSE;acs;1;1.93;0.22;0.37;65;0.65;NA;NA;8;1
7;FALSE;as;0;0.68;2.72;0.62;41;NA;NA;NA;NA;NA
8;FALSE;ras;2;3.18;7.72;0.12;89;NA;58;NA;20;1
9;FALSE;acs;0;2.87;4.6;0.8;95;0.84;NA;NA;NA;NA
10;FALSE;mmas;2;0.37;9.6;0.31;47;NA;NA;NA;40;1
11;FALSE;as;1;4.12;2.1;0.06;23;NA;NA;NA;28;1
12;FALSE;eas;3;1.62;7.1;0.55;71;NA;NA;97;5;0
13;FALSE;eas;0;2.25;8.35;0.43;11;NA;NA;190;NA;NA
14;FALSE;acs;2;4.75;3.35;0.92;59;0.46;NA;NA;34;1
15;FALSE;ras;1;1;5.85;0.68;83;NA;77;NA;45;1
16;TRUE;mmas;3;3.5;0.85;0.18;35;NA;NA;NA;22;0
17;FALSE;eas;2;3.03;1.79;0.58;86;NA;NA;308;38;0
18;FALSE;acs;0;0.53;6.79;0.09;38;0.18;NA;NA;NA;NA
19;FALSE;ras;3;4.28;4.29;0.34;14;NA;30;NA;27;1
20;FALSE;mmas;1;1.78;9.29;0.83;62;NA;NA;NA;50;0
21;FALSE;mmas;0;4.9;0.54;0.71;74;NA;NA;NA;NA;NA
22;TRUE;acs;2;2.4;5.54;0.21;26;0.56;NA;NA;44;0
23;FALSE;ras;1;3.65;3.04;0.46;50;NA;92;NA;32;0
24;FALSE;as;3;1.15;8.04;0.96;98;NA;NA;NA;9;1
25;FALSE;as;0;3.34;6.16;0.28;80;NA;NA;NA;NA;NA
26;FALSE;eas;2;0.84;1.16;0.77;32;NA;NA;261;12;0
27;FALSE;mmas;3;2.09;3.66;0.03;56;NA;NA;NA;47;1
28;FALSE;ras;1;4.59;8.66;0.52;8;NA;98;NA;24;0
29;FALSE;eas;1;0.21;4.91;0.15;92;NA;NA;167;7;0
30;TRUE;acs;3;2.71;9.91;0.65;44;0.99;NA;NA;30;1
31;FALSE;ras;0;1.46;2.41;0.89;20;NA;11;NA;NA;NA
32;FALSE;as;2;3.96;7.41;0.4;68;NA;NA;NA;18;0
33;FALSE;as;1;2.95;7.88;0.72;57;NA;NA;NA;45;0
34;FALSE;ras;3;0.45;2.88;0.23;9;NA;25;NA;22;1
35;FALSE;eas;2;1.7;0.38;0.97;81;NA;NA;694;33;0
36;FALSE;acs;0;4.2;5.38;0.48;33;0.42;NA;NA;NA;NA
37;FALSE;mmas;0;1.07;1.63;0.85;69;NA;NA;NA;NA;NA
38;FALSE;ras;2;3.57;6.63;0.35;21;NA;88;NA;50;0
39;FALSE;eas;1;2.32;4.13;0.1;45;NA;NA;413;39;0
40;FALSE;as;3;4.82;9.13;0.6;93;NA;NA;NA;16;1
41;FALSE;acs;3;1.39;8.5;0.79;51;0.73;NA;NA;36;1
42;FALSE;eas;1;3.89;3.5;0.29;99;NA;NA;554;13;0
43;FALSE;ras;0;2.64;1;0.54;27;NA;44;NA;NA;NA
44;FALSE;mmas;2;0.14;6;0.04;75;NA;NA;NA;25;0
45;FALSE;as;0;2.01;7.25;0.17;87;NA;NA;NA;NA;NA
46;TRUE;mmas;3;1.11;8.13;0.62;23;NA;NA;NA;7;1
47;FALSE;eas;1;4.76;2.22;0.15;38;NA;NA;508;23;0
48;FALSE;eas;1;4.26;7.34;0.81;70;NA;NA;140;5;0
49;FALSE;acs;2;2.67;3.83;0.18;69;0.85;NA;NA;26;0
50;FALSE;as;0;4.21;7.55;0.38;55;NA;NA;NA;NA;NA
51;FALSE;acs;3;2.73;3.97;0.36;93;0.41;NA;NA;31;0
52;FALSE;ras;3;1.71;3.08;0.78;35;NA;69;NA;5;0
53;FALSE;as;0;4.4;9.67;0.68;50;NA;NA;NA;NA;NA
54;FALSE;mmas;3;3.23;4.06;0.72;73;NA;NA;NA;17;1
55;FALSE;mmas;3;4.27;5.32;0.41;86;NA;NA;NA;6;0
56;FALSE;mmas;2;0.61;6.38;0.97;20;NA;NA;NA;41;0
57;FALSE;mmas;3;3.37;1.79;0.31;98;NA;NA;NA;7;1
58;FALSE;mmas;3;1.92;6.28;0.5;96;NA;NA;NA;21;1
59;FALSE;as;2;2.07;4.59;0.17;39;NA;NA;NA;38;0
60;FALSE;acs;1;2.06;1.1;0.18;56;0.84;NA;NA;40;1
61;FALSE;acs;0;3.23;9.86;0.71;36;0.05;NA;NA;NA;NA
62;FALSE;mmas;3;4.38;7.42;0.48;22;NA;NA;NA;39;0
63;FALSE;acs;3;1.03;9.29;0.42;51;0.78;NA;NA;37;0
64;FALSE;eas;3;0.75;2.99;0.28;70;NA;NA;164;45;0
65;FALSE;as;3;4.21;8.66;0.46;34;NA;NA;NA;35;1
66;FALSE;acs;1;2.86;6.29;0.95;31;0.79;NA;NA;31;0
67;FALSE;acs;2;4.21;9.89;0.8;85;0.55;NA;NA;47;1
68;FALSE;acs;1;1.54;4.2;0.7;15;0.3;NA;NA;37;1
69;FALSE;eas;0;2.55;0.87;0.42;19;NA;NA;537;NA;NA
70;FALSE;acs;3;1.49;5.48;0.68;58;0.82;NA;NA;29;1
71;FALSE;mmas;1;2.15;8.26;0.16;34;NA;NA;NA;42;0
72;FALSE;ras;0;2.15;4.38;0.12;62;NA;31;NA;NA;NA
73;FALSE;eas;3;1.4;1.94;0.31;59;NA;NA;476;9;0
74;FALSE;as;1;2.68;4.41;0.55;75;NA;NA;NA;37;1
75;FALSE;mmas;1;2.03;0.9;0.51;73;NA;NA;NA;30;1
76;FALSE;as;1;0.99;3.38;0.19;60;NA;NA;NA;7;1
77;FALSE;mmas;2;0.9;8.88;0.41;56;NA;NA;NA;43;1
78;TRUE;acs;3;3.72;6.59;0.15;40;0.94;NA;NA;13;0
79;FALSE;as;3;4.09;1.92;0.44;19;NA;NA;NA;7;0
80;FALSE;as;3;1.14;4.17;0.58;19;NA;NA;NA;31;0
81;FALSE;as;3;3.75;2.41;0.03;9;NA;NA;NA;15;0
82;FALSE;acs;1;3.38;9.71;0.52;41;0.96;NA;NA;16;1
83;FALSE;as;1;4.64;4.44;0.15;31;NA;NA;NA;8;1
84;FALSE;mmas;3;4.22;9.82;0.17;5;NA;NA;NA;38;1
85;TRUE;acs;3;3.72;5.59;0.35;61;0.42;NA;NA;20;0
86;FALSE;acs;2;3.87;0.77;0.38;37;0.23;NA;NA;28;1
87;FALSE;mmas;2;2.21;9.43;0.32;85;NA;NA;NA;39;1
88;FALSE;eas;0;3.63;0.08;0.18;11;NA;NA;109;NA;NA
89;FALSE;acs;3;4.54;5.67;0.73;48;0.95;NA;NA;46;0
90;FALSE;mmas;2;3.86;5.94;0.74;52;NA;NA;NA;34;0
