EXPERIMENT_ID;INSTANCE_ID;SEED;NAME;OPTIMUM
1;328;1299865880;2000-809.tsp;32348694
2;227;499597748;2000-531.tsp;32486057
3;169;206033752;2000-414.tsp;32702125
4;123;1132179449;2000-318.tsp;32397953
5;19;141208079;2000-116.tsp;32440128
6;313;1233397996;2000-735.tsp;32394669
7;80;1377281512;2000-225.tsp;32476248
8;167;1024136779;2000-412.tsp;32449656
9;5;571115387;2000-103.tsp;32746739
10;211;2035197522;2000-515.tsp;32405374
11;125;1161241062;2000-32.tsp;32773078
12;120;15196470;2000-315.tsp;32522930
13;325;1757096850;2000-806.tsp;32925948
14;119;1771515153;2000-314.tsp;32336475
15;210;105768197;2000-514.tsp;32405748
16;201;1397235392;2000-505.tsp;32424772
17;384;1311150036;2000-924.tsp;32972178
18;197;871644346;2000-501.tsp;32727270
19;27;1193322740;2000-123.tsp;32443167
20;214;882341248;2000-518.tsp;32738869
