CONFIG_ID;IS_ELITE;IS_BEST;algorithm;localsearch;alpha;beta;rho;ants;q0;rasrank;elitistants;nnls;dlb
1;FALSE;FALSE;mmas;2;2.76;2.76;0.7;15;NA;NA;NA;16;1
2;FALSE;FALSE;ras;0;0.26;7.76;0.21;63;NA;26;NA;NA;NA
3;FALSE;FALSE;eas;1;1.51;5.26;0.95;39;NA;NA;205;5;1
4;FALSE;FALSE;acs;3;4.01;0.26;0.46;87;0.8;NA;NA;28;0
5;FALSE;FALSE;as;0;4.64;4.01;0.58;51;NA;NA;NA;NA;NA
6;FALSE;FALSE;ras;2;2.14;9.01;0.08;99;NA;89;NA;11;1
7;FALSE;FALSE;mmas;3;0.89;6.51;0.83;27;NA;NA;NA;45;0
8;FALSE;FALSE;acs;1;3.39;1.51;0.33;75;0.42;NA;NA;22;1
9;FALSE;FALSE;eas;2;4.32;8.39;0.27;45;NA;NA;65;37;1
10;FALSE;FALSE;acs;0;1.82;3.39;0.76;93;0.11;NA;NA;NA;NA
11;FALSE;FALSE;as;1;0.57;0.89;0.02;21;NA;NA;NA;48;1
12;TRUE;FALSE;ras;3;3.07;5.89;0.52;69;NA;7;NA;25;0
13;FALSE;FALSE;acs;2;1.2;4.64;0.89;57;0.74;NA;NA;42;1
14;FALSE;FALSE;mmas;0;3.7;9.64;0.39;9;NA;NA;NA;NA;NA
15;FALSE;FALSE;eas;1;4.95;7.14;0.64;81;NA;NA;346;31;1
16;TRUE;FALSE;as;3;2.45;2.14;0.15;33;NA;NA;NA;8;0
17;FALSE;FALSE;as;2;0.11;6.2;0.42;72;NA;NA;NA;15;0
18;FALSE;FALSE;eas;0;2.61;1.2;0.92;24;NA;NA;41;NA;NA
19;FALSE;FALSE;mmas;1;3.86;3.7;0.18;96;NA;NA;NA;27;0
20;FALSE;FALSE;acs;3;1.36;8.7;0.67;48;0.21;NA;NA;50;1
21;FALSE;FALSE;ras;2;4.48;2.45;0.8;36;NA;79;NA;21;0
22;FALSE;FALSE;mmas;0;1.98;7.45;0.3;84;NA;NA;NA;NA;NA
23;FALSE;FALSE;acs;1;0.73;9.95;0.55;12;0.58;NA;NA;9;0
24;FALSE;FALSE;eas;3;3.23;4.95;0.05;60;NA;NA;323;32;1
25;FALSE;FALSE;as;1;2.92;8.07;0.86;54;NA;NA;NA;29;0
26;FALSE;FALSE;eas;3;0.42;3.07;0.36;6;NA;NA;276;6;1
27;FALSE;FALSE;mmas;2;1.67;0.57;0.61;78;NA;NA;NA;41;0
28;FALSE;FALSE;ras;0;4.17;5.57;0.12;30;NA;48;NA;NA;NA
29;FALSE;FALSE;ras;1;2.29;4.32;0.49;42;NA;60;NA;47;0
30;FALSE;FALSE;as;3;4.79;9.32;0.98;90;NA;NA;NA;24;1
31;FALSE;FALSE;acs;2;3.54;6.82;0.24;18;0.27;NA;NA;35;0
