EXPERIMENT_ID;INSTANCE_ID;SEED;NAME;OPTIMUM
1;247;919770661;2000-610.tsp;NA
2;240;1871699732;2000-603.tsp;NA
3;47;1509661308;2000-15.tsp;NA
4;170;386380577;2000-415.tsp;NA
5;200;393503203;2000-504.tsp;NA
6;195;324577238;2000-440.tsp;NA
7;348;55505729;2000-829.tsp;NA
8;310;749121712;2000-732.tsp;NA
9;287;1910863669;2000-709.tsp;NA
10;226;1692889098;2000-530.tsp;NA
11;146;1594979107;2000-339.tsp;NA
12;315;432465541;2000-737.tsp;NA
13;144;220061218;2000-337.tsp;NA
14;179;1144663925;2000-424.tsp;NA
15;359;739134490;2000-840.tsp;NA
16;236;1942878376;2000-540.tsp;NA
17;94;191407518;2000-238.tsp;NA
18;11;1719731756;2000-109.tsp;NA
19;208;612226707;2000-512.tsp;NA
20;67;1741203627;2000-213.tsp;NA
21;8;1960156019;2000-106.tsp;NA
22;86;1048957982;2000-230.tsp;NA
