EXPERIMENT_ID;INSTANCE_ID;SEED;NAME;OPTIMUM
1;229;692881555;2000-533.tsp;32619078
2;343;24686372;2000-824.tsp;32490037
3;315;577027826;2000-737.tsp;32539531
4;249;2115641369;2000-612.tsp;32658828
5;54;917891736;2000-201.tsp;32584263
6;35;1072057084;2000-130.tsp;32536731
7;398;1521004710;2000-938.tsp;32242154
8;226;1846424487;2000-530.tsp;32860423
9;291;1177894683;2000-713.tsp;32552910
10;81;1264347930;2000-226.tsp;32806971
11;99;1037220989;2000-26.tsp;32778444
12;26;740886855;2000-122.tsp;32503974
13;245;375053952;2000-608.tsp;32662912
14;1;53533871;2000-1.tsp;32525797
15;314;741771444;2000-736.tsp;32508852
16;261;1249239838;2000-624.tsp;32420096
17;263;216779796;2000-626.tsp;32373993
18;133;384897665;2000-327.tsp;32633139
19;113;1372275946;2000-309.tsp;32830754
20;12;2082233096;2000-11.tsp;32536169
21;283;800987143;2000-705.tsp;32400745
22;76;1583629030;2000-221.tsp;32316435
23;391;653932468;2000-931.tsp;32713670
