EXPERIMENT_ID;INSTANCE_ID;SEED;NAME;OPTIMUM
1;199;1085002164;2000-503.tsp;NA
2;302;1336444254;2000-724.tsp;NA
3;223;498613101;2000-527.tsp;NA
4;243;1182249412;2000-606.tsp;NA
5;79;828396114;2000-224.tsp;NA
6;351;635932651;2000-832.tsp;NA
7;337;458042341;2000-818.tsp;NA
8;173;667109247;2000-418.tsp;NA
9;89;1301756854;2000-233.tsp;NA
10;237;492420030;2000-6.tsp;NA
11;265;1421697616;2000-628.tsp;NA
12;96;466270506;2000-24.tsp;NA
13;260;764102594;2000-623.tsp;NA
14;121;1897205910;2000-316.tsp;NA
15;250;888089775;2000-613.tsp;NA
16;36;1495875197;2000-131.tsp;NA
