EXPERIMENT_ID;INSTANCE_ID;SEED;NAME;OPTIMUM
1;296;604406085;2000-718.tsp;32850845
2;383;1447939075;2000-923.tsp;32375760
3;55;1170276921;2000-202.tsp;32327825
4;274;1600614588;2000-637.tsp;32354573
5;308;1191613150;2000-730.tsp;32361419
6;279;564143413;2000-701.tsp;32307607
7;227;387471327;2000-531.tsp;32543319
8;337;1148365332;2000-818.tsp;32670954
9;77;611044556;2000-222.tsp;32634966
10;66;1778986247;2000-212.tsp;32464310
11;257;120370286;2000-620.tsp;32506365
12;151;87781675;2000-37.tsp;32475142
13;176;991279196;2000-421.tsp;32725801
14;344;1557601042;2000-825.tsp;32294317
15;103;557297723;2000-3.tsp;32550968
16;182;1033289959;2000-427.tsp;32573141
17;352;1581163632;2000-833.tsp;32841797
18;134;1203139948;2000-328.tsp;32474532
19;197;1771708141;2000-501.tsp;32755176
20;42;359155115;2000-137.tsp;32759320
21;159;1697817835;2000-404.tsp;32437033
22;108;1417447861;2000-304.tsp;32574687
