EXPERIMENT_ID;INSTANCE_ID;SEED;NAME;OPTIMUM
1;210;540609722;2000-514.tsp;32405748
2;108;432205387;2000-304.tsp;32538468
3;276;647904502;2000-639.tsp;32378635
4;378;219388061;2000-918.tsp;33052504
5;208;1601507515;2000-512.tsp;32460636
6;53;1831369327;2000-20.tsp;32711444
7;251;824100021;2000-614.tsp;32599299
8;107;726890623;2000-303.tsp;32440203
9;20;1091266708;2000-117.tsp;32280188
10;233;1127871824;2000-537.tsp;32726835
11;179;778040118;2000-424.tsp;32581340
12;331;278510835;2000-812.tsp;32457443
13;255;1146203499;2000-618.tsp;32130139
14;361;1717621649;2000-901.tsp;32234312
15;99;204338781;2000-26.tsp;32745778
16;133;1569954512;2000-327.tsp;32602021
17;232;1446713912;2000-536.tsp;31964590
18;43;1626502017;2000-138.tsp;32575608
