EXPERIMENT_ID;INSTANCE_ID;SEED;NAME;OPTIMUM
1;332;1008301677;2000-813.tsp;32650110
2;233;1635489800;2000-537.tsp;32781634
3;56;502579736;2000-203.tsp;32354427
4;131;989231085;2000-325.tsp;32436261
5;189;873527900;2000-434.tsp;32417762
6;222;842767195;2000-526.tsp;32481455
7;57;789996173;2000-204.tsp;32360764
8;229;1985082171;2000-533.tsp;32619078
9;30;328111867;2000-126.tsp;32693414
10;287;1563589239;2000-709.tsp;32091591
11;305;426362382;2000-727.tsp;32493975
12;97;673215620;2000-240.tsp;32262426
13;385;307690612;2000-925.tsp;32801466
14;71;1268580202;2000-217.tsp;32155891
15;379;14420341;2000-919.tsp;32365611
16;306;1708298396;2000-728.tsp;32477460
17;5;1928335571;2000-103.tsp;32779235
18;347;2019093558;2000-828.tsp;32340939
19;338;951183123;2000-819.tsp;32552052
20;32;1271569678;2000-128.tsp;32262987
21;226;523872132;2000-530.tsp;32860423
