EXPERIMENT_ID;INSTANCE_ID;SEED;NAME;OPTIMUM
1;51;59919652;2000-19.tsp;32429659
2;87;1701359483;2000-231.tsp;32959047
3;59;1762180945;2000-206.tsp;32692233
4;285;1311342246;2000-707.tsp;32595833
5;294;1692874314;2000-716.tsp;32279529
6;131;1603129624;2000-325.tsp;32436261
7;171;538189453;2000-416.tsp;32458812
8;95;1757787133;2000-239.tsp;32702258
9;42;375183849;2000-137.tsp;32759320
10;200;875817634;2000-504.tsp;32379944
11;276;1955173439;2000-639.tsp;32423441
12;326;1730842684;2000-807.tsp;32113853
13;58;1534166662;2000-205.tsp;32494039
14;355;29614383;2000-836.tsp;32174691
15;354;1557462505;2000-835.tsp;32719238
16;376;1866493984;2000-916.tsp;32544461
17;192;145665765;2000-437.tsp;32670303
18;344;922861313;2000-825.tsp;32294317
19;48;553181878;2000-16.tsp;32763863
