EXPERIMENT_ID;INSTANCE_ID;SEED;NAME;OPTIMUM
1;339;725225040;2000-820.tsp;NA
2;233;434421172;2000-537.tsp;NA
3;174;226244411;2000-419.tsp;NA
4;321;717744373;2000-802.tsp;NA
5;310;549400729;2000-732.tsp;NA
6;236;753248646;2000-540.tsp;NA
7;3;428376136;2000-101.tsp;NA
8;171;151937217;2000-416.tsp;NA
9;249;1206275738;2000-612.tsp;NA
10;334;20732993;2000-815.tsp;NA
11;348;1624477179;2000-829.tsp;NA
12;200;858814721;2000-504.tsp;NA
13;389;1036586307;2000-929.tsp;NA
14;68;2099795740;2000-214.tsp;NA
15;331;1779409774;2000-812.tsp;NA
16;158;274228967;2000-403.tsp;NA
17;317;1203084707;2000-739.tsp;NA
