EXPERIMENT_ID;INSTANCE_ID;SEED;NAME;OPTIMUM
1;367;1834384610;2000-907.tsp;32402907
2;397;1357601865;2000-937.tsp;32616220
3;154;284715219;2000-4.tsp;32499599
4;371;1889898755;2000-911.tsp;32042397
5;146;1637664823;2000-339.tsp;32383294
6;136;259881174;2000-33.tsp;32358149
7;292;1857826063;2000-714.tsp;33012006
8;314;68331024;2000-736.tsp;32470639
9;362;43357743;2000-902.tsp;32344200
10;383;572416701;2000-923.tsp;32328414
11;272;444462603;2000-635.tsp;32118956
12;316;62354506;2000-738.tsp;32431852
13;156;1940685971;2000-401.tsp;32716876
14;295;2002088894;2000-717.tsp;32368029
15;22;386474767;2000-119.tsp;32448318
16;160;1819615025;2000-405.tsp;32096828
17;18;563024492;2000-115.tsp;32231615
