EXPERIMENT_ID;INSTANCE_ID;SEED;NAME;OPTIMUM
1;28;1238063273;2000-124.tsp;32469935
2;103;1878399250;2000-3.tsp;32524862
3;149;1817308137;2000-35.tsp;32308720
4;10;271696267;2000-108.tsp;32571800
5;102;326312785;2000-29.tsp;32733481
6;86;1421689503;2000-230.tsp;32587882
7;230;299719296;2000-534.tsp;32507838
8;144;341915173;2000-337.tsp;32509011
9;291;387708794;2000-713.tsp;32524120
10;216;571126833;2000-520.tsp;32498289
11;90;722254518;2000-234.tsp;32421450
12;235;1695806084;2000-539.tsp;32204915
13;351;616481275;2000-832.tsp;32778082
14;158;825236848;2000-403.tsp;32494389
15;364;1581608384;2000-904.tsp;32344519
16;232;772094763;2000-536.tsp;31964590
17;99;141968774;2000-26.tsp;32745778
18;358;1175214429;2000-839.tsp;32333853
19;1;1611191616;2000-1.tsp;32488690
20;247;658887136;2000-610.tsp;32560980
