EXPERIMENT_ID;INSTANCE_ID;SEED;NAME;OPTIMUM
1;210;540609722;2000-514.tsp;NA
2;108;432205387;2000-304.tsp;NA
3;276;647904502;2000-639.tsp;NA
4;378;219388061;2000-918.tsp;NA
5;208;1601507515;2000-512.tsp;NA
6;53;1831369327;2000-20.tsp;NA
7;251;824100021;2000-614.tsp;NA
8;107;726890623;2000-303.tsp;NA
9;20;1091266708;2000-117.tsp;NA
10;233;1127871824;2000-537.tsp;NA
11;179;778040118;2000-424.tsp;NA
12;331;278510835;2000-812.tsp;NA
13;255;1146203499;2000-618.tsp;NA
14;361;1717621649;2000-901.tsp;NA
15;99;204338781;2000-26.tsp;NA
16;133;1569954512;2000-327.tsp;NA
17;232;1446713912;2000-536.tsp;NA
18;43;1626502017;2000-138.tsp;NA
19;110;212850273;2000-306.tsp;NA
20;303;232925280;2000-725.tsp;NA
21;12;1858226274;2000-11.tsp;NA
