EXPERIMENT_ID;INSTANCE_ID;SEED;NAME;OPTIMUM
1;339;616739135;2000-820.tsp;32427404
2;233;1005768997;2000-537.tsp;32781634
3;174;2138814796;2000-419.tsp;32592992
4;321;1192113830;2000-802.tsp;32957115
5;310;1306604143;2000-732.tsp;32383736
6;236;1050874389;2000-540.tsp;32533637
7;3;2033778212;2000-101.tsp;32576449
8;171;1844383445;2000-416.tsp;32458812
9;249;1156932333;2000-612.tsp;32658828
10;334;777484529;2000-815.tsp;32460820
11;348;2086336510;2000-829.tsp;32464737
12;200;1299373288;2000-504.tsp;32379944
13;389;1302977955;2000-929.tsp;32454320
14;68;1507900252;2000-214.tsp;32664390
15;331;646593321;2000-812.tsp;32488696
16;158;873420281;2000-403.tsp;32518474
17;317;2009042982;2000-739.tsp;32565894
18;270;743024182;2000-633.tsp;32075680
19;347;1712398116;2000-828.tsp;32340939
20;301;1978244419;2000-723.tsp;32544524
