CONFIG_ID;IS_ELITE;particles;topology;modInfluence;branching;tSchedule;phi1;phi2;inertia
1;FALSE;198;4;2;NA;NA;1.61;0.81;0.8
2;FALSE;99;1;1;NA;NA;0.36;2.06;0.35
3;FALSE;49;6;1;16;NA;0.98;0.19;0.13
4;FALSE;148;2;0;NA;NA;2.23;1.44;0.58
5;FALSE;74;3;0;NA;NA;0.67;1.13;0.69
6;FALSE;173;0;1;NA;NA;1.92;2.38;0.24
7;FALSE;123;5;0;NA;9;1.29;0.5;0.02
8;FALSE;24;1;2;NA;NA;0.04;1.75;0.47
9;FALSE;136;4;2;NA;NA;2.07;0.66;0.86
10;TRUE;36;0;0;NA;NA;0.82;1.91;0.41
11;FALSE;186;2;1;NA;NA;1.45;1.28;0.64
12;FALSE;86;5;2;NA;8;0.2;0.03;0.19
13;FALSE;111;1;2;NA;NA;1.76;2.22;0.3
14;FALSE;11;4;0;NA;NA;0.51;0.97;0.75
15;FALSE;161;6;0;13;NA;2.39;0.34;0.07
16;FALSE;61;3;1;NA;NA;1.14;1.59;0.52
17;FALSE;92;4;1;NA;NA;2.31;1.36;0.83
18;FALSE;192;1;0;NA;NA;1.06;0.11;0.38
19;FALSE;43;2;0;NA;NA;1.68;0.73;0.61
20;FALSE;18;5;0;NA;7;2;2.3;0.05
21;FALSE;117;2;1;NA;NA;0.75;1.05;0.5
22;FALSE;167;3;1;NA;NA;0.12;1.67;0.72
23;FALSE;67;0;2;NA;NA;1.37;0.42;0.27
24;FALSE;130;0;1;NA;NA;0.28;0.27;0.44
25;FALSE;30;4;2;NA;NA;1.53;1.52;0.89
26;FALSE;179;6;1;9;NA;0.9;2.14;0.21
27;FALSE;80;2;0;NA;NA;2.15;0.89;0.66
28;FALSE;154;3;2;NA;NA;0.59;1.2;0.55
29;FALSE;55;6;1;20;NA;1.84;2.45;0.1
30;FALSE;5;1;2;NA;NA;2.46;0.58;0.33
31;FALSE;105;5;0;NA;8;1.21;1.83;0.78
32;FALSE;182;4;0;NA;NA;1.72;0.23;0.51
33;FALSE;83;0;2;NA;NA;0.47;1.48;0.06
34;FALSE;33;5;1;NA;3;1.1;0.85;0.28
35;FALSE;133;2;2;NA;NA;2.35;2.1;0.73
36;FALSE;8;3;0;NA;NA;0.16;2.41;0.85
37;FALSE;108;6;1;7;NA;1.41;1.16;0.4
38;FALSE;58;5;2;NA;4;0.78;0.54;0.62
39;FALSE;158;1;0;NA;NA;2.03;1.79;0.17
40;FALSE;21;3;1;NA;NA;0.32;0.38;0.57
41;TRUE;120;0;0;NA;NA;1.57;1.63;0.12
42;FALSE;71;1;1;NA;NA;0.94;2.26;0.79
43;FALSE;170;5;2;NA;6;2.19;1.01;0.34
44;FALSE;145;4;1;NA;NA;1.88;0.07;0.45
45;FALSE;46;1;2;NA;NA;0.63;1.32;0
46;FALSE;195;2;2;NA;NA;1.25;1.95;0.68
47;FALSE;95;6;0;4;NA;0;0.7;0.23
48;FALSE;151;4;1;NA;NA;0.24;2.34;0.65
49;FALSE;52;1;0;NA;NA;1.49;1.09;0.2
50;FALSE;102;3;1;NA;NA;0.86;0.46;0.88
51;FALSE;27;2;1;NA;NA;1.8;0.15;0.76
52;FALSE;126;5;0;NA;5;0.55;1.4;0.31
53;FALSE;176;0;2;NA;NA;1.18;0.77;0.09
54;FALSE;77;3;0;NA;NA;2.43;2.02;0.54
55;FALSE;139;0;1;NA;NA;0.08;0.93;0.03
56;TRUE;39;4;0;NA;NA;1.33;2.18;0.48
57;FALSE;189;6;1;11;NA;0.71;1.56;0.26
58;FALSE;89;2;2;NA;NA;1.96;0.31;0.71
59;FALSE;15;0;1;NA;NA;2.27;1.24;0.14
60;FALSE;114;3;2;NA;NA;1.02;2.49;0.59
61;FALSE;64;5;2;NA;2;1.64;1.87;0.37
62;FALSE;164;1;0;NA;NA;0.39;0.62;0.82
63;FALSE;128;3;1;NA;NA;1.08;1.73;0.26
64;FALSE;29;6;0;16;NA;2.33;0.48;0.71
65;FALSE;78;1;2;NA;NA;1.7;2.36;0.49
66;FALSE;178;5;0;NA;5;0.45;1.11;0.04
67;FALSE;4;2;1;NA;NA;1.39;1.42;0.38
68;FALSE;103;5;2;NA;2;0.14;0.17;0.83
69;FALSE;153;0;0;NA;NA;0.77;2.04;0.6
70;FALSE;53;4;2;NA;NA;2.02;0.79;0.15
71;FALSE;190;2;2;NA;NA;0.3;1.57;0.32
72;FALSE;91;5;1;NA;5;1.55;0.32;0.77
73;FALSE;140;3;0;NA;NA;0.92;0.95;0.09
74;FALSE;41;0;1;NA;NA;2.17;2.2;0.54
75;FALSE;66;2;0;NA;NA;2.48;1.26;0.43
76;FALSE;116;1;1;NA;NA;0.61;1.89;0.66
77;FALSE;16;4;2;NA;NA;1.86;0.64;0.21
78;FALSE;35;3;2;NA;NA;0.37;1.03;0.24
79;FALSE;134;6;1;16;NA;1.62;2.28;0.69
80;FALSE;184;1;1;NA;NA;2.25;0.4;0.46
81;FALSE;85;4;0;NA;NA;1;1.65;0.01
82;FALSE;159;4;2;NA;NA;1.31;1.34;0.12
83;FALSE;60;0;0;NA;NA;0.06;0.09;0.57
84;FALSE;109;2;0;NA;NA;1.94;0.72;0.35
85;FALSE;10;5;1;NA;6;0.69;1.97;0.8
86;FALSE;196;5;0;NA;3;2.09;2.43;0.74
87;FALSE;97;1;2;NA;NA;0.84;1.18;0.29
88;FALSE;47;3;1;NA;NA;0.22;1.81;0.07
89;FALSE;147;0;2;NA;NA;1.47;0.56;0.52
90;FALSE;122;4;1;NA;NA;2.41;1.5;0.18
91;FALSE;22;0;0;NA;NA;1.16;0.25;0.63
92;FALSE;172;2;0;NA;NA;1.78;0.87;0.4
93;FALSE;38;5;2;NA;6;0.02;2.47;0.36
94;FALSE;137;1;0;NA;NA;1.27;1.22;0.81
95;FALSE;88;3;1;NA;NA;0.65;0.6;0.14
96;FALSE;63;6;0;15;NA;0.34;1.54;0.47
97;FALSE;162;2;1;NA;NA;1.59;0.29;0.02
98;FALSE;13;0;2;NA;NA;0.96;0.91;0.7
99;FALSE;113;4;1;NA;NA;2.21;2.16;0.25
100;FALSE;75;1;1;NA;NA;0.18;0.75;0.76
101;TRUE;175;4;0;NA;NA;1.43;2;0.31
102;FALSE;125;3;2;NA;NA;2.05;0.13;0.08
103;FALSE;25;6;0;8;NA;0.8;1.38;0.53
104;FALSE;200;0;1;NA;NA;2.37;1.07;0.87
105;FALSE;100;3;2;NA;NA;1.12;2.32;0.42
