EXPERIMENT_ID;INSTANCE_ID;SEED;NAME;OPTIMUM
1;247;919770661;2000-610.tsp;32617183
2;240;1871699732;2000-603.tsp;32642310
3;47;1509661308;2000-15.tsp;32599925
4;170;386380577;2000-415.tsp;32933367
5;200;393503203;2000-504.tsp;32379944
6;195;324577238;2000-440.tsp;32796739
7;348;55505729;2000-829.tsp;32464737
8;310;749121712;2000-732.tsp;32383736
9;287;1910863669;2000-709.tsp;32091591
10;226;1692889098;2000-530.tsp;32860423
11;146;1594979107;2000-339.tsp;32439066
12;315;432465541;2000-737.tsp;32539531
13;144;220061218;2000-337.tsp;32561519
14;179;1144663925;2000-424.tsp;32634567
15;359;739134490;2000-840.tsp;32688712
16;236;1942878376;2000-540.tsp;32533637
17;94;191407518;2000-238.tsp;32335671
18;11;1719731756;2000-109.tsp;32637220
19;208;612226707;2000-512.tsp;32519760
20;67;1741203627;2000-213.tsp;32849706
21;8;1960156019;2000-106.tsp;32393975
22;86;1048957982;2000-230.tsp;32630603
23;154;698791449;2000-4.tsp;32535503
24;147;2068337128;2000-34.tsp;32492612
