EXPERIMENT_ID;INSTANCE_ID;SEED;NAME;OPTIMUM
1;328;1299865880;2000-809.tsp;32399861
2;227;499597748;2000-531.tsp;32543319
3;169;206033752;2000-414.tsp;32766041
4;123;1132179449;2000-318.tsp;32428494
5;19;141208079;2000-116.tsp;32487857
6;313;1233397996;2000-735.tsp;32430672
7;80;1377281512;2000-225.tsp;32526117
8;167;1024136779;2000-412.tsp;32508036
9;5;571115387;2000-103.tsp;32779235
10;211;2035197522;2000-515.tsp;32419031
11;125;1161241062;2000-32.tsp;32808844
12;120;15196470;2000-315.tsp;32549020
13;325;1757096850;2000-806.tsp;32947891
14;119;1771515153;2000-314.tsp;32390860
15;210;105768197;2000-514.tsp;32443647
16;201;1397235392;2000-505.tsp;32453096
17;384;1311150036;2000-924.tsp;33021429
18;197;871644346;2000-501.tsp;32755176
19;27;1193322740;2000-123.tsp;32474317
20;214;882341248;2000-518.tsp;32796203
21;261;737326579;2000-624.tsp;32420096
22;91;687500294;2000-235.tsp;32297160
23;341;587986075;2000-822.tsp;32314749
24;164;1859329837;2000-409.tsp;32570901
25;278;1259026802;2000-7.tsp;32400016
26;139;519819766;2000-332.tsp;32484673
