CONFIG_ID;IS_ELITE;IS_BEST;algorithm;localsearch;alpha;beta;rho;ants;q0;rasrank;elitistants;nnls;dlb
1;FALSE;FALSE;acs;3;1.22;7.69;0.38;96;0.83;NA;NA;14;0
2;FALSE;FALSE;mmas;1;3.72;2.69;0.87;48;NA;NA;NA;37;1
3;FALSE;FALSE;as;2;2.47;5.19;0.62;24;NA;NA;NA;49;1
4;FALSE;FALSE;eas;0;4.97;0.19;0.13;72;NA;NA;20;NA;NA
5;FALSE;FALSE;eas;3;4.35;3.94;0.99;12;NA;NA;301;20;0
6;FALSE;FALSE;acs;1;1.85;8.94;0.5;60;0.46;NA;NA;43;1
7;FALSE;FALSE;ras;2;3.1;1.44;0.25;84;NA;1;NA;31;1
8;FALSE;FALSE;mmas;0;0.6;6.44;0.75;36;NA;NA;NA;NA;NA
9;FALSE;FALSE;mmas;2;0.91;0.81;0.44;30;NA;NA;NA;6;1
10;FALSE;FALSE;ras;0;3.41;5.81;0.93;78;NA;69;NA;NA;NA
11;FALSE;FALSE;eas;3;2.16;3.31;0.69;54;NA;NA;254;40;0
12;FALSE;FALSE;as;1;4.66;8.31;0.19;6;NA;NA;NA;17;1
13;FALSE;FALSE;acs;2;4.03;7.06;0.81;66;0.64;NA;NA;23;1
14;FALSE;FALSE;eas;0;1.53;2.06;0.31;18;NA;NA;161;NA;NA
15;FALSE;FALSE;as;3;2.78;9.56;0.07;42;NA;NA;NA;34;0
16;FALSE;FALSE;ras;1;0.28;4.56;0.56;90;NA;32;NA;11;1
17;FALSE;FALSE;acs;1;4.19;2.37;0.65;27;0.55;NA;NA;36;0
18;FALSE;FALSE;mmas;3;1.69;7.37;0.16;75;NA;NA;NA;13;1
19;FALSE;FALSE;ras;2;0.44;9.87;0.9;51;NA;16;NA;47;0
20;FALSE;FALSE;as;0;2.94;4.87;0.41;99;NA;NA;NA;NA;NA
21;TRUE;FALSE;acs;3;3.57;1.12;0.53;39;0.17;NA;NA;18;1
22;FALSE;FALSE;eas;1;1.07;6.12;0.04;87;NA;NA;231;41;0
23;FALSE;FALSE;ras;0;2.32;8.62;0.78;15;NA;54;NA;NA;NA
24;FALSE;FALSE;mmas;2;4.82;3.62;0.28;63;NA;NA;NA;30;0
25;FALSE;FALSE;mmas;0;3.88;9.25;0.59;57;NA;NA;NA;NA;NA
26;FALSE;FALSE;acs;2;1.38;4.25;0.1;9;0.36;NA;NA;10;0
27;FALSE;FALSE;as;3;0.13;1.75;0.84;81;NA;NA;NA;44;1
28;FALSE;FALSE;eas;1;2.63;6.75;0.35;33;NA;NA;372;21;0
29;FALSE;FALSE;eas;2;3.25;8;0.72;93;NA;NA;90;27;0
30;FALSE;FALSE;acs;0;0.75;3;0.22;45;0.99;NA;NA;NA;NA
31;FALSE;FALSE;as;1;2;0.5;0.96;69;NA;NA;NA;16;0
32;FALSE;FALSE;ras;3;4.5;5.5;0.47;21;NA;85;NA;39;1
33;FALSE;FALSE;ras;3;0.83;6.59;0.11;26;NA;68;NA;32;1
34;FALSE;FALSE;mmas;1;3.33;1.59;0.61;74;NA;NA;NA;9;0
35;FALSE;FALSE;acs;0;4.58;4.09;0.36;50;0.72;NA;NA;NA;NA
36;FALSE;FALSE;eas;2;2.08;9.09;0.86;98;NA;NA;454;21;0
37;FALSE;FALSE;mmas;0;0.21;7.84;0.98;62;NA;NA;NA;NA;NA
38;FALSE;FALSE;acs;2;2.71;2.84;0.48;14;0.1;NA;NA;15;0
39;FALSE;FALSE;ras;1;1.46;5.34;0.24;38;NA;5;NA;26;0
40;FALSE;FALSE;as;3;3.96;0.34;0.73;86;NA;NA;NA;49;1
41;FALSE;FALSE;mmas;3;3.02;5.97;0.3;68;NA;NA;NA;6;1
42;FALSE;FALSE;ras;1;0.52;0.97;0.79;20;NA;12;NA;29;0
43;FALSE;FALSE;as;0;1.77;3.47;0.05;92;NA;NA;NA;NA;NA
44;FALSE;FALSE;eas;2;4.27;8.47;0.55;44;NA;NA;501;41;0
45;FALSE;FALSE;eas;1;4.89;7.22;0.42;80;NA;NA;594;47;0
46;TRUE;FALSE;acs;3;2.39;2.22;0.92;32;0.41;NA;NA;24;1
47;FALSE;FALSE;as;2;1.14;4.72;0.18;56;NA;NA;NA;35;0
48;FALSE;FALSE;ras;0;3.64;9.72;0.67;8;NA;99;NA;NA;NA
49;FALSE;FALSE;ras;3;4.74;8.78;0.21;89;NA;58;NA;8;0
50;FALSE;FALSE;mmas;1;2.24;3.78;0.7;41;NA;NA;NA;31;1
51;FALSE;FALSE;as;2;3.49;6.28;0.95;17;NA;NA;NA;42;1
52;FALSE;FALSE;eas;0;0.99;1.28;0.45;65;NA;NA;383;NA;NA
53;FALSE;FALSE;ras;2;1.61;0.03;0.33;77;NA;46;NA;36;1
54;FALSE;FALSE;as;0;4.11;5.03;0.82;29;NA;NA;NA;NA;NA
55;FALSE;FALSE;acs;1;2.86;7.53;0.08;53;0.19;NA;NA;48;1
56;FALSE;FALSE;mmas;3;0.36;2.53;0.58;5;NA;NA;NA;25;0
57;FALSE;FALSE;as;1;0.68;9.4;0.27;11;NA;NA;NA;22;1
58;FALSE;FALSE;eas;3;3.18;4.4;0.76;59;NA;NA;618;45;0
59;FALSE;FALSE;mmas;2;4.43;1.9;0.02;35;NA;NA;NA;11;1
60;FALSE;FALSE;acs;0;1.93;6.9;0.52;83;0.25;NA;NA;NA;NA
61;FALSE;FALSE;eas;0;2.55;0.65;0.14;23;NA;NA;524;NA;NA
62;FALSE;FALSE;acs;2;0.05;5.65;0.64;71;0.88;NA;NA;16;1
63;FALSE;FALSE;ras;1;3.8;3.15;0.89;95;NA;15;NA;5;1
64;FALSE;FALSE;as;3;1.3;8.15;0.39;47;NA;NA;NA;28;0
65;FALSE;FALSE;mmas;0;2.35;9.95;0.24;81;NA;NA;NA;NA;NA
66;FALSE;FALSE;ras;2;4.85;4.95;0.74;33;NA;61;NA;29;0
67;FALSE;FALSE;acs;1;1.1;7.45;0.99;9;0.07;NA;NA;40;0
68;FALSE;FALSE;eas;3;3.6;2.45;0.49;57;NA;NA;108;17;1
69;FALSE;FALSE;mmas;1;4.23;1.2;0.37;93;NA;NA;NA;35;0
70;TRUE;FALSE;acs;3;1.73;6.2;0.86;45;0.7;NA;NA;12;1
71;FALSE;FALSE;as;2;0.48;8.7;0.12;69;NA;NA;NA;46;0
72;FALSE;FALSE;ras;0;2.98;3.7;0.62;21;NA;23;NA;NA;NA
73;FALSE;FALSE;acs;0;3.92;8.08;0.43;39;0.39;NA;NA;NA;NA
74;FALSE;FALSE;mmas;2;1.42;3.08;0.93;87;NA;NA;NA;9;0
75;FALSE;FALSE;as;1;2.67;5.58;0.68;63;NA;NA;NA;20;0
76;FALSE;FALSE;eas;3;0.17;0.58;0.18;15;NA;NA;61;43;1
77;FALSE;FALSE;acs;2;3.29;9.33;0.31;27;0.76;NA;NA;26;0
78;FALSE;FALSE;eas;0;0.79;4.33;0.8;75;NA;NA;342;NA;NA
79;FALSE;FALSE;as;3;4.54;6.83;0.55;99;NA;NA;NA;38;1
80;FALSE;FALSE;ras;1;2.04;1.83;0.06;51;NA;80;NA;15;0
81;FALSE;FALSE;eas;1;4.39;9.64;0.83;84;NA;NA;178;19;1
82;FALSE;FALSE;as;3;1.89;4.64;0.34;36;NA;NA;NA;42;0
83;FALSE;FALSE;mmas;0;3.14;7.14;0.09;12;NA;NA;NA;NA;NA
84;FALSE;FALSE;ras;2;0.64;2.14;0.58;60;NA;64;NA;7;1
85;FALSE;FALSE;mmas;2;3.76;5.89;0.21;48;NA;NA;NA;25;1
86;FALSE;FALSE;acs;0;1.26;0.89;0.71;96;0.6;NA;NA;NA;NA
87;FALSE;FALSE;as;1;0.01;3.39;0.46;24;NA;NA;NA;13;1
88;FALSE;FALSE;ras;3;2.51;8.39;0.96;72;NA;26;NA;36;0
89;FALSE;FALSE;acs;1;3.45;4.01;0.15;66;0.92;NA;NA;39;1
90;FALSE;FALSE;mmas;3;0.95;9.01;0.65;18;NA;NA;NA;16;0
91;FALSE;FALSE;eas;2;2.2;6.51;0.4;90;NA;NA;319;50;1
92;FALSE;FALSE;as;0;4.7;1.51;0.89;42;NA;NA;NA;NA;NA
93;FALSE;FALSE;mmas;2;2.82;0.26;0.77;6;NA;NA;NA;33;1
94;FALSE;FALSE;ras;0;0.32;5.26;0.28;54;NA;8;NA;NA;NA
95;FALSE;FALSE;acs;3;4.07;2.76;0.03;78;0.29;NA;NA;22;0
96;FALSE;FALSE;eas;1;1.57;7.76;0.52;30;NA;NA;38;45;1
97;FALSE;FALSE;acs;3;0.56;3.86;0.41;85;0.06;NA;NA;27;0
98;FALSE;FALSE;mmas;1;3.06;8.86;0.91;37;NA;NA;NA;50;1
99;FALSE;FALSE;as;2;1.81;1.36;0.66;13;NA;NA;NA;38;1
100;FALSE;FALSE;ras;0;4.31;6.36;0.17;61;NA;41;NA;NA;NA
101;FALSE;FALSE;ras;1;2.43;2.61;0.29;73;NA;53;NA;33;1
102;FALSE;FALSE;mmas;3;4.93;7.61;0.79;25;NA;NA;NA;10;0
103;FALSE;FALSE;as;0;1.18;0.11;0.54;49;NA;NA;NA;NA;NA
104;FALSE;FALSE;eas;2;3.68;5.11;0.04;97;NA;NA;682;44;1
105;FALSE;FALSE;mmas;0;2.12;5.73;0.48;7;NA;NA;NA;NA;NA
106;FALSE;FALSE;acs;2;4.62;0.73;0.97;55;0.5;NA;NA;12;1
107;FALSE;FALSE;as;3;3.37;3.23;0.23;31;NA;NA;NA;47;0
108;FALSE;FALSE;eas;1;0.87;8.23;0.72;79;NA;NA;542;24;1
109;FALSE;FALSE;ras;3;1.5;9.48;0.6;67;NA;22;NA;30;0
110;FALSE;FALSE;as;1;4;4.48;0.11;19;NA;NA;NA;7;1
111;FALSE;FALSE;eas;2;0.25;6.98;0.35;43;NA;NA;635;18;1
112;FALSE;FALSE;acs;0;2.75;1.98;0.85;91;0.87;NA;NA;NA;NA
113;FALSE;FALSE;mmas;1;0.4;2.29;0.2;100;NA;NA;NA;28;0
114;FALSE;FALSE;ras;3;2.9;7.29;0.69;52;NA;6;NA;5;1
115;FALSE;FALSE;eas;0;1.65;4.79;0.94;28;NA;NA;565;NA;NA
116;FALSE;FALSE;as;2;4.15;9.79;0.45;76;NA;NA;NA;40;0
117;FALSE;FALSE;ras;2;1.03;3.54;0.82;40;NA;94;NA;34;0
118;FALSE;FALSE;as;0;3.53;8.54;0.32;88;NA;NA;NA;NA;NA
119;FALSE;FALSE;acs;1;4.78;6.04;0.57;16;0.34;NA;NA;45;0
120;FALSE;FALSE;eas;3;2.28;1.04;0.07;64;NA;NA;471;22;1
121;FALSE;FALSE;eas;0;4.46;2.92;0.63;70;NA;NA;706;NA;NA
122;FALSE;FALSE;acs;2;1.96;7.92;0.14;22;0.53;NA;NA;20;0
123;FALSE;FALSE;mmas;3;0.71;5.42;0.88;94;NA;NA;NA;31;1
124;FALSE;FALSE;ras;1;3.21;0.42;0.38;46;NA;75;NA;8;0
125;FALSE;FALSE;mmas;2;2.59;4.17;0.51;82;NA;NA;NA;14;0
126;FALSE;FALSE;acs;0;0.09;9.17;0.01;34;0.15;NA;NA;NA;NA
127;FALSE;FALSE;as;1;1.34;6.67;0.76;58;NA;NA;NA;25;0
128;FALSE;FALSE;eas;3;3.84;1.67;0.26;10;NA;NA;424;48;1
129;FALSE;FALSE;acs;2;2.3;9.6;0.73;38;0.04;NA;NA;46;1
130;FALSE;FALSE;mmas;0;4.8;4.6;0.23;86;NA;NA;NA;NA;NA
131;FALSE;FALSE;eas;1;3.55;2.1;0.98;14;NA;NA;88;34;1
132;FALSE;FALSE;as;3;1.05;7.1;0.48;62;NA;NA;NA;11;0
133;FALSE;FALSE;eas;2;2.92;3.35;0.11;74;NA;NA;369;28;1
134;FALSE;FALSE;acs;0;0.42;8.35;0.6;26;0.66;NA;NA;NA;NA
135;FALSE;FALSE;mmas;1;1.67;5.85;0.36;98;NA;NA;NA;40;1
136;FALSE;FALSE;ras;3;4.17;0.85;0.85;50;NA;25;NA;17;0
137;FALSE;FALSE;acs;3;2.61;5.22;0.17;8;0.48;NA;NA;37;0
138;FALSE;FALSE;mmas;1;0.11;0.22;0.67;56;NA;NA;NA;14;1
139;FALSE;FALSE;ras;0;1.36;2.72;0.42;32;NA;44;NA;NA;NA
140;FALSE;FALSE;as;2;3.86;7.72;0.91;80;NA;NA;NA;26;1
141;FALSE;FALSE;eas;2;0.73;3.97;0.29;20;NA;NA;228;8;1
142;FALSE;FALSE;as;0;3.23;8.97;0.79;68;NA;NA;NA;NA;NA
143;FALSE;FALSE;mmas;3;1.98;1.47;0.54;92;NA;NA;NA;43;0
144;FALSE;FALSE;ras;1;4.48;6.47;0.05;44;NA;57;NA;20;1
145;FALSE;FALSE;mmas;2;0.58;5.54;0.76;11;NA;NA;NA;50;0
146;FALSE;FALSE;acs;0;3.08;0.54;0.26;59;0.32;NA;NA;NA;NA
147;FALSE;FALSE;as;1;4.33;3.04;0.51;35;NA;NA;NA;38;0
148;FALSE;FALSE;ras;3;1.83;8.04;0.02;83;NA;10;NA;15;1
149;FALSE;FALSE;ras;1;1.2;9.29;0.14;71;NA;72;NA;44;0
150;FALSE;FALSE;mmas;3;3.7;4.29;0.64;23;NA;NA;NA;21;1
151;FALSE;FALSE;eas;0;2.45;6.79;0.88;47;NA;NA;252;NA;NA
152;FALSE;FALSE;acs;2;4.95;1.79;0.39;95;0.94;NA;NA;33;0
153;FALSE;FALSE;eas;3;4.64;9.91;0.33;29;NA;NA;17;36;1
154;FALSE;FALSE;acs;1;2.14;4.91;0.82;77;0.13;NA;NA;13;0
155;FALSE;FALSE;ras;2;3.39;7.41;0.57;53;NA;91;NA;24;0
156;FALSE;FALSE;as;0;0.89;2.41;0.08;5;NA;NA;NA;NA;NA
157;FALSE;FALSE;acs;3;0.27;3.66;0.94;65;0.51;NA;NA;41;1
158;FALSE;FALSE;mmas;1;2.77;8.66;0.45;17;NA;NA;NA;18;0
159;FALSE;FALSE;as;2;1.52;1.16;0.2;41;NA;NA;NA;7;0
160;FALSE;FALSE;eas;0;4.02;6.16;0.7;89;NA;NA;298;NA;NA
161;FALSE;FALSE;as;2;0.19;8.82;0.53;88;NA;NA;NA;19;1
162;FALSE;FALSE;ras;0;2.69;3.82;0.03;40;NA;11;NA;NA;NA
163;FALSE;FALSE;acs;3;1.44;6.32;0.28;16;0.24;NA;NA;31;0
164;FALSE;FALSE;eas;1;3.94;1.32;0.77;64;NA;NA;498;8;1
165;FALSE;FALSE;as;0;2.06;7.57;0.65;76;NA;NA;NA;NA;NA
166;FALSE;FALSE;eas;2;4.56;2.57;0.16;28;NA;NA;591;13;1
167;FALSE;FALSE;acs;1;0.81;5.07;0.4;52;0.62;NA;NA;25;1
168;FALSE;FALSE;mmas;3;3.31;0.07;0.9;100;NA;NA;NA;48;0
169;FALSE;FALSE;eas;1;2.37;0.69;0.59;10;NA;NA;451;28;1
170;FALSE;FALSE;as;3;4.87;5.69;0.09;58;NA;NA;NA;5;0
171;FALSE;FALSE;mmas;0;1.12;3.19;0.34;82;NA;NA;NA;NA;NA
172;FALSE;FALSE;ras;2;3.62;8.19;0.84;34;NA;67;NA;39;1
173;FALSE;FALSE;mmas;2;1.75;4.44;0.47;70;NA;NA;NA;33;1
174;FALSE;FALSE;acs;0;4.25;9.44;0.96;22;0.93;NA;NA;NA;NA
175;FALSE;FALSE;as;1;3;6.94;0.22;94;NA;NA;NA;45;1
176;FALSE;FALSE;ras;3;0.5;1.94;0.71;46;NA;30;NA;22;0
177;FALSE;FALSE;mmas;0;4.41;1.01;0.5;13;NA;NA;NA;NA;NA
178;FALSE;FALSE;ras;2;1.91;6.01;0.99;61;NA;58;NA;18;0
179;FALSE;FALSE;eas;3;0.66;8.51;0.25;37;NA;NA;380;29;1
180;FALSE;FALSE;acs;1;3.16;3.51;0.74;85;0.4;NA;NA;6;0
181;FALSE;FALSE;mmas;1;1.28;9.76;0.12;25;NA;NA;NA;23;0
182;TRUE;FALSE;acs;3;3.78;4.76;0.62;73;0.77;NA;NA;46;1
183;FALSE;FALSE;ras;0;0.03;7.26;0.87;97;NA;21;NA;NA;NA
184;TRUE;FALSE;acs;3;2.8;3.99;0.59;9;0.7;NA;NA;24;1
185;FALSE;FALSE;mmas;2;1.01;3.57;0.63;26;NA;NA;NA;17;0
186;FALSE;FALSE;mmas;3;0.79;0.96;0.63;58;NA;NA;NA;22;1
187;FALSE;FALSE;acs;3;2.31;4.97;0.22;92;0.79;NA;NA;44;0
188;FALSE;FALSE;acs;3;2.8;1.39;0.96;62;0.59;NA;NA;23;1
189;FALSE;FALSE;acs;0;1.79;1.44;1;31;0.31;NA;NA;NA;NA
190;FALSE;FALSE;ras;3;4.08;5.35;0.76;30;NA;65;NA;11;1
191;FALSE;FALSE;acs;3;0.9;5.43;0.16;36;0.23;NA;NA;31;1
192;FALSE;FALSE;acs;0;2.08;3.69;0.91;40;0.26;NA;NA;NA;NA
