EXPERIMENT_ID;INSTANCE_ID;SEED;NAME;OPTIMUM
1;223;1698173429;2000-527.tsp;32704448
2;126;897033292;2000-320.tsp;32330902
3;285;273413337;2000-707.tsp;32562482
4;313;394993924;2000-735.tsp;32394669
5;286;1932913714;2000-708.tsp;32717253
6;295;17961402;2000-717.tsp;32368029
7;144;23398968;2000-337.tsp;32509011
8;324;808199305;2000-805.tsp;32771321
9;310;1128251915;2000-732.tsp;32378499
10;78;2138501557;2000-223.tsp;31948363
11;382;1442343208;2000-922.tsp;32797346
12;385;1947351331;2000-925.tsp;32749795
13;128;2032540361;2000-322.tsp;32537574
14;320;1061552638;2000-801.tsp;32625077
15;335;1936515083;2000-816.tsp;32712855
16;108;1458909151;2000-304.tsp;32538468
17;175;1447060027;2000-420.tsp;32559559
18;156;196615102;2000-401.tsp;32716876
19;273;1612842609;2000-636.tsp;32462794
