EXPERIMENT_ID;INSTANCE_ID;SEED;NAME;OPTIMUM
1;50;1744661170;--competition 3 --problem 49 --dimensions 30;264.281959086732
2;5;1973467966;--competition 3 --problem 4 --dimensions 30;0.215654563298031
3;21;1253875845;--competition 3 --problem 20 --dimensions 30;14252.1970780264
4;8;1082324589;--competition 3 --problem 7 --dimensions 30;2.25264945282164
5;38;1518407731;--competition 3 --problem 37 --dimensions 30;49993.4460265801
6;26;1417137576;--competition 3 --problem 25 --dimensions 30;0.161688035417893
7;29;2086852204;--competition 3 --problem 28 --dimensions 30;97.290328235139
8;2;206913249;--competition 3 --problem 1 --dimensions 30;593951.784457862
9;33;765308086;--competition 3 --problem 32 --dimensions 30;36.1246410181014
10;4;90211033;--competition 3 --problem 3 --dimensions 30;32.9808500420154
11;7;1570423132;--competition 3 --problem 6 --dimensions 30;3.21321553829243
12;48;202902997;--competition 3 --problem 47 --dimensions 30;856.385034976123
13;28;612172215;--competition 3 --problem 27 --dimensions 30;63.1436795974611
14;3;207932267;--competition 3 --problem 2 --dimensions 30;466829.094081022
15;17;1679471914;--competition 3 --problem 16 --dimensions 30;0.020362871620764
16;18;611586262;--competition 3 --problem 17 --dimensions 30;0.47434198629815
