CONFIG_ID;IS_ELITE;IS_BEST;algorithm;localsearch;alpha;beta;rho;ants;q0;rasrank;elitistants;nnls;dlb
1;FALSE;FALSE;as;2;1.67;7.59;0.51;92;NA;NA;NA;42;1
2;FALSE;FALSE;ras;0;4.17;2.59;0.02;44;NA;93;NA;NA;NA
3;FALSE;FALSE;mmas;1;2.92;0.09;0.76;68;NA;NA;NA;31;1
4;FALSE;FALSE;acs;3;0.42;5.09;0.26;20;0.12;NA;NA;8;0
5;FALSE;FALSE;eas;2;3.54;3.84;0.14;8;NA;NA;135;37;1
6;FALSE;FALSE;as;0;1.04;8.84;0.64;56;NA;NA;NA;NA;NA
7;FALSE;FALSE;ras;1;2.29;6.34;0.39;32;NA;6;NA;48;1
8;FALSE;FALSE;mmas;3;4.79;1.34;0.88;80;NA;NA;NA;25;0
9;FALSE;FALSE;eas;1;0.73;1.96;0.57;26;NA;NA;369;5;1
10;FALSE;FALSE;as;3;3.23;6.96;0.08;74;NA;NA;NA;28;0
11;FALSE;FALSE;acs;2;4.48;9.46;0.82;50;0.43;NA;NA;16;1
12;FALSE;FALSE;mmas;0;1.98;4.46;0.33;98;NA;NA;NA;NA;NA
13;FALSE;FALSE;eas;2;0.11;3.21;0.45;62;NA;NA;88;11;1
14;FALSE;FALSE;acs;0;2.61;8.21;0.95;14;0.8;NA;NA;NA;NA
15;FALSE;FALSE;ras;3;1.36;0.71;0.7;38;NA;75;NA;45;0
16;FALSE;FALSE;mmas;1;3.86;5.71;0.2;86;NA;NA;NA;22;1
17;FALSE;FALSE;ras;3;4.01;7.9;0.42;95;NA;59;NA;32;1
18;FALSE;FALSE;as;1;1.51;2.9;0.91;47;NA;NA;NA;9;0
19;FALSE;FALSE;mmas;2;2.76;5.4;0.67;23;NA;NA;NA;21;0
20;FALSE;FALSE;acs;0;0.26;0.4;0.17;71;0.21;NA;NA;NA;NA
21;FALSE;FALSE;ras;1;3.39;9.15;0.3;59;NA;22;NA;27;0
22;TRUE;FALSE;mmas;3;0.89;4.15;0.79;11;NA;NA;NA;50;1
23;FALSE;FALSE;eas;0;4.64;6.65;0.54;35;NA;NA;158;NA;NA
24;FALSE;FALSE;acs;2;2.14;1.65;0.05;83;0.58;NA;NA;15;0
25;FALSE;FALSE;eas;0;1.83;6.02;0.85;77;NA;NA;18;NA;NA
26;FALSE;FALSE;as;2;4.33;1.02;0.36;29;NA;NA;NA;35;0
27;FALSE;FALSE;ras;3;3.08;3.52;0.6;53;NA;53;NA;24;1
28;FALSE;FALSE;mmas;1;0.58;8.52;0.11;5;NA;NA;NA;47;0
29;FALSE;FALSE;ras;2;1.2;7.27;0.98;65;NA;40;NA;41;0
30;FALSE;FALSE;as;0;3.7;2.27;0.48;17;NA;NA;NA;NA;NA
31;FALSE;FALSE;acs;1;4.95;4.77;0.73;89;0.27;NA;NA;29;0
32;FALSE;FALSE;eas;3;2.45;9.77;0.23;41;NA;NA;299;6;1
33;FALSE;FALSE;ras;3;2.68;2.12;0.87;34;NA;79;NA;40;0
34;FALSE;FALSE;as;1;0.18;7.12;0.37;82;NA;NA;NA;17;1
35;FALSE;FALSE;acs;0;1.43;9.62;0.62;10;0.54;NA;NA;NA;NA
36;FALSE;FALSE;eas;2;3.93;4.62;0.13;58;NA;NA;451;6;1
37;FALSE;FALSE;mmas;0;3.31;3.37;0.25;94;NA;NA;NA;NA;NA
38;FALSE;FALSE;ras;2;0.81;8.37;0.74;46;NA;17;NA;23;1
39;FALSE;FALSE;eas;1;4.56;0.87;0.99;22;NA;NA;733;11;1
40;FALSE;FALSE;as;3;2.06;5.87;0.5;70;NA;NA;NA;34;0
41;FALSE;FALSE;acs;1;3.62;5.24;0.06;40;0.98;NA;NA;43;1
42;FALSE;FALSE;mmas;3;1.12;0.24;0.56;88;NA;NA;NA;20;0
43;FALSE;FALSE;as;0;4.87;7.74;0.81;64;NA;NA;NA;NA;NA
44;FALSE;FALSE;eas;2;2.37;2.74;0.31;16;NA;NA;498;32;1
45;TRUE;FALSE;acs;3;4.25;6.49;0.19;28;0.35;NA;NA;14;0
46;FALSE;FALSE;eas;1;1.75;1.49;0.68;76;NA;NA;592;37;1
47;FALSE;FALSE;mmas;2;3;8.99;0.93;100;NA;NA;NA;49;1
48;FALSE;FALSE;ras;0;0.5;3.99;0.43;52;NA;61;NA;NA;NA
49;FALSE;FALSE;mmas;0;2.22;1.18;0.09;25;NA;NA;NA;NA;NA
50;FALSE;FALSE;ras;2;4.72;6.18;0.59;73;NA;7;NA;47;0
51;FALSE;FALSE;acs;1;0.97;3.68;0.84;97;0.01;NA;NA;36;0
52;FALSE;FALSE;eas;3;3.47;8.68;0.34;49;NA;NA;662;13;1
53;FALSE;FALSE;ras;0;2.84;7.43;0.71;85;NA;70;NA;NA;NA
54;FALSE;FALSE;as;2;0.34;2.43;0.22;37;NA;NA;NA;30;0
55;FALSE;FALSE;mmas;1;4.09;9.93;0.47;13;NA;NA;NA;42;0
56;FALSE;FALSE;acs;3;1.59;4.93;0.96;61;0.63;NA;NA;19;1
57;FALSE;FALSE;ras;1;1.9;8.06;0.16;55;NA;26;NA;21;0
58;FALSE;FALSE;as;3;4.4;3.06;0.65;7;NA;NA;NA;44;1
59;FALSE;FALSE;acs;2;3.15;0.56;0.4;79;0.82;NA;NA;10;0
60;FALSE;FALSE;eas;0;0.65;5.56;0.9;31;NA;NA;522;NA;NA
61;FALSE;FALSE;as;1;2.53;4.31;0.53;43;NA;NA;NA;16;0
62;FALSE;FALSE;eas;3;0.03;9.31;0.03;91;NA;NA;615;39;1
63;FALSE;FALSE;mmas;2;1.28;6.81;0.77;19;NA;NA;NA;27;0
64;FALSE;FALSE;acs;0;3.78;1.81;0.28;67;0.44;NA;NA;NA;NA
65;FALSE;FALSE;as;1;0.85;0.63;0.43;94;NA;NA;NA;6;1
66;FALSE;FALSE;eas;3;3.35;5.63;0.92;46;NA;NA;70;29;0
67;FALSE;FALSE;mmas;2;4.6;8.13;0.18;70;NA;NA;NA;18;1
68;FALSE;FALSE;acs;0;2.1;3.13;0.67;22;0.33;NA;NA;NA;NA
69;FALSE;FALSE;ras;1;3.97;6.88;0.8;10;NA;69;NA;23;1
70;FALSE;FALSE;as;3;1.47;1.88;0.3;58;NA;NA;NA;46;0
71;FALSE;FALSE;acs;2;0.22;4.38;0.55;34;0.95;NA;NA;12;1
72;FALSE;FALSE;eas;0;2.72;9.38;0.06;82;NA;NA;352;NA;NA
73;FALSE;FALSE;as;2;3.66;2.51;0.86;88;NA;NA;NA;38;1
74;FALSE;FALSE;eas;0;1.16;7.51;0.36;40;NA;NA;211;NA;NA
75;TRUE;FALSE;ras;3;4.91;0.01;0.12;16;NA;13;NA;26;0
76;FALSE;FALSE;mmas;1;2.41;5.01;0.61;64;NA;NA;NA;49;1
77;FALSE;FALSE;ras;2;1.79;8.76;0.49;28;NA;100;NA;43;1
78;FALSE;FALSE;as;0;4.29;3.76;0.98;76;NA;NA;NA;NA;NA
79;FALSE;FALSE;mmas;3;0.54;6.26;0.74;100;NA;NA;NA;9;0
80;FALSE;FALSE;acs;1;3.04;1.26;0.24;52;0.14;NA;NA;32;1
81;FALSE;FALSE;as;3;3.82;9.07;0.58;19;NA;NA;NA;30;1
82;FALSE;FALSE;ras;1;1.32;4.07;0.09;67;NA;54;NA;7;0
83;FALSE;FALSE;acs;2;2.57;6.57;0.33;91;0.05;NA;NA;19;0
84;FALSE;FALSE;mmas;0;0.07;1.57;0.83;43;NA;NA;NA;NA;NA
85;FALSE;FALSE;acs;0;4.44;5.32;0.46;55;0.67;NA;NA;NA;NA
86;FALSE;FALSE;eas;2;1.94;0.32;0.95;7;NA;NA;281;13;0
87;FALSE;FALSE;ras;3;0.69;2.82;0.21;79;NA;16;NA;48;1
88;FALSE;FALSE;mmas;1;3.19;7.82;0.71;31;NA;NA;NA;25;0
89;FALSE;FALSE;as;0;1.63;7.2;0.15;13;NA;NA;NA;NA;NA
90;FALSE;FALSE;eas;2;4.13;2.2;0.64;61;NA;NA;328;33;0
91;FALSE;FALSE;ras;1;0.38;9.7;0.89;85;NA;60;NA;45;0
