EXPERIMENT_ID;INSTANCE_ID;SEED;NAME;OPTIMUM
1;247;919770661;2000-610.tsp;32560980
2;240;1871699732;2000-603.tsp;32589094
3;47;1509661308;2000-15.tsp;32543953
4;170;386380577;2000-415.tsp;32897939
5;200;393503203;2000-504.tsp;32347072
6;195;324577238;2000-440.tsp;32755688
7;348;55505729;2000-829.tsp;32428059
8;310;749121712;2000-732.tsp;32378499
9;287;1910863669;2000-709.tsp;32031558
10;226;1692889098;2000-530.tsp;32829281
11;146;1594979107;2000-339.tsp;32383294
12;315;432465541;2000-737.tsp;32510192
13;144;220061218;2000-337.tsp;32509011
14;179;1144663925;2000-424.tsp;32581340
15;359;739134490;2000-840.tsp;32636306
16;236;1942878376;2000-540.tsp;32473943
17;94;191407518;2000-238.tsp;32275024
18;11;1719731756;2000-109.tsp;32571021
