EXPERIMENT_ID;INSTANCE_ID;SEED;NAME;OPTIMUM
1;51;1835223131;2000-19.tsp;32416801
2;87;1339924556;2000-231.tsp;32919353
3;59;1308325789;2000-206.tsp;32641437
4;285;2080511559;2000-707.tsp;32562482
5;294;179023337;2000-716.tsp;32236403
6;131;1998069042;2000-325.tsp;32383861
7;171;1980606656;2000-416.tsp;32417779
8;95;1175490731;2000-239.tsp;32664561
9;42;1106419887;2000-137.tsp;32697757
10;200;213032692;2000-504.tsp;32347072
11;276;345636189;2000-639.tsp;32378635
12;326;2119937120;2000-807.tsp;32066653
13;58;1734410345;2000-205.tsp;32467593
14;355;275569107;2000-836.tsp;32158400
15;354;1830594135;2000-835.tsp;32692416
16;376;506678627;2000-916.tsp;32487063
17;192;1497145436;2000-437.tsp;32628066
18;344;431878265;2000-825.tsp;32245744
19;48;258674186;2000-16.tsp;32747126
20;310;454279351;2000-732.tsp;32378499
21;35;34448425;2000-130.tsp;32474402
